trade_date,ts_code,open,high,low,close,pre_close,change,pct_chg,vol,amount,yield,label
2018-06-05,300745.SZ,39.57,39.57,39.57,39.57,35.97,3.6,10.01,460.0,1820.22,1.11,1.0
2018-06-05,300746.SZ,15.77,15.77,15.77,15.77,14.34,1.43,9.97,970.58,1530.604,1.05,1.0
2018-06-05,300647.SZ,15.25,15.25,15.25,15.25,13.86,1.39,10.03,25566.99,38989.659,0.76,1.0
2018-06-05,300139.SZ,8.0,8.48,7.92,8.13,8.08,0.05,0.62,252138.1,207188.926,0.45,1.0
2018-06-05,002782.SZ,13.28,13.62,13.28,13.59,13.24,0.35,2.64,31228.46,42125.715,0.36,1.0
2018-06-05,300706.SZ,43.2,45.16,43.2,44.98,44.26,0.72,1.63,85331.5,377721.134,0.32,1.0
2018-06-05,300578.SZ,20.5,21.99,20.39,21.99,19.99,2.0,10.01,18629.95,40262.5,0.32,1.0
2018-06-05,600448.SH,3.87,3.88,3.8,3.86,3.84,0.02,0.52,20048.0,7707.661999999998,0.31,1.0
2018-06-05,300505.SZ,27.2,27.74,27.0,27.74,26.75,0.99,3.7,13848.7,38003.923,0.27,1.0
2018-06-05,603901.SH,8.29,8.55,8.18,8.5,8.37,0.13,1.55,59436.75,50008.308,0.26,1.0
2018-06-05,002813.SZ,32.03,33.4,32.03,33.3,32.02,1.28,4.0,40716.05,133622.884,0.25,1.0
2018-06-05,300337.SZ,6.3,6.35,6.12,6.23,6.25,-0.02,-0.32,42378.72,26282.45,0.25,1.0
2018-06-05,002161.SZ,8.02,8.11,7.71,8.05,7.92,0.13,1.64,274334.21,217352.147,0.24,1.0
2018-06-05,000636.SZ,13.51,13.95,13.44,13.91,13.28,0.63,4.74,414681.93,568332.157,0.24,1.0
2018-06-05,600117.SH,4.2,4.22,4.17,4.22,4.19,0.03,0.72,31547.3,13245.514,0.23,1.0
2018-06-05,600569.SH,3.29,3.33,3.25,3.32,3.29,0.03,0.91,188651.14,62193.11,0.23,1.0
2018-06-05,000802.SZ,10.65,10.94,10.64,10.92,10.8,0.12,1.11,17008.61,18453.018,0.22,1.0
2018-06-05,002829.SZ,23.9,24.3,23.65,24.29,23.94,0.35,1.46,7170.59,17301.85,0.22,1.0
2018-06-05,300384.SZ,30.33,31.85,30.33,31.85,30.51,1.34,4.39,11623.93,36580.349,0.21,1.0
2018-06-05,300661.SZ,102.0,108.49,101.0,107.88,101.85,6.03,5.92,5736.99,60410.277,0.21,1.0
2018-06-05,300242.SZ,5.73,5.89,5.7,5.88,5.69,0.19,3.34,41482.0,24081.231,0.21,1.0
2018-06-05,300701.SZ,38.56,40.2,38.38,39.92,38.45,1.47,3.82,18637.1,73907.76400000001,0.21,1.0
2018-06-05,603486.SH,51.07,51.07,51.07,51.07,46.43,4.64,9.99,795.01,4060.116,0.21,1.0
2018-06-05,300056.SZ,5.41,5.96,5.35,5.96,5.42,0.54,9.96,61430.69,35992.405,0.2,1.0
2018-06-05,002909.SZ,13.9,14.68,13.89,14.37,13.89,0.48,3.46,49633.62,70799.297,0.2,1.0
2018-06-05,002163.SZ,4.64,4.68,4.55,4.64,4.6,0.04,0.87,78413.5,36284.733,0.19,1.0
2018-06-05,300522.SZ,24.37,24.56,23.62,24.48,24.43,0.05,0.2,36961.38,88960.164,0.18,1.0
2018-06-05,603039.SH,76.42,78.96,75.04,78.23,76.99,1.24,1.61,3942.98,30657.595,0.18,1.0
2018-06-05,603722.SH,42.6,44.42,41.9,43.9,43.35,0.55,1.27,55644.48,240034.227,0.18,1.0
2018-06-05,300686.SZ,23.44,24.63,23.31,24.4,23.3,1.1,4.72,27684.52,66796.572,0.18,1.0
2018-06-05,000810.SZ,7.93,8.22,7.93,8.18,7.92,0.26,3.28,59781.46,48559.088,0.17,1.0
2018-06-05,002371.SZ,41.0,44.49,41.0,44.0,41.55,2.45,5.9,145416.6,623862.832,0.17,1.0
2018-06-05,000019.SZ,9.09,9.28,9.03,9.19,9.06,0.13,1.43,79889.66,73169.698,0.17,1.0
2018-06-05,603336.SH,24.3,25.1,23.88,24.59,24.89,-0.3,-1.21,145221.75,355865.84,0.17,1.0
2018-06-05,600536.SH,19.99,20.7,19.83,20.62,19.85,0.77,3.88,227864.06,462763.277,0.17,1.0
2018-06-05,002211.SZ,5.42,5.48,5.39,5.47,5.43,0.04,0.74,15323.74,8348.928,0.16,1.0
2018-06-05,300638.SZ,26.96,28.28,26.85,28.09,26.86,1.23,4.58,45755.61,126993.715,0.16,1.0
2018-06-05,002423.SZ,9.96,10.13,9.89,10.12,9.99,0.13,1.3,26532.0,26614.528,0.16,1.0
2018-06-05,603683.SH,21.6,22.34,21.39,22.3,21.59,0.71,3.29,49031.09,107375.191,0.16,1.0
2018-06-05,600313.SH,2.76,2.8,2.73,2.79,2.76,0.03,1.09,112662.36,31230.996,0.16,1.0
2018-06-05,600476.SH,15.68,16.07,15.58,15.91,15.57,0.34,2.18,34875.13,55272.065,0.16,1.0
2018-06-05,603398.SH,15.83,16.3,15.25,15.85,15.99,-0.14,-0.88,76460.41,120024.731,0.16,1.0
2018-06-05,000928.SZ,4.55,4.6,4.51,4.58,4.56,0.02,0.44,36582.18,16671.181,0.16,1.0
