open,high,low,close,pre_close,change,pct_chg,vol,amount,label
0.04406176855032374,0.041394584553832964,0.04422282202601522,0.04161519234636711,0.039599915261931434,2.82,10.01,-3.5903738781540513,-3.5638440047517586,1.0
0.038863726175639116,0.03796527827391584,0.03766564496698537,0.03736317407418048,0.0381926580516297,0.79,2.9,1.2397576980509164,1.7365577652548518,1.0
0.016840441377633214,0.016289204829606344,0.01683517086783476,0.016146177493033008,0.016478527978694427,0.37,2.87,-1.1232564594984815,-1.2506231541884891,1.0
0.010821655470103657,0.01031649639208402,0.010781219024963021,0.010270922515585946,0.01068304935992495,0.11,1.21,2.0887941839273667,1.6310623175907295,1.0
0.003921330212481382,0.0037865256840751596,0.003919056986443418,0.0037779756945442015,0.003873740277819811,0.09,1.97,-0.4059946664457879,-1.4339866719992402,1.0
0.016399671702586858,0.015574766021290275,0.01605745917013587,0.015585945355819232,0.016054837635807884,0.26,2.06,-1.0486754035789354,-1.2069646988085607,1.0
0.03494239596315773,0.03375008930485104,0.03498177714747549,0.033771942425374214,0.03469721272281573,0.6,2.41,-0.7069259889535348,-0.28299666905532106,1.0
0.04530808280390309,0.042566264199471314,0.045473260441923236,0.04279311632717557,0.04073480010894895,2.89,9.99,-2.2370538542527845,-1.6104635858894245,1.0
0.01747879745873484,0.017260841608916194,0.01747563932476326,0.016950613382365618,0.017341040462427744,0.36,2.67,1.4767807777776278,1.3708361038924672,1.0
0.0507493084475788,0.04768164606701436,0.050932491574789934,0.04793576004826616,0.04565263444602488,3.22,10.01,-1.0114803512262205,-0.2985501782452702,1.0
0.010700063835608113,0.010287918839751376,0.010689723531116092,0.01025655758899072,0.01065278576400448,0.12,1.33,-0.8817983913569227,-1.3251348798120306,1.0
0.04498890476335228,0.04345216832178324,0.044939536727816164,0.043324618611198885,0.04457827679084829,0.72,2.29,-0.8068992952283434,-0.17838681427487188,1.0
0.03038270966957473,0.02947774523112095,0.03034600545923113,0.029476829373401906,0.030702418061314043,0.25,1.12,-1.499900393099847,-1.1773507268115138,1.0
0.025215065203514003,0.02520540115739087,0.024947771322262374,0.025282270807596173,0.02508852101806737,1.04,5.59,-0.021466612010153936,0.1662627713125371,1.0
0.018329938900203662,0.017789526327070086,0.018405843512207025,0.017482115666388943,0.018233816542081532,0.14,1.0,-1.2559555599328966,-1.3206048223561715,1.0
0.015776514575797186,0.015317568050296491,0.015599981700901232,0.015327376677105181,0.015510092909239475,0.44,3.59,-0.3001256949363416,-0.4774763662654475,1.0
0.010852053378727545,0.01051653925841252,0.01085746526983546,0.010472031487919095,0.010804103743606816,0.17,1.86,-1.6501094101803186,-2.079962404896712,1.0
0.02146092348846399,0.02081874687433021,0.02150144105402809,0.020915333122647744,0.02144175770965106,0.41,2.53,-0.06506118283860425,-0.013477742477114148,1.0
0.030838678298933032,0.02987783096377795,0.030955975418210657,0.02992214209785388,0.03079320884907545,0.5,2.24,-1.86106916692152,-1.5219640051434902,1.0
0.020579384138371282,0.01956133457169393,0.020571236866584318,0.019622489729077486,0.020367400054474467,0.22,1.42,-1.0295156908119791,-1.0161305454652465,1.0
0.009818524485515396,0.009773522897763806,0.009698522347774371,0.009696325451776941,0.009714614290469992,0.35,4.15,0.6436447207493111,0.1408019725125806,1.0
0.061616560780618286,0.061155961991855384,0.061835704591548864,0.0603183267733502,0.06096601398178132,1.72,4.07,-0.5364175337835823,0.3567721688248618,1.0
0.037997385779858346,0.03647924555261842,0.03784863595467923,0.036587468038038334,0.03758738613322035,0.65,2.42,-1.140156308605662,-0.6470119113238992,1.0
0.017919567133781195,0.017360863042080444,0.017963615291946868,0.017324101473841468,0.017931180582876856,0.23,1.66,-0.1613268174500926,-0.2452839308279152,1.0
0.024059944675806303,0.025362577695220403,0.024124311877640026,0.024693308817191943,0.02575432012831765,0.19,1.0,1.1579770515838592,1.3167522173047914,1.0
0.032100191506824326,0.03103522183324998,0.032221663083093155,0.03102824144568621,0.03204914807977485,0.44,1.9,-0.7478589898025794,-0.3888091772515188,1.0
0.10234975833662643,0.1010502250482246,0.10155999817009012,0.099936794322981,0.10206397724177584,2.14,3.08,-0.2032991180204903,1.1066306508201862,1.0
0.09231844849074383,0.08790455097520898,0.09151074309590253,0.08795644554256328,0.09306055745543684,-0.25,-0.39,-0.4132133317336389,0.7898513375478264,1.0
0.004818068516886037,0.004558119597056511,0.004788264177989233,0.004553681730686357,0.004766516357473595,0.04,0.78,-0.5646271779591422,-1.4965027528351251,1.0
0.0295619661367298,0.02867757376580696,0.029507296765634294,0.028370730025569568,0.02934055624489302,0.38,1.78,-1.0005369545819782,-0.7033688518292337,1.0
0.0039061312581694383,0.0038008144602414812,0.003934306235417906,0.0037492458413537506,0.003873740277819811,0.07,1.53,0.2375386385224815,-0.7933712748780171,1.0
0.02810286652278323,0.02690576552118311,0.02776888238254266,0.02653201942138076,0.027948430832551524,0.02,0.1,1.3014956840554768,1.5389763586886764,1.0
0.019211478250296374,0.01881831821104522,0.01897006572426308,0.01880368891314965,0.019081197227854608,0.5,3.42,-0.02471293285554289,-0.05202236010026951,1.0
0.04509529744353588,0.04318068157462313,0.044649800997300884,0.04323842905162755,0.04386708228671731,1.13,3.65,-0.6789085137882858,-0.05599435172719263,1.0
0.01898349393561723,0.01830392226905765,0.01906156121811001,0.01834401126210245,0.01876342947068971,0.39,2.71,-0.21814881014023527,-0.25889964037562163,1.0
0.0243031279447974,0.0232907051511038,0.02439879835918081,0.02327118108426466,0.02419574493841358,0.23,1.28,-1.49154972358818,-1.3473986360529897,1.0
0.03289053713104538,0.03196399228406087,0.032343657074889065,0.03211997586692332,0.03256362921042279,0.86,3.65,-1.438191026992363,-1.0529380540068614,1.0
0.02673496063470833,0.02611988283203543,0.02683867819509889,0.02588559772459563,0.026707623399812364,0.39,1.98,-0.25190879909096064,-0.02826077948077188,1.0
0.013937441104052041,0.01328856183467886,0.0139835613096055,0.01331628695377367,0.01386072693157401,0.13,1.16,-0.4838991196850181,-0.7542491250427483,1.0
0.029926741040216438,0.029191969707794526,0.0300105219817924,0.02910334128192605,0.02983990557758073,0.56,2.58,0.1892863311174004,0.4933837665320931,1.0
0.04257227102775329,0.041937558048153176,0.04272839562651539,0.04181630131870026,0.04203613473352904,1.35,4.53,-0.936421557285386,-0.3427425044269557,1.0
0.029698756725537283,0.02882046152747017,0.02958354301050673,0.028844772603212002,0.029507006022455595,0.6,2.79,-0.4026534662843713,-0.10142590912080746,1.0
0.011870383317627749,0.011659641351718224,0.011879164951126156,0.011362656936823052,0.01190872499470387,0.06,0.61,1.530922647425219,1.1503763584854485,1.0
0.018861902301121683,0.01804672429806387,0.018787074736569227,0.0180854425833884,0.018778561268649942,0.2,1.39,-1.0795840377070332,-1.1288810043970563,1.0
0.02947077241085813,0.028391798242480525,0.029263308782042488,0.02828454046599822,0.02949187422449535,0.22,1.02,-0.03533477502289928,0.2556805432187227,1.0
0.015822111438733015,0.015460455811959702,0.015752474190646112,0.015442296089866981,0.015767333474563446,0.35,2.82,-0.457105716769478,-0.6261457600113722,1.0
0.0026142201416542547,0.002672001143102093,0.0026228708236119376,0.0026431464935214185,0.0025875374511999524,0.15,4.03,1.0873962075668389,-0.11133163610085313,1.0
