ts_code,open,high,low,close,pre_close,change,pct_chg,vol,amount,label
600223.SH,3.45,3.45,3.33,3.41,3.45,-0.04,-1.1594,-0.409900082006752,-1.4547810574789788,1.0
300598.SZ,38.9,39.85,38.07,39.15,39.3,-0.15,-0.3817,-0.40397354852170636,0.5766654522136532,1.0
603927.SH,54.93,54.93,54.93,54.93,49.94,4.99,9.992,-2.7745759031763546,-1.423942928238906,1.0
300202.SZ,8.35,8.88,8.3,8.55,8.41,0.14,1.6647,1.1781639504402905,0.8501285400277852,1.0
300790.SZ,28.77,28.77,28.77,28.77,26.15,2.62,10.0191,-3.362007313983031,-3.5858045235883993,1.0
002552.SZ,12.67,12.67,12.67,12.67,11.52,1.15,9.9826,-1.7679653365901102,-1.6685324791551044,1.0
002961.SZ,22.87,22.87,22.87,22.87,20.79,2.08,10.0048,-3.362007313983031,-2.7454291691402535,1.0
000158.SZ,5.56,5.59,5.44,5.53,5.58,-0.05,-0.8961,0.40928108033981664,-0.26276396748741604,1.0
002291.SZ,5.17,5.19,5.07,5.13,5.17,-0.04,-0.7737,-1.2352673385951445,-1.9085312487372539,1.0
300525.SZ,26.84,26.88,26.0,26.6,27.03,-0.43,-1.5908,-0.6924995449677653,-0.024657008790196982,1.0
000676.SZ,6.51,6.55,6.28,6.37,6.57,-0.2,-3.0441,0.3067472892921072,-0.2417198131722153,1.0
600986.SH,3.89,3.91,3.79,3.83,3.93,-0.1,-2.5445,0.7959394165775552,-0.19165143642580693,1.0
300192.SZ,9.96,10.11,9.53,9.78,10.04,-0.26,-2.5896,-0.23441553526630318,-0.40881023894921326,1.0
300345.SZ,8.33,8.37,8.17,8.23,8.38,-0.15,-1.79,-0.168319506247019,-0.4839814070015081,1.0
002458.SZ,24.23,24.47,23.76,23.98,24.86,-0.88,-3.5398,0.7495161039062336,1.2857563877813534,1.0
002634.SZ,6.93,7.06,6.69,6.84,6.85,-0.01,-0.146,-0.7906816615209726,-1.2381535876495664,1.0
002524.SZ,7.62,7.92,7.48,7.69,7.69,0.0,0.0,1.319399532302663,0.8937911785046663,1.0
002714.SZ,74.5,74.77,72.3,72.46,74.97,-2.51,-3.3480000000000003,0.171338989782702,1.6512077972118102,1.0
002351.SZ,6.87,7.25,6.86,7.21,6.92,0.29,4.1908,0.6510932131002154,0.18419351943712803,1.0
300089.SZ,3.43,3.45,3.33,3.37,3.49,-0.12,-3.4384,0.42126089152235996,-0.6568042466530365,1.0
603022.SH,8.39,8.42,8.23,8.28,8.45,-0.17,-2.0118,-1.7998749117458688,-2.0503381518586266,1.0
603879.SH,8.35,8.35,8.02,8.2,8.18,0.02,0.2445,-0.3527816164088703,-0.6695461846871397,1.0
002557.SZ,25.35,25.38,24.68,25.11,25.42,-0.31,-1.2195,-0.7040381606547139,-0.08215731391681115,1.0
002045.SZ,7.02,7.14,6.83,7.05,7.0,0.05,0.7143,0.7659143602376389,0.27837136914646504,1.0
002699.SZ,5.79,5.84,5.61,5.81,5.78,0.03,0.519,-0.6283511193295153,-1.230167262942631,1.0
000526.SZ,26.65,27.46,26.65,27.35,26.93,0.42,1.5596,-1.2495572298534687,-0.5383902014062361,1.0
300551.SZ,19.29,19.32,18.76,19.05,19.35,-0.3,-1.5504,-0.6893355757824803,-0.2936390538747294,1.0
603520.SH,32.8,32.8,31.8,32.4,32.75,-0.35,-1.0687,-1.0171517638456844,-0.17339038868485526,1.0
601155.SH,26.06,26.15,25.56,25.84,26.22,-0.38,-1.4493,0.7027788609979185,1.2973844974683761,1.0
002124.SZ,12.33,12.51,12.2,12.28,12.39,-0.11,-0.8878,0.8471696853218302,0.8271927559689887,1.0
002044.SZ,12.28,12.31,11.66,11.82,12.48,-0.66,-5.2885,1.7032064430375187,1.6213249141758532,1.0
300759.SZ,43.6,43.6,42.16,42.52,43.54,-1.02,-2.3427,-0.9365999054655884,0.13648526089166738,1.0
300042.SZ,15.46,15.59,14.96,15.35,15.71,-0.36,-2.2915,0.20247557517388917,0.38557661916625463,1.0
300552.SZ,53.28,57.98,52.6,57.08,53.33,3.75,7.0317,-0.6096277859116677,0.6743093479896325,1.0
002104.SZ,7.41,7.45,7.2,7.3,7.51,-0.21,-2.7963,0.7233529726366603,0.27319589681001183,1.0
300007.SZ,14.01,14.05,13.8,13.99,14.12,-0.13,-0.9207,0.09990481056129027,0.20739094316353054,1.0
002962.SZ,30.34,30.34,30.34,30.34,27.58,2.76,10.0073,-3.2460261720853114,-2.3690528031927016,1.0
002785.SZ,11.77,12.0,11.77,11.98,11.95,0.03,0.251,-1.314804809556506,-1.281556554571134,1.0
300772.SZ,14.87,15.16,14.6,14.81,14.84,-0.03,-0.2022,-0.18836204670169485,-0.01481015871179631,1.0
603378.SH,13.12,13.25,13.01,13.14,13.21,-0.07,-0.5299,-1.953079260363496,-1.8164686691122522,1.0
002705.SZ,12.75,13.2,12.54,12.8,12.9,-0.1,-0.7752,-0.356369335815367,-0.30226671169190544,1.0
603398.SH,9.53,9.62,9.32,9.42,9.53,-0.11,-1.1542,-1.3572421447880065,-1.5191691067617967,1.0
603613.SH,63.33,65.26,60.71,61.75,63.61,-1.86,-2.9241,-0.29895868682056453,1.0663778193963727,1.0
300465.SZ,8.48,8.75,8.45,8.73,8.5,0.23,2.7059,0.8830342299815832,0.5636983197140218,1.0
603990.SH,28.24,28.29,27.06,28.01,28.2,-0.19,-0.6738,-1.9432313669056174,-1.1871335053595815,1.0
002123.SZ,18.02,18.45,17.65,18.04,18.28,-0.24,-1.3129,0.9825267074756062,1.2689332927162882,1.0
002685.SZ,5.06,5.08,4.98,5.04,5.08,-0.04,-0.7874,-1.0290794581804548,-1.7236539012250642,1.0
603317.SH,47.4,47.93,45.17,45.65,47.45,-1.8,-3.7935,-0.6804513285975098,0.4557706667649185,1.0
300541.SZ,17.01,17.37,16.8,17.33,17.15,0.18,1.0496,-0.24285918871527756,0.049907976489927966,1.0
000677.SZ,3.15,3.15,3.08,3.11,3.18,-0.07,-2.2013,0.20273679941797443,-0.935800246646321,1.0
000555.SZ,12.25,12.25,11.84,12.1,12.23,-0.13,-1.063,0.7474761568145134,0.7057467609419155,1.0
601028.SH,4.65,4.67,4.6,4.6,4.65,-0.05,-1.0753,-1.110600691610329,-1.868586232184004,1.0
002626.SZ,14.73,14.73,14.33,14.39,14.74,-0.35,-2.3745,-0.6301563118857321,-0.46487982018997176,1.0
300459.SZ,2.56,2.56,2.48,2.51,2.57,-0.06,-2.3346,1.2854189575709263,-0.07124840942273447,1.0
688029.SH,134.93,135.43,131.03,134.1,134.88,-0.78,-0.5783,-1.411327146721347,0.6219711798816411,1.0
002800.SZ,23.06,24.53,23.0,23.84,23.3,0.54,2.3176,-0.2506771246436777,0.3204634580272039,1.0
002791.SZ,20.93,20.93,20.11,20.18,20.93,-0.75,-3.5834,-1.3115303409061407,-0.8371138569586952,1.0
002942.SZ,26.5,26.5,25.87,25.99,26.4,-0.41,-1.5530000000000002,-1.596294873293097,-0.9062415697558803,1.0
001914.SZ,16.35,16.98,15.89,16.09,16.35,-0.26,-1.5902,0.2590057828465966,0.4929686257900871,1.0
300416.SZ,23.1,23.56,22.81,23.47,23.1,0.37,1.6017,-0.9781992488922028,-0.40431231821589647,1.0
000876.SZ,18.4,18.44,18.05,18.12,18.5,-0.38,-2.0541,0.9731618403843095,1.2691545567301803,1.0
