,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
0,600869.SH,20200403,4.33,4.34,4.21,4.22,4.33,-0.11,-2.5404,261832.0,111382.833
1,600869.SH,20200402,4.21,4.35,4.2,4.33,4.2,0.13,3.0952,308071.26,132217.297
2,600869.SH,20200401,4.24,4.33,4.2,4.2,4.23,-0.03,-0.7092,248120.48,105741.603
3,600869.SH,20200331,4.39,4.41,4.23,4.23,4.35,-0.12,-2.7586,269979.0,116111.121
4,600869.SH,20200330,4.33,4.45,4.22,4.35,4.44,-0.09,-2.027,350122.0,150952.119
5,600869.SH,20200327,4.54,4.62,4.4,4.44,4.5,-0.06,-1.3333,460101.53,208271.547
6,600869.SH,20200326,4.65,4.65,4.47,4.5,4.7,-0.2,-4.2553,488277.88,221862.664
7,600869.SH,20200325,4.8,4.81,4.67,4.7,4.68,0.02,0.4274,519509.01,245387.933
8,600869.SH,20200324,4.84,4.84,4.48,4.68,4.69,-0.01,-0.2132,654867.1,305933.519
9,600869.SH,20200323,4.69,4.95,4.63,4.69,4.87,-0.18,-3.6961,629936.41,300290.89
10,600869.SH,20200320,5.02,5.05,4.81,4.87,5.01,-0.14,-2.7944,739288.94,364341.006
11,600869.SH,20200319,4.82,5.15,4.76,5.01,4.87,0.14,2.8747,988150.92,490187.072
12,600869.SH,20200318,5.1,5.14,4.86,4.87,5.07,-0.2,-3.9448,1130152.75,560340.974
13,600869.SH,20200317,4.67,5.16,4.55,5.07,4.7,0.37,7.8723,1399724.42,691838.739
14,600869.SH,20200316,5.09,5.18,4.68,4.7,4.9,-0.2,-4.0816,1530002.5,755740.403
15,600869.SH,20200313,4.32,4.9,4.16,4.9,4.45,0.45,10.1124,1481193.11,697995.255
16,600869.SH,20200312,4.4,4.55,4.39,4.45,4.57,-0.12,-2.6258,468959.0,209540.338
17,600869.SH,20200311,4.79,4.85,4.56,4.57,4.81,-0.24,-4.9896,827317.01,389291.146
18,600869.SH,20200310,4.7,4.94,4.42,4.81,4.79,0.02,0.4175,1117697.31,522954.805
19,600869.SH,20200309,5.0,5.23,4.57,4.79,5.08,-0.29,-5.7087,1675332.9,818756.244
20,600869.SH,20200306,4.96,5.08,4.83,5.08,4.62,0.46,9.9567,2091227.77,1047159.508
21,600869.SH,20200305,4.62,4.62,4.62,4.62,4.2,0.42,10.0,207295.9,95770.706
22,600869.SH,20200304,4.16,4.21,4.12,4.2,4.19,0.01,0.2387,249481.02,103991.119
23,600869.SH,20200303,4.21,4.31,4.16,4.19,4.15,0.04,0.9639,393576.44,166857.799
24,600869.SH,20200302,4.03,4.17,4.03,4.15,4.05,0.1,2.4691,266870.28,110030.186
25,600869.SH,20200228,4.2,4.25,4.05,4.05,4.35,-0.3,-6.8966,440934.31,183171.192
26,600869.SH,20200227,4.29,4.4,4.25,4.35,4.26,0.09,2.1127,478790.04,207165.532
27,600869.SH,20200226,4.15,4.37,4.12,4.26,4.21,0.05,1.1876,441710.85,187711.979
28,600869.SH,20200225,4.2,4.27,4.1,4.21,4.3,-0.09,-2.093,411732.53,172529.319
29,600869.SH,20200224,4.33,4.34,4.24,4.3,4.36,-0.06,-1.3761,415495.23,178123.358
30,600869.SH,20200221,4.31,4.38,4.3,4.36,4.32,0.04,0.9259,420372.65,182468.535
31,600869.SH,20200220,4.27,4.33,4.22,4.32,4.24,0.08,1.8868,395240.65,169265.758
32,600869.SH,20200219,4.3,4.4,4.24,4.24,4.27,-0.03,-0.7026,513652.42,222181.085
33,600869.SH,20200218,4.2,4.3,4.16,4.27,4.19,0.08,1.9093,533501.65,225354.004
34,600869.SH,20200217,4.09,4.21,4.06,4.19,4.08,0.11,2.6961,377230.95,156522.795
35,600869.SH,20200214,4.09,4.12,4.06,4.08,4.1,-0.02,-0.4878,262097.36,107059.631
36,600869.SH,20200213,4.19,4.2,4.09,4.1,4.2,-0.1,-2.381,334394.64,138084.285
37,600869.SH,20200212,4.07,4.25,4.06,4.2,4.07,0.13,3.1941,447341.5,185692.843
38,600869.SH,20200211,4.13,4.14,4.06,4.07,4.12,-0.05,-1.2136,388742.51,158949.609
