ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
300240.SZ,20180502,9.86,9.86,9.86,9.86,10.96,-1.1,-10.04,5776.0,5695.136
300240.SZ,20180503,8.87,9.04,8.87,8.87,9.86,-0.99,-10.04,75853.0,67359.533
300240.SZ,20180504,8.72,8.97,8.31,8.35,8.87,-0.52,-5.86,176475.43,151939.985
300240.SZ,20180507,8.39,8.48,8.15,8.31,8.35,-0.04,-0.48,87690.59,72895.987
300240.SZ,20180508,8.32,8.38,8.27,8.36,8.31,0.05,0.6,51383.93,42800.102
300240.SZ,20180509,8.34,8.38,8.16,8.19,8.36,-0.17,-2.03,57004.89,46952.569
300240.SZ,20180510,8.22,8.37,8.17,8.27,8.19,0.08,0.98,38704.0,32013.971
300240.SZ,20180511,8.3,8.3,7.89,7.9,8.27,-0.37,-4.47,71905.73,57965.294
300240.SZ,20180514,7.86,7.95,7.61,7.63,7.9,-0.27,-3.42,62201.63,48052.726
300240.SZ,20180515,7.66,7.89,7.56,7.8,7.63,0.17,2.23,53760.56,41648.663
300240.SZ,20180516,7.82,7.83,7.68,7.72,7.8,-0.08,-1.03,27866.64,21628.289
300240.SZ,20180517,7.8,8.25,7.79,7.92,7.72,0.2,2.59,67470.58,54082.808
300240.SZ,20180518,7.77,7.88,7.74,7.81,7.92,-0.11,-1.39,32661.06,25474.407
300240.SZ,20180521,7.9,8.04,7.81,7.94,7.81,0.13,1.66,34279.5,27292.113
300240.SZ,20180522,7.96,8.16,7.86,8.07,7.94,0.13,1.64,48633.8,38981.687
300240.SZ,20180523,8.08,8.14,7.98,8.1,8.07,0.03,0.37,40359.66,32593.236
300240.SZ,20180524,8.12,8.63,8.07,8.33,8.1,0.23,2.84,104508.05,87275.734
300240.SZ,20180525,8.3,8.49,8.12,8.12,8.33,-0.21,-2.52,60677.07,50130.419
300240.SZ,20180528,8.03,8.1,7.68,7.78,8.12,-0.34,-4.19,46950.51,36933.172
300240.SZ,20180529,7.78,7.85,7.61,7.63,7.78,-0.15,-1.93,30814.07,23807.032
300240.SZ,20180530,7.56,7.56,7.01,7.13,7.63,-0.5,-6.55,47443.13,34535.26
300240.SZ,20180531,7.18,7.34,7.18,7.26,7.13,0.13,1.82,27348.03,19869.038
300240.SZ,20180601,7.3,7.56,7.21,7.24,7.26,-0.02,-0.28,32679.37,24065.977
300240.SZ,20180604,7.35,7.36,7.13,7.22,7.24,-0.02,-0.28,22380.87,16186.824
300240.SZ,20180605,7.23,7.45,7.23,7.39,7.22,0.17,2.35,23169.33,17031.906
300240.SZ,20180606,7.43,7.48,7.32,7.44,7.39,0.05,0.68,31420.7,23223.994
300240.SZ,20180607,7.45,7.45,7.24,7.25,7.44,-0.19,-2.55,24970.0,18270.577
300240.SZ,20180608,7.25,7.26,6.84,6.93,7.25,-0.32,-4.41,42426.79,29692.88
300240.SZ,20180611,6.93,7.0,6.81,6.83,6.93,-0.1,-1.44,23339.0,16100.631
300240.SZ,20180612,6.8,6.99,6.74,6.95,6.83,0.12,1.76,24176.37,16635.679
300240.SZ,20180613,6.97,6.97,6.66,6.68,6.95,-0.27,-3.88,25059.61,16953.33
300240.SZ,20180614,6.62,6.79,6.52,6.54,6.68,-0.14,-2.1,19840.46,13170.835
300240.SZ,20180615,6.57,6.63,6.21,6.35,6.54,-0.19,-2.91,29283.11,18708.703
300240.SZ,20180619,6.24,6.24,5.72,5.72,6.35,-0.63,-9.92,46086.15,27265.746
300240.SZ,20180620,5.72,5.88,5.61,5.81,5.72,0.09,1.57,29203.2,16853.262
300240.SZ,20180621,5.81,5.9,5.56,5.59,5.81,-0.22,-3.79,34382.52,19645.342
300240.SZ,20180622,5.56,5.78,5.49,5.74,5.59,0.15,2.68,19626.34,11142.358
300240.SZ,20180625,5.86,5.98,5.75,5.78,5.74,0.04,0.7,20260.86,11834.306
300240.SZ,20180626,5.63,5.93,5.63,5.9,5.78,0.12,2.08,20647.5,12093.135
300240.SZ,20180627,5.88,6.08,5.85,6.02,5.9,0.12,2.03,34879.41,20863.186
300240.SZ,20180628,5.98,6.13,5.87,5.89,6.02,-0.13,-2.16,21547.0,12949.667
300240.SZ,20180629,5.93,6.08,5.89,6.06,5.89,0.17,2.89,21226.0,12779.313
300240.SZ,20180702,6.09,6.1,5.83,5.95,6.06,-0.11,-1.82,19189.5,11488.542
300240.SZ,20180703,5.91,6.1,5.91,6.09,5.95,0.14,2.35,21595.78,12994.473
300240.SZ,20180704,6.14,6.23,5.96,5.99,6.09,-0.1,-1.64,23679.98,14417.19
300240.SZ,20180705,6.02,6.11,5.71,5.75,5.99,-0.24,-4.01,22483.05,13282.724
300240.SZ,20180706,5.8,5.93,5.73,5.89,5.75,0.14,2.43,24587.93,14409.401
300240.SZ,20180709,6.05,6.17,5.97,6.07,5.89,0.18,3.06,29222.55,17688.538
300240.SZ,20180710,6.13,6.13,6.04,6.11,6.07,0.04,0.66,26443.51,16105.806
300240.SZ,20180711,6.05,6.1,5.93,6.01,6.11,-0.1,-1.64,28434.95,17132.225
300240.SZ,20180712,6.03,6.17,6.01,6.13,6.01,0.12,2.0,22664.0,13866.845
300240.SZ,20180713,6.1,6.19,6.07,6.08,6.13,-0.05,-0.82,15460.76,9438.54
300240.SZ,20180716,6.14,6.26,6.04,6.25,6.08,0.17,2.8,35961.89,22276.4
300240.SZ,20180717,6.25,6.65,6.19,6.61,6.25,0.36,5.76,56106.19,36376.303
300240.SZ,20180718,6.5,6.62,6.45,6.53,6.61,-0.08,-1.21,30756.1,20066.456
300240.SZ,20180719,6.5,6.53,6.33,6.45,6.53,-0.08,-1.23,17540.52,11300.681
300240.SZ,20180720,6.4,6.56,6.29,6.5,6.45,0.05,0.7752,21699.87,13895.14
300240.SZ,20180723,6.45,6.56,6.42,6.48,6.5,-0.02,-0.3077,12931.0,8397.66
300240.SZ,20180724,6.49,6.6,6.46,6.54,6.48,0.06,0.9259,16871.83,11030.099
300240.SZ,20180725,6.52,6.55,6.42,6.45,6.54,-0.09,-1.3761,17335.0,11219.497
300240.SZ,20180726,6.52,6.53,6.43,6.46,6.45,0.01,0.155,11727.33,7597.339
300240.SZ,20180727,6.48,6.49,6.34,6.35,6.46,-0.11,-1.7028,14105.42,9034.076
300240.SZ,20180730,6.42,6.42,6.11,6.17,6.35,-0.18,-2.8346,17129.22,10659.128
300240.SZ,20180731,6.19,6.36,6.1,6.35,6.17,0.18,2.9173,17230.88,10803.447
300240.SZ,20180801,6.35,6.99,6.3,6.99,6.35,0.64,10.0787,74398.82,51765.003
300240.SZ,20180802,7.06,7.69,7.05,7.69,6.99,0.7,10.0143,103772.46,77458.742
300240.SZ,20180803,8.46,8.46,7.95,8.46,7.69,0.77,10.013,331003.28,275633.365
300240.SZ,20180806,8.51,8.9,8.0,8.0,8.46,-0.46,-5.4374,407566.78,347188.8
300240.SZ,20180807,7.5,8.5,7.45,8.14,8.0,0.14,1.75,339980.74,270765.947
300240.SZ,20180808,8.1,8.84,8.01,8.17,8.14,0.03,0.3686,337866.5,283393.29
300240.SZ,20180809,7.69,8.43,7.56,8.15,8.17,-0.02,-0.2448,273813.85,216554.708
300240.SZ,20180810,8.06,8.5,7.86,7.94,8.15,-0.21,-2.5767,259526.82,211198.278
300240.SZ,20180813,7.81,7.98,7.45,7.7,7.94,-0.24,-3.0227,172522.44,132059.348
300240.SZ,20180814,7.71,7.89,7.51,7.64,7.7,-0.06,-0.7792,152609.77,117423.01
