,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
0,002671.SZ,20200403,4.35,4.37,4.29,4.3,4.36,-0.06,-1.3761,30223.0,13038.056
1,002671.SZ,20200402,4.3,4.37,4.27,4.36,4.31,0.05,1.1601,36498.0,15784.547
2,002671.SZ,20200401,4.36,4.43,4.31,4.31,4.45,-0.14,-3.1461,53154.0,23191.93
3,002671.SZ,20200331,4.36,4.45,4.29,4.45,4.34,0.11,2.5346,80174.66,35208.213
4,002671.SZ,20200330,4.3,4.39,4.27,4.34,4.5,-0.16,-3.5556,73212.79,31659.666
5,002671.SZ,20200327,4.57,4.79,4.47,4.5,4.4,0.1,2.2727,153034.82,69955.724
6,002671.SZ,20200326,4.42,4.48,4.37,4.4,4.42,-0.02,-0.4525,36147.6,15962.648
7,002671.SZ,20200325,4.42,4.43,4.36,4.42,4.38,0.04,0.9132,41732.85,18348.139
8,002671.SZ,20200324,4.38,4.41,4.28,4.38,4.3,0.08,1.8605,37953.59,16498.954
9,002671.SZ,20200323,4.28,4.35,4.28,4.3,4.38,-0.08,-1.8265,26170.03,11270.02
10,002671.SZ,20200320,4.36,4.4,4.3,4.38,4.33,0.05,1.1547,32228.01,13985.532
11,002671.SZ,20200319,4.3,4.35,4.24,4.33,4.32,0.01,0.2315,41332.16,17760.933
12,002671.SZ,20200318,4.43,4.49,4.31,4.32,4.42,-0.1,-2.2624,53387.51,23567.231
13,002671.SZ,20200317,4.33,4.47,4.27,4.42,4.34,0.08,1.8433,48966.77,21378.754
14,002671.SZ,20200316,4.47,4.51,4.3,4.34,4.43,-0.09,-2.0316,42473.97,18861.327
15,002671.SZ,20200313,4.25,4.44,4.2,4.43,4.46,-0.03,-0.6726,41413.76,17942.749
16,002671.SZ,20200312,4.56,4.56,4.41,4.46,4.59,-0.13,-2.8322,48811.0,21827.722
17,002671.SZ,20200311,4.57,4.62,4.56,4.59,4.58,0.01,0.2183,54276.53,24910.305
18,002671.SZ,20200310,4.46,4.6,4.43,4.58,4.5,0.08,1.7778,63197.73,28642.288
19,002671.SZ,20200309,4.56,4.63,4.5,4.5,4.62,-0.12,-2.5974,55700.34,25351.94
20,002671.SZ,20200306,4.57,4.72,4.57,4.62,4.62,0.0,0.0,72004.6,33397.248
21,002671.SZ,20200305,4.59,4.64,4.53,4.62,4.54,0.08,1.7621,95297.06,43810.696
22,002671.SZ,20200304,4.5,4.6,4.48,4.54,4.57,-0.03,-0.6565,58928.0,26714.164
23,002671.SZ,20200303,4.47,4.57,4.43,4.57,4.43,0.14,3.1603,112789.82,50606.747
24,002671.SZ,20200302,4.25,4.44,4.25,4.43,4.21,0.22,5.2257,59267.68,26049.813
25,002671.SZ,20200228,4.38,4.38,4.2,4.21,4.44,-0.23,-5.1802,36081.29,15471.534
26,002671.SZ,20200227,4.44,4.48,4.4,4.44,4.44,0.0,0.0,31054.2,13764.852
27,002671.SZ,20200226,4.34,4.45,4.3,4.44,4.34,0.1,2.3041,57946.4,25483.629
28,002671.SZ,20200225,4.37,4.37,4.22,4.34,4.41,-0.07,-1.5873,46973.67,20235.871
29,002671.SZ,20200224,4.45,4.45,4.39,4.41,4.47,-0.06,-1.3423,41389.58,18262.29
30,002671.SZ,20200221,4.43,4.53,4.43,4.47,4.45,0.02,0.4494,32243.04,14442.504
31,002671.SZ,20200220,4.42,4.46,4.37,4.45,4.42,0.03,0.6787,28172.69,12454.182
32,002671.SZ,20200219,4.47,4.49,4.4,4.42,4.49,-0.07,-1.559,27225.22,12079.513
33,002671.SZ,20200218,4.4,4.49,4.31,4.49,4.37,0.12,2.746,52009.43,22990.468
34,002671.SZ,20200217,4.21,4.39,4.21,4.37,4.21,0.16,3.8005,47580.23,20588.7
35,002671.SZ,20200214,4.25,4.26,4.18,4.21,4.25,-0.04,-0.9412,33670.0,14179.042
36,002671.SZ,20200213,4.31,4.31,4.24,4.25,4.31,-0.06,-1.3921,19206.54,8191.921
37,002671.SZ,20200212,4.26,4.32,4.24,4.31,4.28,0.03,0.7009,27329.14,11683.313
38,002671.SZ,20200211,4.29,4.31,4.25,4.28,4.29,-0.01,-0.2331,16802.02,7186.178
39,002671.SZ,20200210,4.25,4.33,4.18,4.29,4.25,0.04,0.9412,25623.0,10924.453
40,002671.SZ,20200207,4.25,4.27,4.19,4.25,4.24,0.01,0.2358,35538.71,15049.776
41,002671.SZ,20200206,4.16,4.31,4.16,4.24,4.18,0.06,1.4354,37715.04,15976.92
42,002671.SZ,20200205,4.11,4.25,4.1,4.18,4.12,0.06,1.4563,54994.96,23065.913
43,002671.SZ,20200204,3.95,4.12,3.95,4.12,4.04,0.08,1.9802,51116.17,20873.794
44,002671.SZ,20200203,4.05,4.09,4.04,4.04,4.49,-0.45,-10.0223,98017.0,39641.984
45,002671.SZ,20200123,4.6,4.6,4.46,4.49,4.6,-0.11,-2.3913,39710.22,17939.114
46,002671.SZ,20200122,4.6,4.62,4.51,4.6,4.58,0.02,0.4367,24103.0,10994.149
47,002671.SZ,20200121,4.65,4.65,4.57,4.58,4.64,-0.06,-1.2931,18285.0,8407.425
48,002671.SZ,20200120,4.63,4.65,4.6,4.64,4.63,0.01,0.216,19261.0,8900.419
49,002671.SZ,20200117,4.67,4.67,4.6,4.63,4.65,-0.02,-0.4301,29868.96,13812.094
50,002671.SZ,20200116,4.66,4.69,4.63,4.65,4.66,-0.01,-0.2146,31073.0,14457.619
51,002671.SZ,20200115,4.72,4.75,4.64,4.66,4.74,-0.08,-1.6878,38851.0,18192.817
52,002671.SZ,20200114,4.76,4.84,4.73,4.74,4.75,-0.01,-0.2105,58031.0,27686.57
53,002671.SZ,20200113,4.73,4.76,4.63,4.75,4.73,0.02,0.4228,43453.69,20409.685
54,002671.SZ,20200110,4.72,4.95,4.71,4.73,4.67,0.06,1.2848,104680.06,50335.884
55,002671.SZ,20200109,4.61,4.68,4.61,4.67,4.61,0.06,1.3015,39569.0,18419.755
56,002671.SZ,20200108,4.63,4.66,4.59,4.61,4.63,-0.02,-0.432,43967.0,20295.098
57,002671.SZ,20200107,4.64,4.64,4.6,4.63,4.6,0.03,0.6522,34855.84,16110.817
58,002671.SZ,20200106,4.56,4.62,4.53,4.6,4.58,0.02,0.4367,49312.17,22646.875
59,002671.SZ,20200103,4.59,4.6,4.55,4.58,4.58,0.0,0.0,39708.0,18187.719
60,002671.SZ,20200102,4.55,4.59,4.53,4.58,4.54,0.04,0.8811,37795.17,17269.904
61,002671.SZ,20191231,4.67,4.68,4.51,4.54,4.5,0.04,0.8889,59906.0,27467.23
62,002671.SZ,20191230,4.5,4.5,4.45,4.5,4.48,0.02,0.4464,13189.38,5902.721
63,002671.SZ,20191227,4.51,4.56,4.48,4.48,4.52,-0.04,-0.885,31763.97,14364.597
64,002671.SZ,20191226,4.48,4.52,4.46,4.52,4.48,0.04,0.8929,20740.96,9293.52
65,002671.SZ,20191225,4.48,4.49,4.44,4.48,4.48,0.0,0.0,15751.67,7031.421
66,002671.SZ,20191224,4.44,4.49,4.44,4.48,4.46,0.02,0.4484,16888.0,7546.659
67,002671.SZ,20191223,4.55,4.59,4.46,4.46,4.56,-0.1,-2.193,29181.0,13173.682
68,002671.SZ,20191220,4.56,4.61,4.54,4.56,4.56,0.0,0.0,36091.81,16506.645
69,002671.SZ,20191219,4.55,4.56,4.52,4.56,4.55,0.01,0.2198,25953.0,11784.541
70,002671.SZ,20191218,4.57,4.58,4.52,4.55,4.58,-0.03,-0.655,24843.0,11303.63
71,002671.SZ,20191217,4.53,4.58,4.52,4.58,4.53,0.05,1.1038,38793.64,17674.768
72,002671.SZ,20191216,4.52,4.53,4.49,4.53,4.51,0.02,0.4435,31269.17,14087.186
73,002671.SZ,20191213,4.47,4.52,4.47,4.51,4.47,0.04,0.8949,14458.0,6502.011
74,002671.SZ,20191212,4.51,4.51,4.47,4.47,4.51,-0.04,-0.8869,14717.17,6592.298
75,002671.SZ,20191211,4.47,4.51,4.47,4.51,4.49,0.02,0.4454,11711.0,5258.244
76,002671.SZ,20191210,4.49,4.51,4.46,4.49,4.49,0.0,0.0,18778.64,8420.503
77,002671.SZ,20191209,4.54,4.54,4.48,4.49,4.53,-0.04,-0.883,27149.0,12211.522
78,002671.SZ,20191206,4.55,4.56,4.51,4.53,4.56,-0.03,-0.6579,15724.17,7114.35
79,002671.SZ,20191205,4.52,4.57,4.52,4.56,4.53,0.03,0.6623,15420.17,7005.406
80,002671.SZ,20191204,4.5,4.55,4.5,4.53,4.52,0.01,0.2212,13561.0,6140.244
81,002671.SZ,20191203,4.47,4.53,4.46,4.52,4.49,0.03,0.6682,18980.9,8534.749
82,002671.SZ,20191202,4.51,4.53,4.47,4.49,4.5,-0.01,-0.2222,18572.0,8332.716
83,002671.SZ,20191129,4.51,4.54,4.47,4.5,4.48,0.02,0.4464,19088.12,8608.541
84,002671.SZ,20191128,4.47,4.54,4.46,4.48,4.51,-0.03,-0.6652,19765.0,8892.116
85,002671.SZ,20191127,4.56,4.59,4.51,4.51,4.55,-0.04,-0.8791,23243.0,10557.166
86,002671.SZ,20191126,4.61,4.63,4.55,4.55,4.6,-0.05,-1.087,19272.02,8812.423
87,002671.SZ,20191125,4.55,4.61,4.53,4.6,4.56,0.04,0.8772,31167.04,14278.085
88,002671.SZ,20191122,4.56,4.62,4.54,4.56,4.58,-0.02,-0.4367,25139.0,11486.462
89,002671.SZ,20191121,4.59,4.6,4.56,4.58,4.6,-0.02,-0.4348,20821.78,9526.447
90,002671.SZ,20191120,4.64,4.65,4.57,4.6,4.66,-0.06,-1.2876,33874.78,15621.657
91,002671.SZ,20191119,4.71,4.72,4.6,4.66,4.69,-0.03,-0.6397,63901.74,29691.702
92,002671.SZ,20191118,4.54,4.72,4.51,4.69,4.54,0.15,3.304,75971.66,35360.743
93,002671.SZ,20191115,4.59,4.61,4.53,4.54,4.58,-0.04,-0.8734,17113.96,7828.713
94,002671.SZ,20191114,4.51,4.64,4.48,4.58,4.51,0.07,1.5521,32555.0,14869.85
95,002671.SZ,20191113,4.52,4.53,4.45,4.51,4.5,0.01,0.2222,11111.0,4991.087
96,002671.SZ,20191112,4.45,4.5,4.43,4.5,4.45,0.05,1.1236,18828.0,8403.915
97,002671.SZ,20191111,4.5,4.54,4.45,4.45,4.52,-0.07,-1.5487,27856.0,12450.392
98,002671.SZ,20191108,4.52,4.6,4.5,4.52,4.49,0.03,0.6682,20076.01,9121.156
99,002671.SZ,20191107,4.47,4.52,4.45,4.49,4.5,-0.01,-0.2222,15450.0,6933.279
100,002671.SZ,20191106,4.54,4.56,4.46,4.5,4.55,-0.05,-1.0989,40871.0,18423.693
101,002671.SZ,20191105,4.61,4.62,4.51,4.55,4.63,-0.08,-1.7279,33824.0,15413.216
102,002671.SZ,20191104,4.55,4.68,4.52,4.63,4.55,0.08,1.7582,44215.66,20389.73
103,002671.SZ,20191101,4.46,4.58,4.44,4.55,4.46,0.09,2.0179,31004.91,14022.995
104,002671.SZ,20191031,4.49,4.51,4.44,4.46,4.51,-0.05,-1.1086,16379.0,7333.562
105,002671.SZ,20191030,4.45,4.52,4.4,4.51,4.45,0.06,1.3483,32220.5,14379.212
106,002671.SZ,20191029,4.52,4.53,4.45,4.45,4.5,-0.05,-1.1111,18753.97,8388.322
107,002671.SZ,20191028,4.48,4.52,4.47,4.5,4.47,0.03,0.6711,20477.71,9204.572
108,002671.SZ,20191025,4.43,4.5,4.43,4.47,4.43,0.04,0.9029,22759.5,10158.334
109,002671.SZ,20191024,4.39,4.45,4.39,4.43,4.41,0.02,0.4535,13216.97,5843.82
110,002671.SZ,20191023,4.42,4.45,4.39,4.41,4.44,-0.03,-0.6757,19874.97,8784.083
111,002671.SZ,20191022,4.46,4.46,4.42,4.44,4.46,-0.02,-0.4484,13943.0,6193.059
112,002671.SZ,20191021,4.38,4.46,4.38,4.46,4.44,0.02,0.4505,18620.97,8234.518
113,002671.SZ,20191018,4.49,4.54,4.41,4.44,4.51,-0.07,-1.5521,38988.75,17426.627
114,002671.SZ,20191017,4.55,4.6,4.5,4.51,4.55,-0.04,-0.8791,35608.0,16152.1
115,002671.SZ,20191016,4.71,4.71,4.54,4.55,4.62,-0.07,-1.5152,36370.0,16729.117
116,002671.SZ,20191015,4.64,4.65,4.56,4.62,4.67,-0.05,-1.0707,54744.39,25183.892
117,002671.SZ,20191014,4.68,4.74,4.61,4.67,4.67,0.0,0.0,63312.04,29510.766
118,002671.SZ,20191011,4.51,4.74,4.5,4.67,4.51,0.16,3.5477,80972.17,37713.713
119,002671.SZ,20191010,4.53,4.55,4.46,4.51,4.5,0.01,0.2222,30400.37,13705.158
120,002671.SZ,20191009,4.49,4.57,4.42,4.5,4.49,0.01,0.2227,28928.35,12920.292
121,002671.SZ,20191008,4.5,4.58,4.46,4.49,4.53,-0.04,-0.883,36778.0,16648.331
122,002671.SZ,20190930,4.71,4.71,4.53,4.53,4.68,-0.15,-3.2051,49825.99,22947.322
123,002671.SZ,20190927,4.71,4.8,4.67,4.68,4.77,-0.09,-1.8868,77116.01,36508.867
124,002671.SZ,20190926,4.68,4.99,4.56,4.77,4.82,-0.05,-1.0373,163742.34,77768.633
125,002671.SZ,20190925,4.5,5.01,4.44,4.82,4.55,0.27,5.9341,223528.68,105160.607
126,002671.SZ,20190924,4.53,4.61,4.5,4.55,4.57,-0.02,-0.4376,88874.19,40459.608
127,002671.SZ,20190923,4.65,4.66,4.51,4.57,4.63,-0.06,-1.2959,114105.17,52121.974
