,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
0,603227.SH,20200403,4.14,4.14,4.08,4.1,4.13,-0.03,-0.7264,19127.91,7850.215
1,603227.SH,20200402,4.02,4.14,4.02,4.13,4.05,0.08,1.9753,36924.91,15105.368
2,603227.SH,20200401,4.05,4.09,4.02,4.05,4.05,0.0,0.0,25277.91,10277.673
3,603227.SH,20200331,4.08,4.1,4.04,4.05,4.06,-0.01,-0.2463,28305.64,11501.115
4,603227.SH,20200330,4.14,4.14,4.0,4.06,4.14,-0.08,-1.9324,46157.34,18660.521
5,603227.SH,20200327,4.18,4.19,4.13,4.14,4.13,0.01,0.2421,37298.47,15524.599
6,603227.SH,20200326,4.2,4.2,4.12,4.13,4.2,-0.07,-1.6667,42069.0,17484.681
7,603227.SH,20200325,4.23,4.25,4.18,4.2,4.16,0.04,0.9615,55455.0,23321.671
8,603227.SH,20200324,4.18,4.2,4.09,4.16,4.11,0.05,1.2165,47944.9,19877.087
9,603227.SH,20200323,4.03,4.31,4.0,4.11,4.12,-0.01,-0.2427,79004.9,32869.554
10,603227.SH,20200320,4.09,4.14,4.05,4.12,4.05,0.07,1.7284,48546.0,19855.148
11,603227.SH,20200319,4.04,4.1,3.99,4.05,4.05,0.0,0.0,50944.0,20578.996
12,603227.SH,20200318,4.16,4.24,4.05,4.05,4.19,-0.14,-3.3413,84838.0,35181.72
13,603227.SH,20200317,4.22,4.3,4.05,4.19,4.22,-0.03,-0.7109,69691.0,29095.102
14,603227.SH,20200316,4.41,4.43,4.22,4.22,4.35,-0.13,-2.9885,94558.0,41043.137
15,603227.SH,20200313,4.28,4.42,4.19,4.35,4.48,-0.13,-2.9018,110912.49,47812.2
16,603227.SH,20200312,4.52,4.56,4.44,4.48,4.6,-0.12,-2.6087,92226.64,41374.374
17,603227.SH,20200311,4.61,4.76,4.56,4.6,4.59,0.01,0.2179,165393.81,77129.576
18,603227.SH,20200310,4.39,4.59,4.37,4.59,4.49,0.1,2.2272,117717.47,52695.851
19,603227.SH,20200309,4.61,4.64,4.48,4.49,4.66,-0.17,-3.6481,130572.0,59491.466
20,603227.SH,20200306,4.58,4.7,4.47,4.66,4.61,0.05,1.0846,142429.45,65546.332
21,603227.SH,20200305,4.59,4.65,4.56,4.61,4.57,0.04,0.8753,146022.26,67244.152
22,603227.SH,20200304,4.42,4.57,4.4,4.57,4.47,0.1,2.2371,118058.77,53062.791
23,603227.SH,20200303,4.5,4.55,4.4,4.47,4.44,0.03,0.6757,150135.17,67378.579
24,603227.SH,20200302,4.27,4.49,4.27,4.44,4.27,0.17,3.9813,118418.0,52104.663
25,603227.SH,20200228,4.46,4.47,4.25,4.27,4.54,-0.27,-5.9471,136447.8,59458.225
26,603227.SH,20200227,4.44,4.55,4.4,4.54,4.42,0.12,2.7149,131337.26,59238.868
27,603227.SH,20200226,4.29,4.52,4.28,4.42,4.39,0.03,0.6834,132452.45,58699.727
28,603227.SH,20200225,4.36,4.42,4.21,4.39,4.5,-0.11,-2.4444,158091.79,68686.365
29,603227.SH,20200224,4.5,4.52,4.45,4.5,4.52,-0.02,-0.4425,104195.02,46719.948
30,603227.SH,20200221,4.49,4.56,4.48,4.52,4.51,0.01,0.2217,122930.49,55629.696
31,603227.SH,20200220,4.47,4.52,4.41,4.51,4.46,0.05,1.1211,106728.45,47729.562
32,603227.SH,20200219,4.46,4.49,4.42,4.46,4.45,0.01,0.2247,99976.45,44569.992
33,603227.SH,20200218,4.43,4.48,4.38,4.45,4.42,0.03,0.6787,114251.0,50587.886
34,603227.SH,20200217,4.32,4.42,4.32,4.42,4.32,0.1,2.3148,96279.0,42237.685
35,603227.SH,20200214,4.39,4.39,4.28,4.32,4.39,-0.07,-1.5945,88495.68,38326.969
36,603227.SH,20200213,4.33,4.42,4.3,4.39,4.33,0.06,1.3857,116412.0,50871.937
37,603227.SH,20200212,4.29,4.37,4.28,4.33,4.31,0.02,0.464,89716.23,38929.211
38,603227.SH,20200211,4.38,4.39,4.28,4.31,4.37,-0.06,-1.373,72184.0,31198.887
39,603227.SH,20200210,4.22,4.38,4.18,4.37,4.22,0.15,3.5545,120893.57,51912.891
40,603227.SH,20200207,4.24,4.26,4.13,4.22,4.24,-0.02,-0.4717,114952.37,48364.841
41,603227.SH,20200206,4.22,4.3,4.16,4.24,4.2,0.04,0.9524,95973.25,40493.206
42,603227.SH,20200205,4.14,4.27,4.14,4.2,4.12,0.08,1.9417,99724.97,42001.092
43,603227.SH,20200204,3.95,4.21,3.93,4.12,4.19,-0.07,-1.6706,116753.82,47817.639
44,603227.SH,20200203,4.19,4.19,4.19,4.19,4.66,-0.47,-10.0858,23329.0,9774.851
45,603227.SH,20200123,4.8,4.88,4.6,4.66,4.83,-0.17,-3.5197,100086.0,47390.938
46,603227.SH,20200122,4.82,4.89,4.67,4.83,4.86,-0.03,-0.6173,107108.0,50945.007
47,603227.SH,20200121,4.93,4.94,4.82,4.86,4.93,-0.07,-1.4199,68332.0,33269.584
48,603227.SH,20200120,4.88,4.95,4.85,4.93,4.98,-0.05,-1.004,101877.86,49904.294
49,603227.SH,20200117,5.02,5.04,4.97,4.98,5.02,-0.04,-0.7968,78273.0,39123.577
50,603227.SH,20200116,5.14,5.18,4.96,5.02,5.13,-0.11,-2.1442,154510.0,77820.35
51,603227.SH,20200115,5.15,5.17,5.04,5.13,5.14,-0.01,-0.1946,144523.32,73558.435
52,603227.SH,20200114,5.24,5.28,5.09,5.14,5.23,-0.09,-1.7208,225748.0,116511.97
53,603227.SH,20200113,4.91,5.23,4.9,5.23,4.93,0.3,6.0852,283491.17,145149.68
54,603227.SH,20200110,4.77,5.0,4.74,4.93,4.77,0.16,3.3543,229370.34,112470.5
55,603227.SH,20200109,4.72,4.82,4.72,4.77,4.69,0.08,1.7058,88306.0,42115.922
56,603227.SH,20200108,4.78,4.84,4.66,4.69,4.82,-0.13,-2.6971,136197.0,64488.632
57,603227.SH,20200107,4.79,4.85,4.74,4.82,4.79,0.03,0.6263,119338.25,57292.351
58,603227.SH,20200106,4.72,4.86,4.7,4.79,4.79,0.0,0.0,125977.45,60071.768
59,603227.SH,20200103,4.65,4.8,4.62,4.79,4.65,0.14,3.0108,150658.48,71153.448
60,603227.SH,20200102,4.67,4.76,4.63,4.65,4.65,0.0,0.0,150334.25,70506.972
61,603227.SH,20191231,4.64,4.67,4.58,4.65,4.66,-0.01,-0.2146,70971.0,32842.211
62,603227.SH,20191230,4.58,4.66,4.52,4.66,4.57,0.09,1.9694,105313.66,48423.707
63,603227.SH,20191227,4.6,4.65,4.55,4.57,4.6,-0.03,-0.6522,95345.0,43839.613
64,603227.SH,20191226,4.49,4.6,4.47,4.6,4.48,0.12,2.6786,97085.25,44171.089
65,603227.SH,20191225,4.46,4.51,4.45,4.48,4.47,0.01,0.2237,56202.0,25154.11
66,603227.SH,20191224,4.43,4.48,4.37,4.47,4.43,0.04,0.9029,76198.0,33697.55
67,603227.SH,20191223,4.45,4.52,4.41,4.43,4.49,-0.06,-1.3363,74708.0,33379.148
68,603227.SH,20191220,4.59,4.61,4.47,4.49,4.6,-0.11,-2.3913,91847.0,41638.803
69,603227.SH,20191219,4.56,4.63,4.55,4.6,4.55,0.05,1.0989,77511.25,35511.744
70,603227.SH,20191218,4.6,4.62,4.53,4.55,4.58,-0.03,-0.655,93295.0,42594.852
71,603227.SH,20191217,4.52,4.69,4.5,4.58,4.54,0.04,0.8811,144834.0,66514.954
72,603227.SH,20191216,4.44,4.54,4.4,4.54,4.49,0.05,1.1136,116691.0,52276.59
73,603227.SH,20191213,4.49,4.58,4.47,4.49,4.51,-0.02,-0.4435,100752.25,45428.676
74,603227.SH,20191212,4.42,4.51,4.39,4.51,4.4,0.11,2.5,86119.0,38505.692
75,603227.SH,20191211,4.48,4.5,4.39,4.4,4.5,-0.1,-2.2222,76010.54,33689.071
76,603227.SH,20191210,4.46,4.55,4.43,4.5,4.5,0.0,0.0,84860.0,38002.613
77,603227.SH,20191209,4.42,4.52,4.39,4.5,4.43,0.07,1.5801,116399.0,51945.782
78,603227.SH,20191206,4.36,4.43,4.32,4.43,4.37,0.06,1.373,70730.5,30934.64
79,603227.SH,20191205,4.39,4.47,4.37,4.37,4.39,-0.02,-0.4556,82890.0,36550.906
80,603227.SH,20191204,4.28,4.4,4.25,4.39,4.31,0.08,1.8561,69987.0,30440.468
81,603227.SH,20191203,4.34,4.35,4.22,4.31,4.35,-0.04,-0.9195,56286.0,24072.736
82,603227.SH,20191202,4.3,4.37,4.28,4.35,4.31,0.04,0.9281,62770.0,27220.414
83,603227.SH,20191129,4.32,4.33,4.23,4.31,4.31,0.0,0.0,58973.34,25293.677
84,603227.SH,20191128,4.41,4.46,4.31,4.31,4.45,-0.14,-3.1461,86174.0,37620.666
85,603227.SH,20191127,4.38,4.46,4.31,4.45,4.39,0.06,1.3667,83389.44,36390.89
86,603227.SH,20191126,4.42,4.45,4.34,4.39,4.47,-0.08,-1.7897,96480.0,42280.19
