,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
0,603133.SH,20200403,17.74,17.92,17.16,17.33,17.87,-0.54,-3.0218,62442.0,108732.038
1,603133.SH,20200402,17.2,17.89,17.11,17.87,17.32,0.55,3.1755,55946.0,98406.766
2,603133.SH,20200401,17.64,17.9,17.27,17.32,17.47,-0.15,-0.8586,34291.0,60108.621
3,603133.SH,20200331,18.03,18.2,17.38,17.47,17.74,-0.27,-1.522,28809.0,51189.365
4,603133.SH,20200330,18.02,18.02,17.15,17.74,18.47,-0.73,-3.9524,37535.0,66389.346
5,603133.SH,20200327,18.95,19.1,18.43,18.47,18.77,-0.3,-1.5983,25998.0,48733.533
6,603133.SH,20200326,19.23,19.23,18.7,18.77,19.2,-0.43,-2.2396,36395.19,68857.398
7,603133.SH,20200325,18.85,19.48,18.65,19.2,18.35,0.85,4.6322,49373.19,93653.24
8,603133.SH,20200324,18.9,18.95,17.67,18.35,18.46,-0.11,-0.5959,45595.0,83382.049
9,603133.SH,20200323,19.21,19.29,18.1,18.46,19.71,-1.25,-6.342,44966.19,84377.081
10,603133.SH,20200320,19.6,19.89,19.14,19.71,19.46,0.25,1.2847,46333.75,90854.596
11,603133.SH,20200319,19.2,19.64,18.86,19.46,19.36,0.1,0.5165,45717.0,87947.897
12,603133.SH,20200318,19.57,20.21,19.2,19.36,19.21,0.15,0.7808,58129.0,114336.951
13,603133.SH,20200317,19.82,19.82,18.42,19.21,19.31,-0.1,-0.5179,57624.19,110124.615
14,603133.SH,20200316,21.1,21.14,19.19,19.31,20.69,-1.38,-6.6699,55519.0,112216.012
15,603133.SH,20200313,20.12,21.2,19.87,20.69,21.2,-0.51,-2.4057,73774.97,149737.496
16,603133.SH,20200312,21.21,21.72,20.94,21.2,21.72,-0.52,-2.3941,39284.0,83426.213
17,603133.SH,20200311,22.2,22.45,21.7,21.72,22.14,-0.42,-1.897,50965.74,112561.59
18,603133.SH,20200310,20.6,22.18,20.6,22.14,21.23,0.91,4.2864,78572.32,168101.12
19,603133.SH,20200309,23.0,23.2,21.0,21.23,23.32,-2.09,-8.9623,99222.79,217148.418
20,603133.SH,20200306,23.5,23.85,22.85,23.32,23.89,-0.57,-2.3859,80765.5,188648.411
21,603133.SH,20200305,24.7,24.83,23.66,23.89,24.17,-0.28,-1.1585,78866.5,189228.573
22,603133.SH,20200304,24.71,24.96,23.63,24.17,24.77,-0.6,-2.4223,61488.0,149315.556
23,603133.SH,20200303,25.4,26.34,24.4,24.77,24.76,0.01,0.0404,96614.4,244109.939
24,603133.SH,20200302,23.9,25.83,23.9,24.76,23.58,1.18,5.0042,81410.8,200365.578
25,603133.SH,20200228,24.0,25.0,23.4,23.58,25.99,-2.41,-9.2728,93373.61,225396.355
26,603133.SH,20200227,26.73,27.27,25.2,25.99,27.32,-1.33,-4.8682,126072.91,329743.366
27,603133.SH,20200226,30.0,30.0,27.12,27.32,30.13,-2.81,-9.3263,185207.61,522954.2
28,603133.SH,20200225,26.8,30.13,26.61,30.13,27.39,2.74,10.0037,218915.78,628184.382
29,603133.SH,20200224,24.91,27.39,24.62,27.39,24.9,2.49,10.0,166522.96,437395.79
30,603133.SH,20200221,24.62,25.24,24.39,24.9,24.45,0.45,1.8405,84930.4,211009.368
31,603133.SH,20200220,24.0,24.83,23.68,24.45,24.45,0.0,0.0,74995.46,182023.675
32,603133.SH,20200219,24.5,25.66,24.2,24.45,24.93,-0.48,-1.9254,109948.0,271894.534
33,603133.SH,20200218,24.22,25.25,23.8,24.93,24.22,0.71,2.9315,99364.75,245373.324
34,603133.SH,20200217,23.8,24.5,23.37,24.22,24.0,0.22,0.9167,107442.05,257003.446
35,603133.SH,20200214,23.75,24.94,23.73,24.0,23.36,0.64,2.7397,120891.99,291223.384
36,603133.SH,20200213,22.1,23.71,21.56,23.36,22.07,1.29,5.845,94643.14,212079.313
37,603133.SH,20200212,21.32,22.23,21.17,22.07,21.52,0.55,2.5558,59110.74,127528.002
38,603133.SH,20200211,21.4,22.01,21.15,21.52,21.45,0.07,0.3263,50583.27,108954.797
39,603133.SH,20200210,21.21,21.66,21.03,21.45,21.57,-0.12,-0.5563,52651.25,112145.734
40,603133.SH,20200207,20.71,22.35,20.3,21.57,20.69,0.88,4.2533,82841.25,177806.114
41,603133.SH,20200206,20.39,21.44,20.15,20.69,20.67,0.02,0.0968,75878.73,155978.811
42,603133.SH,20200205,20.99,21.76,20.36,20.67,21.06,-0.39,-1.8519,85712.4,179829.265
43,603133.SH,20200204,19.0,21.58,19.0,21.06,20.75,0.31,1.494,93274.41,192027.456
44,603133.SH,20200203,20.75,20.75,20.75,20.75,23.05,-2.3,-9.9783,3157.0,6550.775
45,603133.SH,20200123,23.81,24.3,23.0,23.05,24.0,-0.95,-3.9583,60242.4,141679.181
46,603133.SH,20200122,24.11,24.35,21.87,24.0,24.3,-0.3,-1.2346,61596.5,147509.199
47,603133.SH,20200121,24.84,25.53,24.17,24.3,25.17,-0.87,-3.4565,80705.5,199617.394
48,603133.SH,20200120,23.4,25.59,23.4,25.17,24.23,0.94,3.8795,112828.54,282145.586
49,603133.SH,20200117,24.03,24.66,24.0,24.23,24.0,0.23,0.9583,45810.0,111241.799
50,603133.SH,20200116,24.8,24.8,23.81,24.0,24.89,-0.89,-3.5757,89409.0,216111.732
51,603133.SH,20200115,25.13,25.35,23.61,24.89,25.36,-0.47,-1.8533,131236.0,320452.765
52,603133.SH,20200114,25.65,25.67,24.92,25.36,25.6,-0.24,-0.9375,64773.0,163039.869
53,603133.SH,20200113,25.58,25.64,24.8,25.6,25.73,-0.13,-0.5052,95192.78,240668.553
54,603133.SH,20200110,25.25,26.55,25.25,25.73,25.14,0.59,2.3469,80752.0,209185.405
55,603133.SH,20200109,24.95,25.87,24.7,25.14,24.6,0.54,2.1951,96368.0,243432.847
56,603133.SH,20200108,26.0,26.0,24.6,24.6,25.92,-1.32,-5.0926,89240.0,224394.406
57,603133.SH,20200107,26.8,26.99,25.5,25.92,27.2,-1.28,-4.7059,159093.78,416863.732
58,603133.SH,20200106,27.52,27.76,26.46,27.2,27.67,-0.47,-1.6986,99200.18,269621.926
59,603133.SH,20200103,25.13,27.67,24.11,27.67,25.15,2.52,10.0199,114081.89,302177.691
60,603133.SH,20200102,24.94,25.33,24.6,25.15,24.93,0.22,0.8825,47235.0,118229.455
61,603133.SH,20191231,23.85,25.25,23.85,24.93,23.86,1.07,4.4845,98688.1,245128.883
62,603133.SH,20191230,23.6,24.3,23.16,23.86,23.82,0.04,0.1679,58457.44,139234.615
63,603133.SH,20191227,24.85,24.93,23.72,23.82,24.78,-0.96,-3.8741,69531.99,168433.338
64,603133.SH,20191226,23.41,25.0,23.22,24.78,23.57,1.21,5.1336,82520.44,199973.963
65,603133.SH,20191225,22.99,23.89,22.7,23.57,23.41,0.16,0.6835,73301.4,170852.014
66,603133.SH,20191224,23.65,24.2,22.95,23.41,23.0,0.41,1.7826,67623.25,159229.017
67,603133.SH,20191223,22.88,23.63,22.65,23.0,23.17,-0.17,-0.7337,57016.0,131192.123
68,603133.SH,20191220,24.09,24.34,23.05,23.17,24.15,-0.98,-4.058,78541.0,185477.63
69,603133.SH,20191219,25.0,25.18,24.02,24.15,25.21,-1.06,-4.2047,65824.0,161379.287
70,603133.SH,20191218,25.03,25.44,24.47,25.21,24.72,0.49,1.9822,72318.0,180934.189
71,603133.SH,20191217,25.31,26.5,24.6,24.72,25.3,-0.58,-2.2925,98696.83,250721.343
72,603133.SH,20191216,22.9,25.3,22.65,25.3,23.0,2.3,10.0,93958.23,228093.51
73,603133.SH,20191213,22.92,23.2,22.51,23.0,22.84,0.16,0.7005,51551.0,117607.639
74,603133.SH,20191212,22.6,23.5,22.6,22.84,23.12,-0.28,-1.2111,42365.61,97755.343
75,603133.SH,20191211,22.78,23.88,22.3,23.12,22.72,0.4,1.7606,59137.61,136060.97
76,603133.SH,20191210,22.61,22.99,22.21,22.72,22.98,-0.26,-1.1314,44142.25,99891.65
77,603133.SH,20191209,22.89,23.14,22.33,22.98,22.5,0.48,2.1333,49888.0,113125.755
78,603133.SH,20191206,22.23,23.08,22.13,22.5,22.34,0.16,0.7162,71767.86,162457.242
79,603133.SH,20191205,22.53,22.75,22.11,22.34,22.58,-0.24,-1.0629,50281.0,112780.739
80,603133.SH,20191204,22.24,22.68,21.8,22.58,22.29,0.29,1.301,62546.99,139370.683
81,603133.SH,20191203,21.86,22.47,21.58,22.29,21.9,0.39,1.7808,80733.52,178291.385
82,603133.SH,20191202,20.6,22.28,20.52,21.9,20.6,1.3,6.3107,108635.76,234386.386
83,603133.SH,20191129,20.73,20.92,20.1,20.6,20.73,-0.13,-0.6271,61890.0,126433.127
84,603133.SH,20191128,20.0,21.28,19.9,20.73,19.96,0.77,3.8577,76186.21,157904.014
85,603133.SH,20191127,19.8,20.38,19.65,19.96,20.0,-0.04,-0.2,54182.31,108387.846
86,603133.SH,20191126,20.0,20.32,19.89,20.0,19.98,0.02,0.1001,30592.24,61497.36
87,603133.SH,20191125,20.39,20.57,19.78,19.98,20.43,-0.45,-2.2026,50955.46,102101.628
88,603133.SH,20191122,20.08,21.1,20.08,20.43,20.3,0.13,0.6404,83097.82,171330.044
89,603133.SH,20191121,20.39,20.6,19.78,20.3,20.87,-0.57,-2.7312,85642.29,172112.033
90,603133.SH,20191120,19.99,21.76,19.78,20.87,20.03,0.84,4.1937,130357.86,269076.054
91,603133.SH,20191119,19.8,20.2,19.72,20.03,19.88,0.15,0.7545,85271.74,170105.589
92,603133.SH,20191118,19.24,20.14,19.18,19.88,19.37,0.51,2.6329,129359.25,255738.909
93,603133.SH,20191115,18.47,20.21,18.47,19.37,18.37,1.0,5.4437,138379.26,268046.691
94,603133.SH,20191114,17.73,18.82,17.7,18.37,17.75,0.62,3.493,102457.5,188386.435
95,603133.SH,20191113,17.22,17.99,16.92,17.75,17.28,0.47,2.7199,62017.95,109087.909
96,603133.SH,20191112,17.58,17.65,16.73,17.28,17.58,-0.3,-1.7065,52050.0,89197.341
97,603133.SH,20191111,17.98,18.38,17.55,17.58,18.08,-0.5,-2.7655,49106.0,88230.088
98,603133.SH,20191108,18.1,18.3,17.78,18.08,17.92,0.16,0.8929,57970.99,104471.092
99,603133.SH,20191107,17.9,18.25,17.58,17.92,18.07,-0.15,-0.8301,57327.76,102839.657
100,603133.SH,20191106,17.51,18.49,17.51,18.07,17.45,0.62,3.553,94540.52,171423.585
101,603133.SH,20191105,17.55,17.73,17.28,17.45,17.51,-0.06,-0.3427,55048.99,96580.947
102,603133.SH,20191104,17.12,17.58,17.03,17.51,17.07,0.44,2.5776,51525.04,89372.142
103,603133.SH,20191101,17.01,17.35,16.98,17.07,17.03,0.04,0.2349,38331.0,65723.383
104,603133.SH,20191031,17.01,17.53,16.96,17.03,16.95,0.08,0.472,67038.0,115568.989
105,603133.SH,20191030,17.02,17.1,16.72,16.95,17.15,-0.2,-1.1662,57033.0,96309.679
106,603133.SH,20191029,17.31,17.4,16.68,17.15,17.29,-0.14,-0.8097,60702.0,102665.136
107,603133.SH,20191028,17.2,17.45,17.08,17.29,17.25,0.04,0.2319,69344.99,119808.263
108,603133.SH,20191025,17.35,17.46,16.88,17.25,17.5,-0.25,-1.4286,51913.0,89245.464
109,603133.SH,20191024,17.62,17.84,16.95,17.5,17.42,0.08,0.4592,66220.0,115098.28
110,603133.SH,20191023,17.89,18.06,17.3,17.42,17.58,-0.16,-0.9101,46623.0,82324.802
111,603133.SH,20191022,17.09,17.85,17.06,17.58,16.91,0.67,3.9622,58979.0,103035.94
112,603133.SH,20191021,17.57,17.57,16.36,16.91,17.57,-0.66,-3.7564,50867.24,85379.393
113,603133.SH,20191018,18.5,18.68,17.28,17.57,18.69,-1.12,-5.9925,76209.0,136633.393
114,603133.SH,20191017,18.98,19.2,18.36,18.69,19.17,-0.48,-2.5039,80016.6,149658.265
115,603133.SH,20191016,18.36,19.4,18.35,19.17,18.36,0.81,4.4118,104293.98,197863.014
116,603133.SH,20191015,18.98,18.98,18.35,18.36,19.2,-0.84,-4.375,62044.0,115203.301
117,603133.SH,20191014,18.06,19.26,17.91,19.2,17.77,1.43,8.0473,140473.6,262439.04
118,603133.SH,20191011,18.2,18.2,17.5,17.77,18.05,-0.28,-1.5512,53041.22,94646.443
119,603133.SH,20191010,18.06,18.31,17.82,18.05,18.0,0.05,0.2778,56565.0,102095.852
120,603133.SH,20191009,17.49,18.0,17.38,18.0,17.83,0.17,0.9534,50823.96,90228.755
121,603133.SH,20191008,17.76,18.18,17.25,17.83,17.72,0.11,0.6208,46971.25,83157.835
122,603133.SH,20190930,18.22,18.3,17.66,17.72,18.11,-0.39,-2.1535,41596.0,74727.308
123,603133.SH,20190927,17.96,18.47,17.78,18.11,17.92,0.19,1.0603,68351.09,124420.48
124,603133.SH,20190926,18.88,18.91,17.61,17.92,18.75,-0.83,-4.4267,73240.99,133695.291
125,603133.SH,20190925,19.8,19.8,18.48,18.75,19.7,-0.95,-4.8223,113733.51,216015.225
126,603133.SH,20190924,20.28,20.35,19.11,19.7,19.9,-0.2,-1.005,113249.0,221792.242
127,603133.SH,20190923,20.36,20.6,19.21,19.9,20.64,-0.74,-3.5853,138801.86,275308.356
128,603133.SH,20190920,21.3,23.31,20.5,20.64,21.19,-0.55,-2.5956,123535.89,266433.447
129,603133.SH,20190919,20.78,21.38,20.4,21.19,20.81,0.38,1.826,92354.0,193477.632
130,603133.SH,20190918,21.35,21.74,20.3,20.81,21.46,-0.65,-3.0289,90609.77,188921.427
131,603133.SH,20190917,23.0,23.0,21.21,21.46,22.84,-1.38,-6.042,108020.58,234916.505
