,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
0,300523.SZ,20200403,40.35,40.45,39.61,40.01,40.28,-0.27,-0.6703,9780.06,39065.163
1,300523.SZ,20200402,39.26,40.32,38.76,40.28,39.19,1.09,2.7813,14695.42,58305.457
2,300523.SZ,20200401,38.94,40.0,38.51,39.19,39.2,-0.01,-0.0255,11494.12,45276.146
3,300523.SZ,20200331,40.0,40.09,38.95,39.2,39.57,-0.37,-0.9351,15703.86,61776.164
4,300523.SZ,20200330,41.02,41.13,39.2,39.57,41.62,-2.05,-4.9255,22341.82,89190.303
5,300523.SZ,20200327,41.98,43.2,41.32,41.62,41.56,0.06,0.1444,17257.21,72628.942
6,300523.SZ,20200326,42.13,42.48,41.48,41.56,42.43,-0.87,-2.0504,16029.44,67175.958
7,300523.SZ,20200325,43.0,43.22,41.84,42.43,42.07,0.36,0.8557,16708.47,70958.551
8,300523.SZ,20200324,43.27,43.27,40.51,42.07,42.04,0.03,0.0714,23167.96,96944.93
9,300523.SZ,20200323,43.31,44.8,42.04,42.04,44.34,-2.3,-5.1872,22925.95,99293.748
10,300523.SZ,20200320,45.0,45.86,44.1,44.34,44.51,-0.17,-0.3819,16117.41,72175.523
11,300523.SZ,20200319,44.51,45.2,43.06,44.51,44.25,0.26,0.5876,23300.44,102842.039
12,300523.SZ,20200318,43.4,46.62,43.36,44.25,42.97,1.28,2.9788,41790.96,186664.82
13,300523.SZ,20200317,44.62,45.5,41.03,42.97,45.02,-2.05,-4.5535,45544.18,196130.676
14,300523.SZ,20200316,51.55,51.55,44.6,45.02,47.0,-1.98,-4.2128,52538.51,253323.468
15,300523.SZ,20200313,44.0,47.4,44.0,47.0,47.07,-0.07,-0.1487,27511.89,125803.72
16,300523.SZ,20200312,49.24,49.24,46.9,47.07,48.88,-1.81,-3.7029,24353.58,115957.704
17,300523.SZ,20200311,48.12,50.9,48.12,48.88,47.7,1.18,2.4738,41772.44,208244.855
18,300523.SZ,20200310,46.29,48.06,46.0,47.7,46.84,0.86,1.836,26983.39,127515.557
19,300523.SZ,20200309,48.24,48.59,46.7,46.84,49.0,-2.16,-4.4082,24261.6,115538.933
20,300523.SZ,20200306,48.49,49.8,47.6,49.0,48.52,0.48,0.9893,18826.41,91959.517
21,300523.SZ,20200305,48.0,49.12,47.39,48.52,48.39,0.13,0.2687,24471.92,118116.828
22,300523.SZ,20200304,50.0,50.65,47.33,48.39,50.96,-2.57,-5.0432,44760.26,217841.386
23,300523.SZ,20200303,48.3,51.45,48.3,50.96,48.03,2.93,6.1004,33457.04,168828.435
24,300523.SZ,20200302,47.15,48.38,47.15,48.03,46.91,1.12,2.3876,20710.34,99072.045
25,300523.SZ,20200228,48.9,49.43,46.89,46.91,50.13,-3.22,-6.4233,30030.01,144590.171
26,300523.SZ,20200227,50.73,51.18,49.2,50.13,50.73,-0.6,-1.1827,31656.49,159091.883
27,300523.SZ,20200226,50.0,51.6,49.86,50.73,50.91,-0.18,-0.3536,27497.56,139664.247
28,300523.SZ,20200225,50.66,51.08,48.85,50.91,51.56,-0.65,-1.2607,34785.02,174891.842
29,300523.SZ,20200224,49.92,51.7,49.92,51.56,50.96,0.6,1.1774,31365.43,160427.483
30,300523.SZ,20200221,50.8,51.47,50.11,50.96,50.48,0.48,0.9509,30976.89,157423.501
31,300523.SZ,20200220,50.41,51.0,49.9,50.48,50.39,0.09,0.1786,21178.58,107231.542
32,300523.SZ,20200219,49.82,51.4,49.11,50.39,49.82,0.57,1.1441,25703.16,129240.199
33,300523.SZ,20200218,48.93,50.2,48.0,49.82,48.59,1.23,2.5314,33615.64,165528.73
34,300523.SZ,20200217,47.11,49.4,47.11,48.59,46.43,2.16,4.6522,31406.79,152081.43
35,300523.SZ,20200214,46.93,47.15,45.94,46.43,46.98,-0.55,-1.1707,26125.57,121740.888
36,300523.SZ,20200213,47.33,47.47,46.2,46.98,47.0,-0.02,-0.0426,20354.68,95451.084
37,300523.SZ,20200212,46.9,47.27,46.15,47.0,46.99,0.01,0.0213,21950.28,102502.239
38,300523.SZ,20200211,46.52,47.79,46.35,46.99,46.28,0.71,1.5341,26821.31,125952.838
39,300523.SZ,20200210,44.85,47.0,44.8,46.28,45.32,0.96,2.1183,29816.12,137444.85
40,300523.SZ,20200207,45.49,45.49,44.1,45.32,45.82,-0.5,-1.0912,31902.34,143252.033
41,300523.SZ,20200206,45.9,46.0,44.7,45.82,45.82,0.0,0.0,43954.35,198646.566
42,300523.SZ,20200205,43.71,46.5,43.71,45.82,43.83,1.99,4.5403,38886.26,177125.045
43,300523.SZ,20200204,43.0,45.0,42.0,43.83,44.19,-0.36,-0.8147,49713.3,217078.606
44,300523.SZ,20200203,44.19,44.19,44.19,44.19,49.1,-4.91,-10.0,4327.0,19121.013
45,300523.SZ,20200123,50.37,51.3,48.21,49.1,51.04,-1.94,-3.8009,31129.98,153768.514
46,300523.SZ,20200122,50.62,51.4,49.8,51.04,50.97,0.07,0.1373,26437.21,133538.004
47,300523.SZ,20200121,51.97,52.72,50.91,50.97,52.28,-1.31,-2.5057,21517.9,110367.457
48,300523.SZ,20200120,51.77,52.52,51.24,52.28,51.95,0.33,0.6352,14247.55,74049.281
49,300523.SZ,20200117,52.48,52.95,51.02,51.95,52.32,-0.37,-0.7072,18773.54,97250.412
50,300523.SZ,20200116,51.46,53.46,51.46,52.32,51.64,0.68,1.3168,17069.8,89674.312
51,300523.SZ,20200115,51.5,52.5,51.07,51.64,51.5,0.14,0.2718,18546.89,95825.824
52,300523.SZ,20200114,53.55,54.0,50.5,51.5,54.36,-2.86,-5.2612,49083.05,254516.634
53,300523.SZ,20200113,53.1,54.59,53.1,54.36,52.84,1.52,2.8766,23007.83,124335.468
54,300523.SZ,20200110,53.09,53.8,52.36,52.84,52.84,0.0,0.0,20512.66,108342.021
55,300523.SZ,20200109,52.19,53.8,52.1,52.84,51.98,0.86,1.6545,25453.61,135035.296
56,300523.SZ,20200108,51.01,53.03,50.81,51.98,51.95,0.03,0.0577,27487.66,142709.782
57,300523.SZ,20200107,47.65,51.98,47.63,51.95,47.93,4.02,8.3872,42896.84,215270.455
