ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
000518.SZ,20180102,6.86,6.98,6.84,6.91,6.84,0.07,1.02,21927.24,15186.949
000518.SZ,20180103,6.88,6.97,6.82,6.91,6.91,0.0,0.0,19181.03,13224.583
000518.SZ,20180104,6.92,7.03,6.86,6.93,6.91,0.02,0.29,25889.02,17995.443
000518.SZ,20180105,6.94,7.02,6.9,6.97,6.93,0.04,0.58,22899.4,15932.952
000518.SZ,20180108,6.91,6.96,6.84,6.86,6.97,-0.11,-1.58,24076.29,16556.142
000518.SZ,20180109,6.83,6.86,6.76,6.77,6.86,-0.09,-1.31,23357.19,15892.261
000518.SZ,20180110,6.77,6.85,6.74,6.78,6.77,0.01,0.15,13453.21,9140.604
000518.SZ,20180111,6.81,6.89,6.76,6.89,6.78,0.11,1.62,19680.23,13493.647
000518.SZ,20180112,6.86,6.91,6.81,6.85,6.89,-0.04,-0.58,21139.45,14478.777
000518.SZ,20180115,6.84,7.35,6.84,7.03,6.85,0.18,2.63,86551.52,61621.481
000518.SZ,20180116,6.96,7.02,6.9,7.02,7.03,-0.01,-0.14,37071.66,25789.745
000518.SZ,20180117,7.03,7.23,6.86,7.0,7.02,-0.02,-0.28,56086.12,39362.406
000518.SZ,20180118,6.98,7.08,6.95,6.97,7.0,-0.03,-0.43,33521.77,23474.995
000518.SZ,20180119,6.98,7.06,6.87,6.9,6.97,-0.07,-1.0,24854.82,17209.534
000518.SZ,20180122,6.9,6.95,6.78,6.82,6.9,-0.08,-1.16,25447.28,17366.261
000518.SZ,20180123,6.77,6.85,6.77,6.81,6.82,-0.01,-0.15,19252.22,13083.045
000518.SZ,20180124,6.78,6.87,6.68,6.85,6.81,0.04,0.59,33301.81,22583.406
000518.SZ,20180125,6.85,6.86,6.78,6.78,6.85,-0.07,-1.02,20391.87,13916.823
000518.SZ,20180126,6.78,6.85,6.7,6.75,6.78,-0.03,-0.44,21481.0,14530.999
000518.SZ,20180129,6.77,6.77,6.6,6.63,6.75,-0.12,-1.78,21279.88,14181.091
000518.SZ,20180130,6.63,6.66,6.57,6.6,6.63,-0.03,-0.45,16461.3,10876.346
000518.SZ,20180131,6.72,6.72,6.46,6.5,6.6,-0.1,-1.52,21378.16,13991.914
000518.SZ,20180201,6.51,6.55,5.99,6.15,6.5,-0.35,-5.38,34393.44,21390.882
000518.SZ,20180202,6.16,6.17,5.91,6.07,6.15,-0.08,-1.3,22100.4,13380.543
000518.SZ,20180205,6.09,6.12,6.01,6.09,6.07,0.02,0.33,10991.0,6687.267
000518.SZ,20180206,6.07,6.07,5.65,5.67,6.09,-0.42,-6.9,24474.02,14257.947
000518.SZ,20180207,5.74,5.83,5.54,5.56,5.67,-0.11,-1.94,21221.31,12014.967
000518.SZ,20180208,5.58,5.61,5.53,5.61,5.56,0.05,0.9,17010.43,9481.09
000518.SZ,20180209,5.52,5.52,5.05,5.51,5.61,-0.1,-1.78,38286.7,20383.91
000518.SZ,20180212,5.49,5.56,5.42,5.51,5.51,0.0,0.0,14428.01,7960.392
000518.SZ,20180213,5.52,5.63,5.51,5.56,5.51,0.05,0.91,15426.44,8601.143
000518.SZ,20180214,5.57,5.62,5.57,5.59,5.56,0.03,0.54,8300.82,4646.946
000518.SZ,20180222,5.62,5.69,5.62,5.69,5.59,0.1,1.79,10485.81,5932.649
000518.SZ,20180223,5.7,5.75,5.66,5.7,5.69,0.01,0.18,10167.52,5805.18
000518.SZ,20180226,5.71,5.87,5.7,5.82,5.7,0.12,2.11,21879.09,12640.064
000518.SZ,20180227,5.82,5.82,5.71,5.76,5.82,-0.06,-1.03,19600.12,11255.195
000518.SZ,20180228,5.73,5.75,5.68,5.72,5.76,-0.04,-0.69,11314.89,6457.817
000518.SZ,20180301,5.72,5.78,5.66,5.76,5.72,0.04,0.7,14088.06,8094.29
000518.SZ,20180302,5.76,5.76,5.52,5.55,5.76,-0.21,-3.65,43402.19,24340.557
