,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
0,601933.SH,20200403,9.77,10.14,9.77,10.03,9.8,0.23,2.3469,631488.03,632691.579
1,601933.SH,20200402,9.84,9.84,9.62,9.8,9.86,-0.06,-0.6085,511297.57,497205.612
2,601933.SH,20200401,10.17,10.24,9.8,9.86,10.24,-0.38,-3.7109,721748.64,721798.043
3,601933.SH,20200331,10.14,10.36,10.03,10.24,10.22,0.02,0.1957,738489.59,751896.749
4,601933.SH,20200330,9.67,10.26,9.64,10.22,9.8,0.42,4.2857,1308933.08,1316910.736
5,601933.SH,20200327,9.89,9.95,9.65,9.8,9.72,0.08,0.823,832816.11,818149.765
6,601933.SH,20200326,9.39,9.83,9.29,9.72,9.41,0.31,3.2944,700205.12,676171.364
7,601933.SH,20200325,9.43,9.58,9.28,9.41,9.31,0.1,1.0741,589808.51,555010.235
8,601933.SH,20200324,9.5,9.54,9.08,9.31,9.31,0.0,0.0,576080.32,536391.838
9,601933.SH,20200323,9.18,9.42,9.09,9.31,9.51,-0.2,-2.103,577098.53,534614.326
10,601933.SH,20200320,9.41,9.64,9.24,9.51,9.5,0.01,0.1053,812472.86,766020.225
11,601933.SH,20200319,9.26,9.59,9.15,9.5,9.01,0.49,5.4384,1316576.88,1235801.647
12,601933.SH,20200318,9.16,9.48,9.0,9.01,9.11,-0.1,-1.0977,667380.32,617133.028
13,601933.SH,20200317,9.17,9.31,8.78,9.11,9.16,-0.05,-0.5459,835821.58,757006.417
14,601933.SH,20200316,9.63,9.69,8.98,9.16,9.66,-0.5,-5.176,1015903.99,944235.167
15,601933.SH,20200313,9.45,9.71,9.32,9.66,9.88,-0.22,-2.2267,1040209.19,990681.638
16,601933.SH,20200312,9.87,9.98,9.64,9.88,10.01,-0.13,-1.2987,930627.43,912797.268
17,601933.SH,20200311,9.95,10.14,9.8,10.01,9.95,0.06,0.603,844579.16,844791.281
18,601933.SH,20200310,9.79,10.05,9.52,9.95,9.79,0.16,1.6343,1143670.45,1124982.33
19,601933.SH,20200309,9.71,10.12,9.65,9.79,9.89,-0.1,-1.0111,1148623.11,1129986.425
