,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
0,300043.SZ,20200403,4.02,4.06,3.94,3.97,4.03,-0.06,-1.4888,113710.32,45425.766
1,300043.SZ,20200402,3.9,4.03,3.86,4.03,3.93,0.1,2.5445,113889.48,45059.071
2,300043.SZ,20200401,3.86,3.97,3.86,3.93,3.89,0.04,1.0283,97179.11,38102.327
3,300043.SZ,20200331,3.97,3.99,3.89,3.89,3.92,-0.03,-0.7653,99367.37,39069.759
4,300043.SZ,20200330,3.99,3.99,3.83,3.92,4.03,-0.11,-2.7295,144267.19,56214.644
5,300043.SZ,20200327,4.13,4.13,4.03,4.03,4.05,-0.02,-0.4938,118530.0,48300.092
6,300043.SZ,20200326,4.11,4.16,4.05,4.05,4.12,-0.07,-1.699,146594.0,60055.031
7,300043.SZ,20200325,4.12,4.15,4.05,4.12,4.03,0.09,2.2333,191276.2,78400.523
8,300043.SZ,20200324,3.98,4.07,3.91,4.03,3.92,0.11,2.8061,175318.96,69948.677
9,300043.SZ,20200323,3.99,4.05,3.91,3.92,4.12,-0.2,-4.8544,156594.84,62285.184
10,300043.SZ,20200320,4.12,4.19,4.04,4.12,4.1,0.02,0.4878,162985.02,66897.057
11,300043.SZ,20200319,4.01,4.14,3.98,4.1,4.03,0.07,1.737,215484.2,87815.739
12,300043.SZ,20200318,4.15,4.25,4.03,4.03,4.14,-0.11,-2.657,214028.25,88705.198
13,300043.SZ,20200317,4.23,4.27,4.03,4.14,4.18,-0.04,-0.9569,245489.57,101921.369
14,300043.SZ,20200316,4.52,4.55,4.14,4.18,4.5,-0.32,-7.1111,275877.97,120396.341
15,300043.SZ,20200313,4.46,4.57,4.27,4.5,4.68,-0.18,-3.8462,342519.66,151340.091
16,300043.SZ,20200312,4.74,4.76,4.62,4.68,4.8,-0.12,-2.5,190459.2,89302.498
17,300043.SZ,20200311,4.92,4.96,4.8,4.8,4.91,-0.11,-2.2403,208203.43,101647.706
18,300043.SZ,20200310,4.71,4.91,4.66,4.91,4.84,0.07,1.4463,277008.75,133056.167
