ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
002545.SZ,20180404,8.39,8.6,7.91,7.94,8.67,-0.73,-8.42,172587.58,140426.587
002545.SZ,20180409,7.7,7.74,7.44,7.57,7.94,-0.37,-4.66,107638.93,81887.585
002545.SZ,20180410,7.59,7.89,7.59,7.82,7.57,0.25,3.3,83039.29,64536.391
002545.SZ,20180411,7.81,7.92,7.76,7.83,7.82,0.01,0.13,63013.6,49381.602
002545.SZ,20180412,7.78,7.88,7.73,7.74,7.83,-0.09,-1.15,39460.06,30724.618
002545.SZ,20180413,7.76,7.83,7.72,7.75,7.74,0.01,0.13,40779.03,31682.399
002545.SZ,20180416,7.73,7.76,7.48,7.51,7.75,-0.24,-3.1,54082.58,40900.358
002545.SZ,20180417,7.58,7.59,7.32,7.37,7.51,-0.14,-1.86,39566.83,29472.456
002545.SZ,20180418,7.41,7.5,7.26,7.39,7.37,0.02,0.27,34832.19,25731.568
002545.SZ,20180419,7.42,7.61,7.33,7.6,7.39,0.21,2.84,50399.67,38033.237
002545.SZ,20180420,7.55,7.65,7.3,7.35,7.6,-0.25,-3.29,46839.66,35053.85
002545.SZ,20180423,7.31,7.46,7.15,7.34,7.35,-0.01,-0.14,37016.04,27107.314
002545.SZ,20180424,7.34,7.54,7.3,7.48,7.34,0.14,1.91,36813.32,27404.738
002545.SZ,20180425,7.49,7.52,7.39,7.42,7.48,-0.06,-0.8,29232.83,21690.772
002545.SZ,20180426,7.36,7.42,7.14,7.14,7.42,-0.28,-3.77,47893.0,34718.221
002545.SZ,20180427,7.19,7.22,7.06,7.11,7.14,-0.03,-0.42,31236.94,22266.691
002545.SZ,20180502,7.13,7.18,7.0,7.09,7.11,-0.02,-0.28,30772.91,21743.713
002545.SZ,20180503,7.09,7.26,6.99,7.25,7.09,0.16,2.26,33507.19,23868.108
002545.SZ,20180504,7.21,7.26,7.16,7.17,7.25,-0.08,-1.1,23566.73,16962.537
002545.SZ,20180507,7.21,7.31,7.18,7.28,7.17,0.11,1.53,32147.5,23331.198
002545.SZ,20180508,7.3,7.35,7.23,7.31,7.28,0.03,0.41,31880.5,23225.023
002545.SZ,20180509,7.33,7.65,7.31,7.5,7.31,0.19,2.6,93795.69,70627.973
002545.SZ,20180510,7.59,8.25,7.59,8.25,7.5,0.75,10.0,199356.17,160724.624
002545.SZ,20180511,8.16,8.26,7.9,7.9,8.25,-0.35,-4.24,162313.13,130492.311
002545.SZ,20180514,7.8,8.59,7.65,8.39,7.9,0.49,6.2,170918.14,138219.504
002545.SZ,20180515,8.2,8.67,8.13,8.51,8.39,0.12,1.43,181527.56,153765.646
002545.SZ,20180516,8.42,8.65,8.26,8.35,8.51,-0.16,-1.88,103197.96,86989.149
002545.SZ,20180517,8.33,8.41,8.07,8.16,8.35,-0.19,-2.28,101176.88,82760.752
002545.SZ,20180518,8.19,8.21,8.02,8.14,8.16,-0.02,-0.25,59363.37,48215.678
002545.SZ,20180521,8.13,8.46,8.13,8.16,8.14,0.02,0.25,80698.03,66711.956
002545.SZ,20180522,8.25,8.25,8.03,8.07,8.16,-0.09,-1.1,58614.61,47311.426
002545.SZ,20180523,8.09,8.12,7.85,7.91,8.07,-0.16,-1.98,64609.94,51319.006
002545.SZ,20180524,7.77,7.77,7.59,7.6,7.91,-0.31,-3.92,74329.52,57019.216
002545.SZ,20180525,7.66,7.8,7.65,7.67,7.6,0.07,0.92,51310.32,39555.398
002545.SZ,20180528,7.59,7.59,7.22,7.24,7.67,-0.43,-5.61,65245.15,47882.636
002545.SZ,20180529,7.15,7.4,7.15,7.27,7.24,0.03,0.41,38217.6,27879.37
002545.SZ,20180530,7.17,7.5,7.0,7.19,7.27,-0.08,-1.1,65162.59,46954.73
002545.SZ,20180531,7.32,7.38,7.18,7.28,7.19,0.09,1.25,43225.0,31460.612
002545.SZ,20180601,7.22,7.42,7.19,7.4,7.28,0.12,1.65,49258.81,36108.653
002545.SZ,20180604,7.5,7.76,7.49,7.61,7.4,0.21,2.84,73275.57,55676.778
002545.SZ,20180605,7.61,7.62,7.44,7.58,7.61,-0.03,-0.39,49983.44,37540.184
002545.SZ,20180606,7.61,7.66,7.47,7.5,7.58,-0.08,-1.06,43768.57,32938.561
002545.SZ,20180607,7.52,7.58,7.23,7.27,7.5,-0.23,-3.07,51601.03,38126.408
002545.SZ,20180608,7.2,7.32,7.07,7.14,7.27,-0.13,-1.79,39578.0,28429.994
002545.SZ,20180611,7.24,7.24,7.04,7.11,7.14,-0.03,-0.42,31378.62,22282.617
002545.SZ,20180612,7.04,7.05,6.8,6.93,7.06,-0.13,-1.84,47355.0,32831.111
002545.SZ,20180613,6.9,6.97,6.49,6.54,6.93,-0.39,-5.63,61242.8,41127.934
002545.SZ,20180614,6.49,6.68,6.44,6.59,6.54,0.05,0.76,40027.8,26338.858
002545.SZ,20180615,6.51,6.66,6.33,6.38,6.59,-0.21,-3.19,40620.5,26189.699
002545.SZ,20180619,6.35,6.35,5.74,5.74,6.38,-0.64,-10.03,63018.0,37204.531
002545.SZ,20180620,5.69,6.19,5.53,5.96,5.74,0.22,3.83,70329.9,41268.19
002545.SZ,20180621,5.95,6.1,5.77,5.78,5.96,-0.18,-3.02,41841.0,24722.233
002545.SZ,20180622,5.73,5.92,5.7,5.86,5.78,0.08,1.38,31588.83,18419.685
002545.SZ,20180625,5.9,5.95,5.84,5.84,5.86,-0.02,-0.34,30219.0,17764.294
002545.SZ,20180626,5.75,6.06,5.66,5.91,5.84,0.07,1.2,47314.0,27665.486
002545.SZ,20180627,5.89,6.0,5.87,5.92,5.91,0.01,0.17,30529.0,18121.227
002545.SZ,20180628,6.0,6.01,5.82,5.83,5.92,-0.09,-1.52,26106.0,15420.208
