ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
002494.SZ,20180102,8.88,8.96,8.86,8.92,8.88,0.04,0.45,26531.44,23649.45
002494.SZ,20180103,8.95,9.81,8.95,9.81,8.92,0.89,9.98,227562.31,218916.265
002494.SZ,20180104,9.81,9.81,9.45,9.53,9.81,-0.28,-2.85,170322.37,163187.978
002494.SZ,20180105,9.45,9.7,9.35,9.55,9.53,0.02,0.21,86344.69,82096.433
002494.SZ,20180108,9.44,9.55,9.38,9.47,9.55,-0.08,-0.84,47670.96,45132.988
002494.SZ,20180109,9.53,9.75,9.5,9.64,9.47,0.17,1.8,96012.11,92616.057
002494.SZ,20180110,9.53,9.63,9.31,9.55,9.64,-0.09,-0.93,73300.0,69224.696
002494.SZ,20180111,9.53,9.58,9.39,9.56,9.55,0.01,0.1,64807.39,61565.261
002494.SZ,20180112,9.56,10.15,9.46,9.71,9.56,0.15,1.57,165882.28,163294.199
002494.SZ,20180115,9.7,9.7,9.25,9.29,9.71,-0.42,-4.33,78662.84,74028.258
002494.SZ,20180116,9.29,9.41,9.22,9.39,9.29,0.1,1.08,47732.75,44524.055
002494.SZ,20180117,9.33,9.41,9.02,9.17,9.39,-0.22,-2.34,60249.87,55243.393
002494.SZ,20180118,9.17,9.23,9.05,9.07,9.17,-0.1,-1.09,35422.65,32297.147
002494.SZ,20180119,9.02,9.18,9.02,9.09,9.07,0.02,0.22,43066.87,39199.535
002494.SZ,20180122,9.11,9.28,9.0,9.19,9.09,0.1,1.1,55685.6,50930.283
002494.SZ,20180123,9.18,9.23,9.11,9.15,9.19,-0.04,-0.44,33862.98,31028.998
002494.SZ,20180124,9.15,9.29,9.07,9.19,9.15,0.04,0.44,43671.84,40066.795
002494.SZ,20180125,9.15,9.27,9.09,9.11,9.19,-0.08,-0.87,44833.84,41190.886
002494.SZ,20180126,9.11,9.55,9.08,9.51,9.11,0.4,4.39,113809.85,106281.91
002494.SZ,20180129,9.41,9.53,9.2,9.22,9.51,-0.29,-3.05,77578.0,72552.332
002494.SZ,20180130,9.21,9.21,9.08,9.12,9.22,-0.1,-1.08,38934.07,35541.991
002494.SZ,20180131,9.08,9.11,8.78,8.79,9.12,-0.33,-3.62,52167.37,46374.416
002494.SZ,20180201,8.75,8.88,8.42,8.42,8.79,-0.37,-4.21,49048.0,42415.973
002494.SZ,20180202,8.22,8.4,7.9,8.28,8.42,-0.14,-1.66,44302.01,36275.931
002494.SZ,20180205,8.09,8.24,8.0,8.12,8.28,-0.16,-1.93,27833.85,22635.581
002494.SZ,20180206,8.02,8.05,7.31,7.31,8.12,-0.81,-9.98,80504.91,61435.575
002494.SZ,20180207,7.46,7.55,7.04,7.32,7.31,0.01,0.14,51066.91,37404.723
002494.SZ,20180208,7.26,7.45,7.26,7.41,7.32,0.09,1.23,26640.0,19669.153
002494.SZ,20180209,7.16,7.29,7.02,7.14,7.41,-0.27,-3.64,40776.0,29255.828
002494.SZ,20180212,7.06,7.38,7.06,7.31,7.14,0.17,2.38,22108.41,16125.561
002494.SZ,20180213,7.3,7.53,7.3,7.39,7.31,0.08,1.09,28276.04,21043.503
002494.SZ,20180214,7.4,7.45,7.3,7.43,7.39,0.04,0.54,17697.13,13111.131
002494.SZ,20180222,7.45,7.78,7.45,7.71,7.43,0.28,3.77,44750.53,34320.709
002494.SZ,20180223,7.9,8.15,7.8,7.83,7.71,0.12,1.56,68586.53,54608.337
002494.SZ,20180226,7.78,7.97,7.71,7.95,7.83,0.12,1.53,48553.78,38109.67
002494.SZ,20180227,7.91,7.97,7.82,7.91,7.95,-0.04,-0.5,35053.61,27679.402
002494.SZ,20180228,7.3,7.7,7.3,7.56,7.91,-0.35,-4.42,72144.8,54364.544
002494.SZ,20180301,7.45,7.9,7.45,7.86,7.56,0.3,3.97,65131.4,50427.448
002494.SZ,20180302,7.9,8.08,7.78,7.82,7.86,-0.04,-0.51,51342.14,40659.261
002494.SZ,20180305,7.76,7.9,7.68,7.75,7.82,-0.07,-0.9,41856.74,32491.405
002494.SZ,20180306,7.78,8.39,7.76,8.13,7.75,0.38,4.9,89632.48,72442.281
002494.SZ,20180307,8.12,8.2,8.04,8.14,8.13,0.01,0.12,47007.84,38176.333
002494.SZ,20180308,8.14,8.7,8.07,8.52,8.14,0.38,4.67,120320.72,101268.543
002494.SZ,20180309,8.44,8.59,8.3,8.43,8.52,-0.09,-1.06,83727.08,70551.444
002494.SZ,20180312,8.33,8.52,8.32,8.44,8.43,0.01,0.12,55393.18,46635.576
002494.SZ,20180313,8.51,8.83,8.31,8.46,8.44,0.02,0.24,78427.51,66691.162
002494.SZ,20180314,8.35,8.44,8.24,8.26,8.46,-0.2,-2.36,51288.0,42740.786
002494.SZ,20180315,8.19,8.3,8.03,8.13,8.26,-0.13,-1.57,43496.74,35415.544
002494.SZ,20180316,8.18,8.26,8.11,8.13,8.13,0.0,0.0,26537.23,21697.207
002494.SZ,20180319,8.09,8.19,8.08,8.13,8.13,0.0,0.0,25842.49,21067.24
002494.SZ,20180320,8.1,8.26,7.99,8.17,8.13,0.04,0.49,37251.49,30374.275
002494.SZ,20180321,8.13,8.26,8.11,8.12,8.17,-0.05,-0.61,35726.02,29286.969
002494.SZ,20180322,8.12,8.18,8.0,8.02,8.12,-0.1,-1.23,35219.81,28414.216
002494.SZ,20180323,7.84,7.84,7.33,7.39,8.02,-0.63,-7.86,64594.0,48681.553
002494.SZ,20180326,7.33,7.65,7.05,7.55,7.39,0.16,2.17,49854.49,36549.744
002494.SZ,20180327,7.64,7.75,7.57,7.65,7.55,0.1,1.32,43382.08,33180.215
002494.SZ,20180328,7.57,7.88,7.48,7.65,7.65,0.0,0.0,47897.67,36926.486
002494.SZ,20180329,7.66,7.93,7.65,7.79,7.65,0.14,1.83,51521.19,40030.154
002494.SZ,20180330,7.77,7.99,7.75,7.9,7.79,0.11,1.41,53300.89,41984.621
002494.SZ,20180402,7.91,8.3,7.74,7.75,7.9,-0.15,-1.9,92688.41,73921.924
002494.SZ,20180403,7.6,7.7,7.5,7.63,7.75,-0.12,-1.55,35969.0,27377.98
002494.SZ,20180404,7.7,7.79,7.6,7.63,7.63,0.0,0.0,26921.0,20708.222
002494.SZ,20180409,7.51,7.65,7.42,7.51,7.63,-0.12,-1.57,31197.46,23446.952
002494.SZ,20180410,7.58,7.88,7.47,7.67,7.51,0.16,2.13,45141.9,34396.8
002494.SZ,20180411,7.68,7.76,7.62,7.68,7.67,0.01,0.13,37791.79,28953.847
002494.SZ,20180412,7.66,7.69,7.55,7.56,7.68,-0.12,-1.56,25585.76,19489.12
002494.SZ,20180413,7.6,7.66,7.53,7.53,7.56,-0.03,-0.4,19682.0,14928.296
002494.SZ,20180416,7.5,7.52,7.31,7.4,7.53,-0.13,-1.73,31680.79,23484.848
002494.SZ,20180417,7.39,7.46,7.26,7.29,7.4,-0.11,-1.49,25615.0,18818.127
002494.SZ,20180418,7.36,7.37,7.18,7.32,7.29,0.03,0.41,27270.0,19857.795
002494.SZ,20180419,7.36,7.43,7.28,7.35,7.32,0.03,0.41,24343.79,17912.715
002494.SZ,20180420,7.34,7.4,7.2,7.22,7.35,-0.13,-1.77,25073.0,18246.724
002494.SZ,20180423,7.41,7.54,7.22,7.29,7.22,0.07,0.97,34501.08,25432.798
002494.SZ,20180424,7.32,7.4,7.22,7.4,7.29,0.11,1.51,25643.79,18837.235
002494.SZ,20180425,7.4,7.42,7.33,7.38,7.4,-0.02,-0.27,19761.53,14555.705
002494.SZ,20180426,7.39,7.4,7.21,7.25,7.38,-0.13,-1.76,24890.5,18139.638
002494.SZ,20180427,7.22,7.29,7.21,7.23,7.25,-0.02,-0.28,19025.74,13775.419
002494.SZ,20180502,7.2,7.3,7.14,7.18,7.23,-0.05,-0.69,17850.26,12843.998
002494.SZ,20180503,7.19,7.28,7.07,7.25,7.18,0.07,0.97,23410.2,16835.121
002494.SZ,20180504,7.24,7.28,7.21,7.23,7.25,-0.02,-0.28,16251.0,11771.709
002494.SZ,20180507,7.22,7.34,7.22,7.31,7.23,0.08,1.11,19093.02,13918.554
