,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
0,002327.SZ,20200403,6.78,6.88,6.72,6.86,6.78,0.08,1.1799,21417.91,14611.942
1,002327.SZ,20200402,6.73,6.79,6.7,6.78,6.76,0.02,0.2959,12088.02,8156.129
2,002327.SZ,20200401,6.85,6.86,6.75,6.76,6.85,-0.09,-1.3139,18895.65,12827.112
3,002327.SZ,20200331,6.73,6.88,6.7,6.85,6.7,0.15,2.2388,24853.8,16966.332
4,002327.SZ,20200330,6.8,6.8,6.66,6.7,6.8,-0.1,-1.4706,24184.82,16193.108
5,002327.SZ,20200327,6.75,6.88,6.7,6.8,6.69,0.11,1.6442,31777.28,21587.758
6,002327.SZ,20200326,6.67,6.72,6.62,6.69,6.7,-0.01,-0.1493,15031.55,10039.086
7,002327.SZ,20200325,6.67,6.73,6.6,6.7,6.6,0.1,1.5152,22173.05,14806.18
8,002327.SZ,20200324,6.48,6.82,6.45,6.6,6.4,0.2,3.125,47427.33,31332.865
9,002327.SZ,20200323,6.35,6.49,6.28,6.4,6.51,-0.11,-1.6897,32370.22,20690.737
10,002327.SZ,20200320,6.47,6.53,6.33,6.51,6.44,0.07,1.087,35517.0,22895.875
11,002327.SZ,20200319,6.48,6.62,6.33,6.44,6.55,-0.11,-1.6794,27106.0,17415.677
12,002327.SZ,20200318,6.7,6.73,6.45,6.55,6.65,-0.1,-1.5038,32574.39,21438.59
13,002327.SZ,20200317,6.52,6.69,6.38,6.65,6.55,0.1,1.5267,36592.72,24037.994
14,002327.SZ,20200316,6.76,6.78,6.51,6.55,6.73,-0.18,-2.6746,29176.46,19463.89
15,002327.SZ,20200313,6.53,6.82,6.53,6.73,6.8,-0.07,-1.0294,49918.04,33453.698
16,002327.SZ,20200312,6.79,6.84,6.71,6.8,6.85,-0.05,-0.7299,22668.0,15376.066
17,002327.SZ,20200311,7.0,7.01,6.85,6.85,7.0,-0.15,-2.1429,23281.0,16096.261
18,002327.SZ,20200310,6.67,7.03,6.67,7.0,6.82,0.18,2.6393,46967.26,32260.944
19,002327.SZ,20200309,6.9,6.93,6.71,6.82,7.04,-0.22,-3.125,58752.88,40027.179
20,002327.SZ,20200306,7.11,7.14,7.0,7.04,7.14,-0.1,-1.4006,35539.41,25088.325
