ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
600215.SH,20180102,10.7,10.82,10.65,10.74,10.66,0.08,0.75,25489.03,27405.637
600215.SH,20180103,10.7,10.87,10.45,10.83,10.74,0.09,0.84,42492.44,45325.583
600215.SH,20180104,10.75,10.85,10.67,10.74,10.83,-0.09,-0.83,22403.19,24091.636
600215.SH,20180105,10.67,10.9,10.55,10.84,10.74,0.1,0.93,35231.04,37703.16
600215.SH,20180108,10.76,10.88,10.64,10.87,10.84,0.03,0.28,31897.0,34327.089
600215.SH,20180109,10.8,10.99,10.72,10.92,10.87,0.05,0.46,34933.72,37962.708
600215.SH,20180110,10.85,10.94,10.63,10.69,10.92,-0.23,-2.11,28283.8,30433.523
600215.SH,20180111,10.6,10.8,10.54,10.69,10.69,0.0,0.0,16169.44,17246.768
600215.SH,20180112,10.76,10.76,10.63,10.68,10.69,-0.01,-0.09,25382.3,27109.12
600215.SH,20180115,10.65,10.67,10.18,10.24,10.68,-0.44,-4.12,53432.0,55279.1
600215.SH,20180116,10.25,10.43,10.2,10.35,10.24,0.11,1.07,15820.02,16368.441
600215.SH,20180117,10.37,10.4,10.23,10.33,10.35,-0.02,-0.19,20439.86,21109.18
600215.SH,20180118,10.29,10.36,10.14,10.17,10.33,-0.16,-1.55,34343.9,35120.816
600215.SH,20180119,10.16,10.24,10.12,10.22,10.17,0.05,0.49,36990.65,37629.128
600215.SH,20180122,10.15,10.34,10.14,10.2,10.22,-0.02,-0.2,19878.12,20364.46
600215.SH,20180123,10.17,10.3,10.1,10.21,10.2,0.01,0.1,20284.24,20704.311
600215.SH,20180124,10.23,10.27,10.15,10.22,10.21,0.01,0.1,27084.95,27671.515
600215.SH,20180125,10.19,10.5,10.18,10.26,10.22,0.04,0.39,39237.35,40541.829
600215.SH,20180126,10.33,10.47,10.28,10.34,10.26,0.08,0.78,19407.0,20102.432
600215.SH,20180129,10.38,10.38,10.16,10.25,10.34,-0.09,-0.87,25678.21,26336.263
600215.SH,20180130,10.26,10.32,10.15,10.3,10.25,0.05,0.49,16038.94,16408.968
600215.SH,20180131,10.28,10.28,10.01,10.03,10.3,-0.27,-2.62,24471.55,24779.628
600215.SH,20180201,10.02,10.13,9.45,9.46,10.03,-0.57,-5.68,48028.0,47025.857
600215.SH,20180202,9.37,9.63,9.3,9.39,9.46,-0.07,-0.74,27604.31,26052.182
600215.SH,20180205,9.35,9.49,9.07,9.29,9.39,-0.1,-1.07,15550.0,14482.364
600215.SH,20180206,9.13,9.2,8.36,8.36,9.29,-0.93,-10.01,44948.52,39436.229
600215.SH,20180207,8.44,8.75,8.23,8.52,8.36,0.16,1.91,36977.85,31553.396
