ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
002850.SZ,20180102,63.88,64.31,63.58,63.92,63.91,0.01,0.02,4785.07,30600.203
002850.SZ,20180103,64.18,65.06,63.3,64.6,63.92,0.68,1.06,9020.09,57927.099
002850.SZ,20180104,64.5,64.61,63.73,64.2,64.6,-0.4,-0.62,6094.01,39092.049
002850.SZ,20180105,63.7,64.6,63.6,63.8,64.2,-0.4,-0.62,4186.0,26786.893
002850.SZ,20180108,63.83,64.29,62.51,62.76,63.8,-1.04,-1.63,7812.98,49202.187
002850.SZ,20180109,62.87,63.01,62.13,62.43,62.76,-0.33,-0.53,5603.0,35045.283
002850.SZ,20180110,62.37,62.56,60.91,61.11,62.43,-1.32,-2.11,8882.17,54639.446
002850.SZ,20180111,60.9,62.04,60.65,61.65,61.11,0.54,0.88,4727.0,29124.975
002850.SZ,20180112,61.58,62.15,60.86,60.92,61.65,-0.73,-1.18,7286.67,44590.557
002850.SZ,20180115,61.02,61.02,57.0,57.85,60.92,-3.07,-5.04,12234.1,72455.439
002850.SZ,20180116,57.7,58.79,56.86,57.51,57.85,-0.34,-0.59,9140.18,52773.146
002850.SZ,20180117,57.61,58.88,56.63,58.39,57.51,0.88,1.53,8612.09,49701.598
002850.SZ,20180118,58.33,60.45,58.32,58.94,58.39,0.55,0.94,13190.37,78433.633
002850.SZ,20180119,58.93,59.55,58.1,58.26,58.94,-0.68,-1.15,7208.19,42372.4
002850.SZ,20180122,58.18,58.55,56.6,57.41,58.26,-0.85,-1.46,10613.84,60781.89
002850.SZ,20180123,57.41,57.9,56.88,57.07,57.41,-0.34,-0.59,10509.38,60337.601
002850.SZ,20180124,57.13,58.28,56.63,58.22,57.07,1.15,2.02,9978.98,57464.615
002850.SZ,20180125,58.22,59.35,57.74,57.74,58.22,-0.48,-0.82,10363.0,60650.765
002850.SZ,20180126,57.74,58.15,57.51,57.75,57.74,0.01,0.02,6578.63,38082.678
