ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
002118.SZ,20180102,7.6,7.83,7.52,7.77,7.52,0.25,3.32,124316.82,95770.514
002118.SZ,20180103,7.74,7.86,7.72,7.8,7.77,0.03,0.39,94987.31,73976.43
002118.SZ,20180104,7.77,7.91,7.71,7.82,7.8,0.02,0.26,102658.73,80234.665
002118.SZ,20180105,7.9,7.95,7.81,7.89,7.82,0.07,0.9,82570.45,65067.643
002118.SZ,20180108,7.9,7.94,7.72,7.81,7.89,-0.08,-1.01,104015.39,81418.662
002118.SZ,20180109,7.8,7.93,7.7,7.91,7.81,0.1,1.28,109563.54,85932.157
002118.SZ,20180110,7.9,7.95,7.77,7.84,7.91,-0.07,-0.89,93351.17,73164.05
002118.SZ,20180111,7.83,7.88,7.75,7.83,7.84,-0.01,-0.13,65915.9,51465.969
002118.SZ,20180112,7.77,7.82,7.49,7.5,7.83,-0.33,-4.21,113634.94,86642.885
002118.SZ,20180115,7.46,8.22,7.41,8.05,7.5,0.55,7.33,335178.01,264869.535
002118.SZ,20180116,8.07,8.15,7.87,8.06,8.05,0.01,0.12,219365.22,175104.436
002118.SZ,20180117,8.02,8.12,7.84,8.05,8.06,-0.01,-0.12,167269.39,133448.736
002118.SZ,20180118,8.06,8.16,7.98,8.08,8.05,0.03,0.37,199810.84,161482.248
002118.SZ,20180119,8.1,8.17,7.95,8.12,8.08,0.04,0.5,235067.82,189388.486
002118.SZ,20180122,8.11,8.33,8.04,8.28,8.12,0.16,1.97,255481.15,209869.577
002118.SZ,20180123,8.28,8.29,8.12,8.17,8.28,-0.11,-1.33,122606.58,100247.689
002118.SZ,20180124,8.17,8.3,8.08,8.18,8.17,0.01,0.12,128280.3,105201.105
002118.SZ,20180125,8.18,8.3,8.11,8.11,8.18,-0.07,-0.86,123322.0,101066.042
002118.SZ,20180126,8.08,8.18,8.0,8.17,8.11,0.06,0.74,128319.08,103745.37
002118.SZ,20180129,8.14,8.22,7.95,8.01,8.17,-0.16,-1.96,93517.84,75496.699
002118.SZ,20180130,8.03,8.24,8.0,8.19,8.01,0.18,2.25,177537.96,144118.215
002118.SZ,20180131,8.18,8.35,8.1,8.35,8.19,0.16,1.95,271172.14,224329.598
002118.SZ,20180201,8.3,8.35,8.02,8.2,8.35,-0.15,-1.8,193307.02,158726.054
002118.SZ,20180202,8.03,8.34,7.38,8.16,8.2,-0.04,-0.49,272153.09,217353.696
002118.SZ,20180205,8.0,8.1,7.6,7.69,8.16,-0.47,-5.76,161017.05,125447.218
002118.SZ,20180206,7.6,7.7,7.25,7.25,7.69,-0.44,-5.72,283584.41,211520.133
002118.SZ,20180207,7.42,7.48,6.88,7.2,7.25,-0.05,-0.69,133555.61,97081.478
002118.SZ,20180208,7.2,7.34,7.16,7.27,7.2,0.07,0.97,89524.0,65226.248
002118.SZ,20180209,7.18,7.36,7.05,7.13,7.27,-0.14,-1.93,140050.2,101054.015
002118.SZ,20180212,7.15,7.66,7.12,7.5,7.13,0.37,5.19,168823.45,125032.467
002118.SZ,20180213,7.53,7.92,7.42,7.79,7.5,0.29,3.87,168772.41,130919.932
002118.SZ,20180214,7.78,8.1,7.7,7.86,7.79,0.07,0.9,139045.6,110335.572
002118.SZ,20180222,7.86,7.95,7.79,7.85,7.86,-0.01,-0.13,85648.7,67272.104
002118.SZ,20180223,7.85,7.97,7.77,7.84,7.85,-0.01,-0.13,65867.2,51840.853
002118.SZ,20180226,7.85,8.14,7.85,8.05,7.84,0.21,2.68,149969.0,120199.965
002118.SZ,20180227,8.07,8.17,7.96,8.06,8.05,0.01,0.12,103034.18,83151.945
002118.SZ,20180228,8.06,8.14,7.94,7.98,8.06,-0.08,-0.99,115364.06,93204.583
002118.SZ,20180301,7.98,8.16,7.95,8.15,7.98,0.17,2.13,188700.79,152789.856
002118.SZ,20180302,8.15,8.27,8.06,8.17,8.15,0.02,0.25,164424.8,134511.262
002118.SZ,20180305,8.17,8.22,8.08,8.2,8.17,0.03,0.37,88779.15,72409.962
002118.SZ,20180306,8.21,8.44,8.11,8.37,8.2,0.17,2.07,234575.12,195237.318
002118.SZ,20180307,8.36,8.46,8.25,8.26,8.37,-0.11,-1.31,175598.4,147273.914
002118.SZ,20180308,8.32,8.54,8.26,8.38,8.26,0.12,1.45,226102.0,189839.4
002118.SZ,20180309,8.33,8.63,8.28,8.55,8.38,0.17,2.03,312057.77,265446.96
002118.SZ,20180312,8.63,8.68,8.46,8.5,8.55,-0.05,-0.58,215047.5,183603.162
002118.SZ,20180313,8.49,8.54,8.33,8.43,8.5,-0.07,-0.82,218180.62,183782.786
002118.SZ,20180314,8.38,8.55,8.15,8.16,8.43,-0.27,-3.2,198622.59,166247.589
002118.SZ,20180315,8.2,8.27,8.12,8.2,8.16,0.04,0.49,122755.81,100449.613
002118.SZ,20180316,8.25,8.25,8.01,8.05,8.2,-0.15,-1.83,136416.04,110791.559
002118.SZ,20180319,8.1,8.25,8.08,8.13,8.05,0.08,0.99,122865.58,100347.64
002118.SZ,20180320,8.14,8.48,8.08,8.41,8.13,0.28,3.44,292768.63,242928.028
002118.SZ,20180321,8.42,8.62,8.32,8.44,8.41,0.03,0.36,322780.83,273629.536
002118.SZ,20180322,8.45,8.5,8.21,8.3,8.44,-0.14,-1.66,197311.82,164242.544
002118.SZ,20180323,8.17,8.18,7.66,7.8,8.3,-0.5,-6.02,230634.53,183371.836
002118.SZ,20180326,7.97,8.03,7.8,8.0,7.8,0.2,2.56,192713.86,152982.401
002118.SZ,20180327,8.0,8.15,7.96,8.07,8.0,0.07,0.88,147134.5,118580.081
002118.SZ,20180328,8.09,8.85,7.98,8.59,8.07,0.52,6.44,520445.23,444111.653
