ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
300096.SZ,20180102,11.07,11.08,10.9,10.96,11.1,-0.14,-1.26,45441.37,49850.399
300096.SZ,20180103,10.98,10.98,10.75,10.92,10.96,-0.04,-0.37,74302.44,80590.128
300096.SZ,20180104,11.03,11.05,10.85,10.93,10.92,0.01,0.09,59052.89,64400.184
300096.SZ,20180105,11.01,11.01,10.83,10.91,10.93,-0.02,-0.18,44322.45,48284.078
300096.SZ,20180108,10.96,11.06,10.8,10.83,10.91,-0.08,-0.73,45366.0,49415.849
300096.SZ,20180109,10.8,10.89,10.75,10.84,10.83,0.01,0.09,46920.0,50698.524
300096.SZ,20180110,10.82,10.85,10.64,10.79,10.84,-0.05,-0.46,62250.09,66927.705
300096.SZ,20180111,10.83,10.96,10.76,10.91,10.79,0.12,1.11,76932.63,83821.581
300096.SZ,20180112,10.95,11.99,10.93,11.97,10.91,1.06,9.72,192917.51,222812.166
300096.SZ,20180115,11.61,12.06,11.34,11.79,11.97,-0.18,-1.5,146781.16,172398.213
300096.SZ,20180116,11.66,12.07,11.66,11.81,11.79,0.02,0.17,63630.43,75567.869
300096.SZ,20180117,11.71,11.88,11.37,11.63,11.81,-0.18,-1.52,55428.01,64324.677
300096.SZ,20180118,11.67,12.13,11.67,11.95,11.63,0.32,2.75,81195.87,96919.66
300096.SZ,20180119,12.18,12.43,11.95,12.07,11.95,0.12,1.0,72035.81,87427.979
300096.SZ,20180122,12.1,12.18,11.88,12.17,12.07,0.1,0.83,79476.21,95326.416
300096.SZ,20180123,12.1,12.1,11.78,11.95,12.17,-0.22,-1.81,42025.31,50152.376
300096.SZ,20180124,12.0,12.09,11.85,11.99,11.95,0.04,0.33,45849.36,54961.449
300096.SZ,20180125,12.03,12.1,11.71,11.71,11.99,-0.28,-2.34,40690.43,48320.227
300096.SZ,20180126,11.6,11.94,11.6,11.83,11.71,0.12,1.02,37777.91,44666.864
300096.SZ,20180129,11.77,11.88,11.51,11.63,11.83,-0.2,-1.69,40515.03,47671.259
300096.SZ,20180130,11.64,11.82,11.56,11.66,11.63,0.03,0.26,17654.0,20677.662
300096.SZ,20180131,11.73,11.73,11.25,11.35,11.66,-0.31,-2.66,39266.0,44987.312
300096.SZ,20180201,11.2,11.35,10.64,10.8,11.35,-0.55,-4.85,46552.78,51115.836
300096.SZ,20180202,10.81,10.93,10.3,10.6,10.8,-0.2,-1.85,54118.95,56842.111
300096.SZ,20180205,10.34,10.72,10.34,10.6,10.6,0.0,0.0,27721.35,29364.368
300096.SZ,20180206,10.57,10.57,9.89,10.15,10.6,-0.45,-4.25,75554.8,77018.422
300096.SZ,20180207,10.24,10.33,10.0,10.26,10.15,0.11,1.08,46227.05,47148.773
300096.SZ,20180208,10.29,10.42,10.15,10.37,10.26,0.11,1.07,38662.5,39807.632
300096.SZ,20180209,10.03,10.34,10.03,10.22,10.37,-0.15,-1.45,61017.44,62113.162
300096.SZ,20180212,10.3,10.42,10.17,10.3,10.22,0.08,0.78,34047.51,35079.479
300096.SZ,20180213,10.44,10.8,10.28,10.37,10.3,0.07,0.68,53305.08,55441.606
300096.SZ,20180214,10.38,10.41,10.11,10.24,10.37,-0.13,-1.25,39953.0,40855.5
300096.SZ,20180222,10.27,10.45,10.2,10.31,10.24,0.07,0.68,49090.24,50561.751
300096.SZ,20180223,10.3,10.36,10.16,10.24,10.31,-0.07,-0.68,29279.33,30052.008
300096.SZ,20180226,10.29,10.65,10.25,10.61,10.24,0.37,3.61,53509.54,55777.924
300096.SZ,20180227,10.7,10.85,10.46,10.59,10.61,-0.02,-0.19,49447.63,52736.643
300096.SZ,20180228,10.48,10.84,10.43,10.8,10.59,0.21,1.98,49055.45,52539.33
300096.SZ,20180301,10.8,11.3,10.71,11.2,10.8,0.4,3.7,64853.64,71862.288
300096.SZ,20180302,11.17,11.35,10.96,11.12,11.2,-0.08,-0.71,40394.65,45036.982
300096.SZ,20180305,11.12,11.12,10.94,11.07,11.12,-0.05,-0.45,27469.57,30301.703
300096.SZ,20180306,11.07,11.28,10.93,11.05,11.07,-0.02,-0.18,44083.31,48941.14
300096.SZ,20180307,11.03,11.21,10.88,11.07,11.05,0.02,0.18,41514.25,45804.051
300096.SZ,20180308,11.03,11.15,11.0,11.03,11.07,-0.04,-0.36,18523.1,20477.946
300096.SZ,20180309,11.03,11.84,11.02,11.7,11.03,0.67,6.07,86701.67,99141.701
300096.SZ,20180312,11.7,12.6,11.65,12.3,11.7,0.6,5.13,155105.62,190167.224
300096.SZ,20180313,12.33,12.58,12.13,12.31,12.3,0.01,0.08,75812.5,93794.598
300096.SZ,20180314,12.4,12.99,12.15,12.15,12.31,-0.16,-1.3,122678.38,154450.736
300096.SZ,20180315,12.15,12.79,12.03,12.64,12.15,0.49,4.03,86947.5,107780.048
300096.SZ,20180316,12.63,12.93,12.4,12.64,12.64,0.0,0.0,82310.0,104402.7
300096.SZ,20180319,12.66,13.32,12.66,13.13,12.64,0.49,3.88,129960.0,170387.983
300096.SZ,20180320,13.18,14.18,13.08,13.86,13.13,0.73,5.56,149551.31,202204.951
300096.SZ,20180321,13.99,14.58,13.1,13.17,13.86,-0.69,-4.98,228740.43,312858.321
300096.SZ,20180322,13.17,13.24,12.69,12.84,13.17,-0.33,-2.51,102740.71,132470.525
300096.SZ,20180323,12.37,12.37,11.56,11.56,12.84,-1.28,-9.97,140996.0,167542.489
300096.SZ,20180326,10.88,11.86,10.88,11.76,11.56,0.2,1.73,96316.44,109880.463
300096.SZ,20180327,11.84,12.45,11.8,12.01,11.76,0.25,2.13,117745.94,142567.003
300096.SZ,20180328,12.0,12.17,11.83,11.9,12.01,-0.11,-0.92,51355.09,61576.132
300096.SZ,20180329,12.04,12.1,11.73,11.73,11.9,-0.17,-1.43,52744.13,62614.346
300096.SZ,20180330,11.82,12.43,11.78,12.37,11.73,0.64,5.46,101023.01,122746.031
300096.SZ,20180402,12.49,12.57,12.15,12.28,12.37,-0.09,-0.73,90308.63,111597.113
300096.SZ,20180403,12.0,12.11,11.86,11.91,12.28,-0.37,-3.01,55202.05,66009.838
300096.SZ,20180404,12.0,12.18,11.81,11.92,11.91,0.01,0.08,55931.89,67165.351
300096.SZ,20180409,11.81,12.13,11.75,11.85,11.92,-0.07,-0.59,45589.82,54349.225
300096.SZ,20180410,11.8,12.04,11.03,11.81,11.85,-0.04,-0.34,88933.82,102192.041
300096.SZ,20180411,11.8,12.17,11.68,12.08,11.81,0.27,2.29,71088.49,85523.228
300096.SZ,20180412,12.08,12.43,12.08,12.19,12.08,0.11,0.91,76377.0,93892.02
300096.SZ,20180413,12.67,12.81,12.09,12.22,12.19,0.03,0.25,110676.41,137741.403
300096.SZ,20180416,11.89,12.75,11.88,12.7,12.22,0.48,3.93,140782.92,175232.67
300096.SZ,20180417,12.65,12.73,12.01,12.01,12.7,-0.69,-5.43,105740.0,130915.282
300096.SZ,20180418,12.16,12.44,11.7,12.28,12.01,0.27,2.25,77477.5,93941.691
300096.SZ,20180419,12.29,12.45,11.86,11.92,12.28,-0.36,-2.93,84163.0,101966.615
300096.SZ,20180420,11.92,12.03,11.41,11.45,11.92,-0.47,-3.94,65256.67,76439.981
300096.SZ,20180423,11.54,11.73,11.13,11.19,11.45,-0.26,-2.27,51454.0,58227.22
300096.SZ,20180424,11.21,11.48,11.2,11.38,11.19,0.19,1.7,41092.61,46596.827
300096.SZ,20180425,11.3,11.76,11.26,11.45,11.38,0.07,0.62,52806.31,61102.209
300096.SZ,20180426,11.46,11.56,11.01,11.03,11.45,-0.42,-3.67,46566.5,52388.767
300096.SZ,20180427,11.03,11.18,10.54,10.77,11.03,-0.26,-2.36,81478.82,87996.033
300096.SZ,20180502,10.88,10.97,10.44,10.6,10.77,-0.17,-1.58,50471.82,53848.785
300096.SZ,20180503,10.68,11.08,10.61,11.01,10.6,0.41,3.87,48052.0,52155.161
300096.SZ,20180504,11.07,11.07,10.8,10.8,11.01,-0.21,-1.91,26132.09,28555.572
300096.SZ,20180507,10.8,11.07,10.8,11.01,10.8,0.21,1.94,53321.64,58465.324
300096.SZ,20180508,11.09,11.32,11.05,11.11,11.01,0.1,0.91,43242.1,48437.103
300096.SZ,20180509,11.14,11.18,11.06,11.15,11.11,0.04,0.36,30812.23,34235.657
300096.SZ,20180510,11.26,11.3,11.05,11.13,11.15,-0.02,-0.18,33181.5,37063.062
300096.SZ,20180511,11.13,11.63,10.88,11.39,11.13,0.26,2.34,71960.11,80899.866
300096.SZ,20180514,11.35,11.38,11.01,11.07,11.39,-0.32,-2.81,48261.0,53757.497
300096.SZ,20180515,11.15,11.16,10.95,11.14,11.07,0.07,0.63,33657.28,37238.11
300096.SZ,20180516,11.14,11.14,10.96,10.98,11.14,-0.16,-1.44,22735.12,25066.491
300096.SZ,20180517,10.96,11.09,10.91,10.93,10.98,-0.05,-0.46,20570.0,22565.234
300096.SZ,20180518,10.98,11.02,10.85,10.99,10.93,0.06,0.55,21524.0,23543.293
300096.SZ,20180521,11.01,11.24,11.01,11.16,10.99,0.17,1.55,36766.71,41017.779
300096.SZ,20180522,11.2,11.3,11.07,11.28,11.16,0.12,1.08,56449.96,63366.86
300096.SZ,20180523,11.22,11.27,10.93,10.94,11.28,-0.34,-3.01,57249.48,63400.864
300096.SZ,20180524,10.95,11.09,10.87,10.9,10.94,-0.04,-0.37,27274.0,29834.823
300096.SZ,20180525,10.9,10.95,10.68,10.88,10.9,-0.02,-0.18,34185.0,36920.443
300096.SZ,20180528,10.8,10.88,10.62,10.86,10.88,-0.02,-0.18,23640.36,25451.391
300096.SZ,20180529,10.92,10.94,10.66,10.85,10.86,-0.01,-0.09,33443.0,36075.968
300096.SZ,20180530,10.5,10.75,10.47,10.57,10.85,-0.28,-2.58,38769.34,40938.83
300096.SZ,20180531,10.67,10.8,10.45,10.58,10.57,0.01,0.09,32947.0,34807.299
300096.SZ,20180601,10.53,10.6,10.34,10.44,10.58,-0.14,-1.32,22577.5,23635.868
300096.SZ,20180604,10.43,10.52,10.26,10.36,10.44,-0.08,-0.77,26858.0,27939.138
300096.SZ,20180605,10.41,10.57,10.31,10.53,10.36,0.17,1.64,26725.91,27895.393
300096.SZ,20180606,10.54,10.63,10.45,10.6,10.53,0.07,0.66,17538.02,18469.673
300096.SZ,20180607,10.7,10.73,10.4,10.4,10.6,-0.2,-1.89,21619.99,22708.709
300096.SZ,20180608,10.3,10.43,10.08,10.12,10.4,-0.28,-2.69,22879.0,23383.444
300096.SZ,20180611,10.11,10.19,10.01,10.14,10.12,0.02,0.2,16678.0,16871.076
300096.SZ,20180612,10.14,10.25,10.09,10.17,10.14,0.03,0.3,11972.0,12187.323
300096.SZ,20180613,10.23,10.23,10.01,10.14,10.17,-0.03,-0.3,17446.0,17643.91
300096.SZ,20180614,10.17,10.17,10.0,10.12,10.14,-0.02,-0.2,16445.0,16572.848
300096.SZ,20180615,10.07,10.12,9.55,9.56,10.12,-0.56,-5.53,42542.0,41386.793
300096.SZ,20180619,9.55,9.55,8.6,8.61,9.56,-0.95,-9.94,51999.3,46259.822
300096.SZ,20180620,8.53,8.78,8.42,8.55,8.61,-0.06,-0.7,24458.78,21113.629
300096.SZ,20180621,8.64,8.66,7.86,7.95,8.55,-0.6,-7.02,35966.0,29490.314
300096.SZ,20180622,7.96,8.32,7.63,8.1,7.95,0.15,1.89,34706.0,28070.8
300096.SZ,20180625,8.25,8.25,7.7,7.78,8.1,-0.32,-3.95,33340.34,26601.976
300096.SZ,20180626,7.74,8.09,7.5,7.91,7.78,0.13,1.67,32767.66,25971.531
300096.SZ,20180627,7.97,8.01,7.68,7.75,7.91,-0.16,-2.02,33414.32,26291.238
