trade_date,ts_code,open,high,low,close,pre_close,change,pct_chg,vol,amount,yield,label
2019-03-29,300573.SZ,18.58,19.19,18.23,19.08,18.47,0.61,3.3027,10273.07,19361.412,2.06,1.0
2019-03-29,300194.SZ,3.75,4.13,3.75,4.13,3.75,0.38,10.1333,232847.86,93145.709,0.98,1.0
2019-03-29,300766.SZ,27.58,27.58,27.58,27.58,25.07,2.51,10.012,326.62,900.817,0.98,1.0
2019-03-29,000723.SZ,8.06,9.23,8.0,9.23,8.39,0.84,10.0119,2035507.09,1794021.3069999998,0.72,1.0
2019-03-29,300292.SZ,4.24,4.34,4.14,4.34,4.25,0.09,2.1176,288379.18,122826.852,0.69,1.0
2019-03-29,600213.SH,7.5,7.67,7.34,7.63,7.5,0.13,1.7333,68682.94,51655.61900000001,0.63,1.0
2019-03-29,300174.SZ,16.89,17.77,16.51,17.13,16.89,0.24,1.421,107431.75,184953.495,0.63,1.0
2019-03-29,600794.SH,3.42,3.55,3.41,3.54,3.51,0.03,0.8547,224285.23,78332.144,0.62,1.0
2019-03-29,002467.SZ,6.29,6.54,6.16,6.52,6.23,0.29,4.6549,170475.92,108575.433,0.62,1.0
2019-03-29,603363.SH,13.08,14.36,12.9,14.12,13.08,1.04,7.9511,212297.42,291673.569,0.61,1.0
2019-03-29,600758.SH,3.85,4.03,3.83,4.03,3.84,0.19,4.9479,118561.14,46613.668,0.6,1.0
2019-03-29,600175.SH,2.54,2.64,2.51,2.63,2.54,0.09,3.5433,721253.31,186791.863,0.59,1.0
2019-03-29,300435.SZ,11.5,12.49,11.25,12.1,11.65,0.45,3.8627,41595.01,48888.033,0.57,1.0
2019-03-29,300152.SZ,2.6,2.65,2.41,2.62,2.63,-0.01,-0.3802,668257.98,168561.138,0.55,1.0
2019-03-29,600218.SH,11.03,11.59,10.53,11.36,11.61,-0.25,-2.1533,441671.0,487875.44,0.55,1.0
2019-03-29,002547.SZ,7.59,7.93,7.46,7.89,7.74,0.15,1.938,593072.04,459018.646,0.54,1.0
2019-03-29,300404.SZ,14.57,14.71,14.09,14.64,14.63,0.01,0.0684,32035.0,46259.723,0.52,1.0
2019-03-29,600081.SH,9.23,9.44,9.1,9.4,9.21,0.19,2.063,26485.42,24643.761,0.5,1.0
2019-03-29,002783.SZ,9.67,10.62,9.57,10.49,9.77,0.72,7.3695,190138.76,194621.565,0.49,1.0
2019-03-29,603998.SH,6.75,6.8,6.53,6.7,6.77,-0.07,-1.034,142734.07,95168.281,0.47,1.0
2019-03-29,002054.SZ,6.93,7.18,6.7,7.14,6.96,0.18,2.5862,179454.92,125747.024,0.47,1.0
2019-03-29,002869.SZ,20.48,21.05,20.15,20.91,20.62,0.29,1.4064,19684.05,40783.599,0.46,1.0
2019-03-29,002194.SZ,13.75,14.06,13.36,13.7,13.67,0.03,0.2195,120600.73,165620.00699999998,0.46,1.0
2019-03-29,300767.SZ,23.03,27.63,23.03,27.63,19.19,8.44,43.9812,97.0,266.401,0.45,1.0
2019-03-29,000815.SZ,8.35,8.66,8.18,8.65,8.29,0.36,4.3426,45846.02,38737.027,0.45,1.0
2019-03-29,300325.SZ,4.12,4.35,3.97,4.3,4.26,0.04,0.939,430500.0,178567.917,0.44,1.0
2019-03-29,300145.SZ,4.08,4.19,4.03,4.18,4.06,0.12,2.9557,226023.44,93293.383,0.44,1.0
2019-03-29,002057.SZ,7.54,7.71,7.39,7.7,7.54,0.16,2.122,79838.0,60538.038,0.43,1.0
2019-03-29,002234.SZ,25.03,25.78,24.76,25.61,24.93,0.68,2.7276,279241.61,708804.32,0.43,1.0
2019-03-29,601777.SH,4.69,4.84,4.69,4.82,4.71,0.11,2.3355,143791.02,68711.675,0.43,1.0
2019-03-29,603681.SH,19.16,19.16,19.16,19.16,17.42,1.74,9.9885,538.9,1032.532,0.43,1.0
2019-03-29,300405.SZ,9.01,9.12,8.67,9.09,8.97,0.12,1.3378,21729.7,19434.385,0.42,1.0
2019-03-29,002140.SZ,7.94,8.25,7.93,8.22,7.95,0.27,3.3962,68631.21,55838.41099999999,0.4,1.0
