trade_date,ts_code,open,high,low,close,pre_close,change,pct_chg,vol,amount,yield,label
2018-07-03,603693.SH,10.8,12.96,10.8,12.96,9.0,3.96,44.0,692.18,892.745,1.13,1.0
2018-07-03,300747.SZ,97.24,97.24,97.24,97.24,88.4,8.84,10.0,585.46,5693.013000000001,0.87,1.0
2018-07-03,002755.SZ,9.38,9.73,9.38,9.73,9.42,0.31,3.29,19716.0,18910.864,0.81,1.0
2018-07-03,002618.SZ,11.42,11.81,11.28,11.78,11.55,0.23,1.99,38458.53,44509.35,0.78,1.0
2018-07-03,002628.SZ,4.4,4.44,4.33,4.4,4.39,0.01,0.23,28981.4,12693.497,0.62,1.0
2018-07-03,002243.SZ,5.62,5.72,5.54,5.7,5.58,0.12,2.15,15035.75,8477.345,0.59,1.0
2018-07-03,000955.SZ,4.2,4.27,4.16,4.26,4.23,0.03,0.71,55447.11,23423.358,0.48,1.0
2018-07-03,603650.SH,25.97,25.97,25.97,25.97,23.61,2.36,10.0,2961.49,7690.99,0.47,1.0
2018-07-03,002278.SZ,7.23,7.34,7.06,7.22,7.19,0.03,0.42,43487.04,31355.02,0.44,1.0
2018-07-03,002110.SZ,14.95,14.96,14.21,14.85,14.94,-0.09,-0.6,238758.29,350248.956,0.42,1.0
2018-07-03,000557.SZ,3.24,3.3,3.2,3.3,3.24,0.06,1.85,49417.0,16097.54,0.41,1.0
2018-07-03,600801.SH,14.5,14.7,13.76,14.45,14.37,0.08,0.56,177851.36,254785.2,0.41,1.0
2018-07-03,002504.SZ,3.29,3.32,3.2,3.31,3.29,0.02,0.61,42908.55,13995.102,0.4,1.0
2018-07-03,600782.SH,5.4,5.46,5.3,5.43,5.47,-0.04,-0.73,228502.41,123257.187,0.39,1.0
2018-07-03,601003.SH,7.46,7.52,7.13,7.41,7.53,-0.12,-1.59,349813.74,257201.594,0.38,1.0
2018-07-03,000962.SZ,5.33,5.44,5.26,5.43,5.33,0.1,1.88,20669.05,11062.77,0.34,1.0
2018-07-03,000860.SZ,37.15,37.4,34.12,35.52,36.97,-1.45,-3.92,172369.31,609420.044,0.33,1.0
2018-07-03,300390.SZ,8.3,8.44,8.03,8.39,8.22,0.17,2.07,58858.99,48510.928,0.32,1.0
2018-07-03,600131.SH,5.82,6.0,5.8,6.0,5.82,0.18,3.09,26374.64,15595.444,0.31,1.0
2018-07-03,002066.SZ,7.28,7.54,7.28,7.43,7.27,0.16,2.2,16265.0,12054.756,0.31,1.0
2018-07-03,600569.SH,3.72,3.76,3.5,3.7,3.75,-0.05,-1.33,490180.95,179801.95899999997,0.29,1.0
2018-07-03,300358.SZ,9.79,9.95,9.54,9.85,9.8,0.05,0.51,11244.6,10995.882,0.27,1.0
2018-07-03,600866.SH,3.74,3.8,3.65,3.79,3.74,0.05,1.34,24065.01,9031.486,0.27,1.0
2018-07-03,000721.SZ,3.9,3.97,3.87,3.94,3.92,0.02,0.51,21461.0,8420.899,0.27,1.0
2018-07-03,000985.SZ,13.08,13.65,13.04,13.55,13.29,0.26,1.96,5097.72,6832.95,0.26,1.0
2018-07-03,300284.SZ,7.52,7.75,7.31,7.7,7.53,0.17,2.26,52305.6,39362.098,0.26,1.0
2018-07-03,600458.SH,7.17,7.38,7.12,7.34,7.19,0.15,2.09,21107.42,15308.609,0.25,1.0
2018-07-03,000046.SZ,5.25,5.29,5.05,5.18,5.25,-0.07,-1.33,333242.07,171257.783,0.25,1.0
2018-07-03,603183.SH,21.02,21.7,20.74,21.67,21.11,0.56,2.65,14942.06,31867.547,0.25,1.0
2018-07-03,600679.SH,10.75,11.38,10.75,11.27,11.08,0.19,1.71,30815.16,34241.739,0.25,1.0
2018-07-03,000898.SZ,5.37,5.4,5.19,5.39,5.35,0.04,0.75,202189.89,107699.574,0.24,1.0
2018-07-03,600139.SH,4.2,4.25,4.12,4.24,4.25,-0.01,-0.24,69592.45,29181.202,0.24,1.0
2018-07-03,600326.SH,5.76,5.8,5.64,5.79,5.77,0.02,0.35,64770.91,37172.001,0.24,1.0
2018-07-03,000401.SZ,8.7,8.99,8.69,8.94,8.72,0.22,2.52,165770.92,147354.255,0.24,1.0
2018-07-03,300492.SZ,22.5,22.83,21.9,22.77,22.34,0.43,1.92,6318.99,14205.382,0.24,1.0
2018-07-03,600720.SH,6.46,6.63,6.35,6.59,6.47,0.12,1.85,99744.77,65010.59099999999,0.24,1.0
