trade_date,ts_code,open,high,low,close,pre_close,change,pct_chg,vol,amount,yield,label
2018-04-03,002931.SZ,14.83,17.8,14.83,17.8,12.36,5.44,44.01,163.41,289.938,2.11,1.0
2018-04-03,002806.SZ,18.34,18.58,18.11,18.14,18.83,-0.69,-3.66,17644.7,32190.952,1.72,1.0
2018-04-03,300634.SZ,20.11,20.11,20.11,20.11,18.28,1.83,10.01,1040.78,2093.008,1.51,1.0
2018-04-03,300504.SZ,22.76,22.76,22.76,22.76,20.69,2.07,10.0,185.0,421.06,0.84,1.0
2018-04-03,002930.SZ,17.99,17.99,17.99,17.99,16.35,1.64,10.03,1718.93,3092.355,0.73,1.0
2018-04-03,603214.SH,34.76,34.76,34.76,34.76,31.6,3.16,10.0,270.36,939.771,0.73,1.0
2018-04-03,300348.SZ,20.82,21.24,20.76,21.0,21.22,-0.22,-1.04,43640.46,91589.035,0.53,1.0
2018-04-03,002683.SZ,7.6,7.67,7.5,7.53,7.69,-0.16,-2.08,41266.57,31119.603,0.5,1.0
2018-04-03,300107.SZ,9.08,9.15,8.82,8.99,9.3,-0.31,-3.33,365490.94,327674.957,0.49,1.0
2018-04-03,002795.SZ,14.15,14.98,13.8,14.65,14.5,0.15,1.03,48398.14,69818.645,0.48,1.0
2018-04-03,600929.SH,9.46,9.46,9.46,9.46,8.6,0.86,10.0,7193.11,6804.682,0.46,1.0
2018-04-03,002691.SZ,22.93,23.1,22.86,23.0,23.06,-0.06,-0.26,2396.0,5507.136,0.45,1.0
2018-04-03,002848.SZ,13.48,13.68,13.3,13.45,13.88,-0.43,-3.1,34797.0,46768.525,0.39,1.0
2018-04-03,600596.SH,12.7,13.05,12.57,12.84,13.13,-0.29,-2.21,125182.01,160569.476,0.39,1.0
2018-04-03,600536.SH,16.5,16.86,16.18,16.69,17.02,-0.33,-1.94,185251.55,306226.675,0.38,1.0
2018-04-03,600332.SH,29.33,29.98,29.21,29.37,29.8,-0.43,-1.44,70199.16,207326.264,0.38,1.0
2018-04-03,000677.SZ,3.26,3.27,3.21,3.23,3.29,-0.06,-1.82,30708.97,9936.98,0.37,1.0
2018-04-03,600476.SH,15.71,15.71,15.16,15.38,15.97,-0.59,-3.69,28785.18,44371.56,0.37,1.0
2018-04-03,300132.SZ,7.57,7.57,7.47,7.51,7.61,-0.1,-1.31,8072.02,6067.684,0.37,1.0
2018-04-03,603156.SH,71.0,71.48,70.11,70.61,72.64,-2.03,-2.79,23217.46,164130.12699999998,0.36,1.0
2018-04-03,300633.SZ,31.06,31.88,30.55,31.48,31.08,0.4,1.29,23783.97,74360.254,0.36,1.0
2018-04-03,300333.SZ,8.51,8.63,8.32,8.54,8.71,-0.17,-1.95,119882.5,101666.249,0.35,1.0
2018-04-03,000860.SZ,21.76,22.54,21.6,22.31,21.7,0.61,2.81,162876.04,358905.485,0.35,1.0
2018-04-03,002840.SZ,42.5,42.5,41.5,41.76,42.49,-0.73,-1.72,7932.42,33100.095,0.35,1.0
