trade_date,ts_code,open,high,low,close,pre_close,change,pct_chg,vol,amount,yield,label
2020-03-25,600127.SH,5.0,5.57,4.9,5.57,5.06,0.51,10.0791,1362458.64,719759.939,1.22,1.0
2020-03-25,600527.SH,2.4,2.5,2.38,2.49,2.36,0.13,5.5085,468157.4,113985.705,1.03,1.0
2020-03-25,600268.SH,6.53,6.58,6.27,6.31,6.42,-0.11,-1.7134,337925.42,215370.831,0.99,1.0
2020-03-25,002581.SZ,12.09,12.49,11.37,12.24,11.99,0.25,2.0851,409958.01,497598.853,0.96,1.0
2020-03-25,002400.SZ,2.95,2.97,2.89,2.96,2.97,-0.01,-0.3367,815227.42,239022.17,0.92,1.0
2020-03-25,002932.SZ,35.88,36.48,35.52,36.19,35.18,1.01,2.8709,13023.98,46838.943,0.9,1.0
2020-03-25,600191.SH,4.87,4.98,4.78,4.9,4.75,0.15,3.1579,64117.89,31237.135,0.86,1.0
2020-03-25,002480.SZ,4.2,4.32,4.13,4.24,4.1,0.14,3.4146,140290.93,59160.982,0.82,1.0
2020-03-25,600107.SH,6.85,7.66,6.85,7.66,6.96,0.7,10.0575,377887.46,282624.119,0.79,1.0
2020-03-25,600855.SH,12.72,13.6,12.5,13.6,12.36,1.24,10.0324,121068.81,159953.846,0.78,1.0
2020-03-25,300658.SZ,22.36,24.0,22.02,23.67,22.03,1.64,7.4444,86989.15,200006.38600000003,0.75,1.0
2020-03-25,002030.SZ,16.16,16.95,15.7,16.62,16.0,0.62,3.875,527256.37,857993.67,0.72,1.0
2020-03-25,300151.SZ,7.18,7.45,7.14,7.36,7.07,0.29,4.1018,39161.01,28545.787,0.7,1.0
2020-03-25,603200.SH,44.95,46.97,44.15,46.97,42.7,4.27,10.0,29448.03,136712.015,0.65,1.0
2020-03-25,002464.SZ,5.54,5.58,5.47,5.56,5.45,0.11,2.0183,105299.45,58274.709,0.64,1.0
2020-03-25,002603.SZ,19.5,21.42,19.47,21.42,19.47,1.95,10.0154,1145888.98,2399931.08,0.64,1.0
2020-03-25,000019.SZ,6.08,6.59,6.03,6.59,5.99,0.6,10.0167,113584.09,72077.413,0.62,1.0
2020-03-25,688399.SH,76.69,80.98,76.69,79.98,75.98,4.0,5.2645,14506.15,114632.736,0.61,1.0
2020-03-25,300676.SZ,71.44,74.66,70.43,73.93,70.0,3.93,5.6143,96489.24,698585.723,0.55,1.0
2020-03-25,603183.SH,9.5,9.63,9.36,9.45,9.37,0.08,0.8538,25851.92,24451.259,0.53,1.0
2020-03-25,300452.SZ,17.27,17.5,16.69,17.08,16.91,0.17,1.0053,40007.45,68399.186,0.53,1.0
2020-03-25,300368.SZ,7.38,7.51,7.28,7.41,7.34,0.07,0.9537,162803.0,120044.009,0.52,1.0
2020-03-25,000903.SZ,3.53,3.58,3.46,3.56,3.48,0.08,2.2989,485073.86,170798.078,0.52,1.0
2020-03-25,603533.SH,20.78,21.49,20.11,21.41,20.39,1.02,5.0025,150585.38,311431.343,0.51,1.0
2020-03-25,002770.SZ,2.22,2.3,2.19,2.27,2.18,0.09,4.1284,299363.8,67408.989,0.5,1.0
2020-03-25,600396.SH,1.85,1.86,1.83,1.84,1.83,0.01,0.5464,76238.69,14058.58,0.49,1.0
2020-03-25,600026.SH,6.35,6.35,6.12,6.24,6.19,0.05,0.8078,449152.64,279749.117,0.47,1.0
2020-03-25,300318.SZ,4.38,4.49,4.33,4.46,4.32,0.14,3.2407,62394.05,27547.957,0.45,1.0
2020-03-25,300002.SZ,4.34,4.35,4.11,4.18,4.18,0.0,0.0,514768.02,216759.095,0.44,1.0
