,date,code,name,closingPrice,maxPrice,minPrice,openingPrice,previousClose,change,quoteChange,turnoverRate,volume,turnover,totalMarketCapitalization,marketCapitalization,yield
61,2019-11-12,600008,首创股份,3.24,3.27,3.23,3.25,3.25,-0.01,-0.3077,0.1374,6623506.0,21488699.0,18420852190.7,15618789761.8,0.01
62,2019-11-11,600008,首创股份,3.25,3.31,3.25,3.31,3.32,-0.07,-2.1084,0.1881,9066011.0,29621827.0,18477706672.8,15666995903.0,0.01
63,2019-11-08,600008,首创股份,3.32,3.34,3.31,3.33,3.32,0.0,0.0,0.1448,6978400.0,23217355.0,18875688047.2,16004438891.7,-0.01
64,2019-11-07,600008,首创股份,3.32,3.35,3.31,3.33,3.32,0.0,0.0,0.1378,6640571.0,22082081.0,18875688047.2,16004438891.7,-0.02
65,2019-11-06,600008,首创股份,3.32,3.36,3.3,3.36,3.35,-0.03,-0.8955,0.1719,8284294.0,27579688.0,18875688047.2,16004438891.7,-0.02
66,2019-11-05,600008,首创股份,3.35,3.37,3.34,3.36,3.35,0.0,0.0,0.1351,6514844.0,21861344.0,19046251493.5,16149057315.4,-0.03
67,2019-11-04,600008,首创股份,3.35,3.38,3.34,3.34,3.34,0.01,0.2994,0.2191,10560730.0,35481283.0,19046251493.5,16149057315.4,-0.03
68,2019-11-01,600008,首创股份,3.34,3.36,3.31,3.32,3.32,0.02,0.6024,0.2096,10102963.0,33736379.0,18989397011.4,16100851174.2,-0.02
69,2019-10-31,600008,首创股份,3.32,3.37,3.31,3.35,3.36,-0.04,-1.1905,0.1887,9098047.0,30393488.0,18875688047.2,16004438891.7,-0.02
70,2019-10-30,600008,首创股份,3.36,3.42,3.36,3.4,3.42,-0.06,-1.7544,0.2694,12987779.0,43789758.0,19103105975.5,16197263456.6,-0.03
71,2019-10-29,600008,首创股份,3.42,3.46,3.41,3.44,3.45,-0.03,-0.8696,0.1873,9029600.0,30934751.0,19444232867.9,16486500304.1,-0.05
72,2019-10-28,600008,首创股份,3.45,3.46,3.42,3.42,3.43,0.02,0.5831,0.2544,12262105.0,42255792.0,19614796314.2,16631118727.8,-0.05
73,2019-10-25,600008,首创股份,3.43,3.44,3.39,3.41,3.42,0.01,0.2924,0.1577,7600391.0,25939726.0,19501087350.0,16534706445.3,-0.06
74,2019-10-24,600008,首创股份,3.42,3.43,3.38,3.38,3.39,0.03,0.885,0.179,8631300.0,29368706.0,19444232867.9,16486500304.1,-0.05
75,2019-10-23,600008,首创股份,3.39,3.46,3.38,3.44,3.43,-0.04,-1.1662,0.1403,6764323.0,23081399.0,19273669421.7,16341881880.4,-0.05
76,2019-10-22,600008,首创股份,3.43,3.45,3.38,3.39,3.39,0.04,1.1799,0.2336,11262686.0,38528258.0,19501087350.0,16534706445.3,-0.05
77,2019-10-21,600008,首创股份,3.39,3.41,3.36,3.41,3.41,-0.02,-0.5865,0.2399,11565322.0,39124760.0,19273669421.7,16341881880.4,-0.06
78,2019-10-18,600008,首创股份,3.41,3.49,3.4,3.48,3.47,-0.06,-1.7291,0.2628,12667068.0,43695986.0,19387378385.9,16438294162.8,-0.06
79,2019-10-17,600008,首创股份,3.47,3.49,3.42,3.44,3.45,0.02,0.5797,0.3256,15695049.0,54441431.0,19728505278.3,16727531010.3,-0.07
80,2019-10-16,600008,首创股份,3.45,3.49,3.43,3.43,3.43,0.02,0.5831,0.3046,14681469.0,50841044.0,19614796314.2,16631118727.8,-0.08
81,2019-10-15,600008,首创股份,3.43,3.47,3.42,3.47,3.46,-0.03,-0.8671,0.1952,9409855.0,32299645.0,19501087350.0,16534706445.3,-0.06
82,2019-10-14,600008,首创股份,3.46,3.49,3.44,3.48,3.46,0.0,0.0,0.3043,14668357.0,50792171.0,19671650796.2,16679324869.0,-0.06
83,2019-10-11,600008,首创股份,3.46,3.47,3.41,3.42,3.41,0.05,1.4663,0.3232,15578219.0,53737443.0,19671650796.2,16679324869.0,-0.04
84,2019-10-10,600008,首创股份,3.41,3.42,3.36,3.38,3.38,0.03,0.8876,0.1956,9429135.0,32054581.0,19387378385.9,16438294162.8,-0.03
85,2019-10-09,600008,首创股份,3.38,3.4,3.31,3.35,3.36,0.02,0.5952,0.1681,8102917.0,27294012.0,19216814939.7,16293675739.1,-0.02
86,2019-10-08,600008,首创股份,3.36,3.38,3.32,3.32,3.32,0.04,1.2048,0.1819,8766700.0,29467811.0,19103105975.5,16197263456.6,-0.0
87,2019-09-30,600008,首创股份,3.32,3.38,3.32,3.35,3.36,-0.04,-1.1905,0.1964,9469800.0,31751564.0,18875688047.2,16004438891.7,0.01
88,2019-09-27,600008,首创股份,3.36,3.4,3.33,3.35,3.36,0.0,0.0,0.2088,10067418.0,33952442.0,19103105975.5,16197263456.6,-0.01
89,2019-09-26,600008,首创股份,3.36,3.43,3.36,3.41,3.41,-0.05,-1.4663,0.3023,14570421.0,49237943.0,19103105975.5,16197263456.6,-0.01
90,2019-09-25,600008,首创股份,3.41,3.45,3.39,3.4,3.42,-0.01,-0.2924,0.2661,12829570.0,43912728.0,19387378385.9,16438294162.8,-0.01
91,2019-09-24,600008,首创股份,3.42,3.45,3.39,3.4,3.4,0.02,0.5882,0.2813,13561957.0,46569888.0,19444232867.9,16486500304.1,0.0
92,2019-09-23,600008,首创股份,3.4,3.45,3.37,3.45,3.44,-0.04,-1.1628,0.2977,14351770.0,48824781.0,19330523903.8,16390088021.6,0.01
93,2019-09-20,600008,首创股份,3.44,3.48,3.44,3.48,3.47,-0.03,-0.8646,0.2006,9670560.0,33373442.0,19557941832.1,16582912586.6,-0.0
94,2019-09-19,600008,首创股份,3.47,3.48,3.4,3.44,3.43,0.04,1.1662,0.2921,14082776.0,48475737.0,19728505278.3,16727531010.3,-0.01
95,2019-09-18,600008,首创股份,3.43,3.5,3.43,3.48,3.46,-0.03,-0.8671,0.2262,10902933.0,37762096.0,19501087350.0,16534706445.3,-0.01
96,2019-09-17,600008,首创股份,3.46,3.55,3.45,3.54,3.53,-0.07,-1.983,0.414,19959412.0,69705597.0,19671650796.2,16679324869.0,-0.01
97,2019-09-16,600008,首创股份,3.53,3.56,3.52,3.53,3.52,0.01,0.2841,0.4362,21027203.0,74422107.0,20069632170.7,17016767857.7,-0.04
98,2019-09-12,600008,首创股份,3.52,3.54,3.5,3.53,3.54,-0.02,-0.565,0.2944,14193578.0,49849011.0,20012777688.6,16968561716.5,-0.03
99,2019-09-11,600008,首创股份,3.54,3.54,3.5,3.53,3.52,0.02,0.5682,0.3331,16059608.0,56551965.0,20126486652.8,17064973999.0,-0.02
100,2019-09-10,600008,首创股份,3.52,3.56,3.49,3.52,3.54,-0.02,-0.565,0.3666,17671169.0,62182730.0,20012777688.6,16968561716.5,-0.02
101,2019-09-09,600008,首创股份,3.54,3.56,3.48,3.55,3.52,0.02,0.5682,0.5047,24330180.0,85670165.0,20126486652.8,17064973999.0,-0.03
102,2019-09-06,600008,首创股份,3.52,3.54,3.49,3.54,3.5,0.02,0.5714,0.3928,18937702.0,66551840.0,20012777688.6,16968561716.5,-0.02
103,2019-09-05,600008,首创股份,3.5,3.58,3.48,3.5,3.5,0.0,0.0,0.7196,34689682.0,122533234.0,19899068724.5,16872149434.0,-0.01
104,2019-09-04,600008,首创股份,3.5,3.5,3.44,3.44,3.46,0.04,1.1561,0.4364,21035764.0,73217014.0,19899068724.5,16872149434.0,-0.03
105,2019-09-03,600008,首创股份,3.46,3.48,3.39,3.41,3.42,0.04,1.1696,0.4175,20126124.0,69186701.0,19671650796.2,16679324869.0,-0.02
106,2019-09-02,600008,首创股份,3.42,3.43,3.33,3.34,3.35,0.07,2.0896,0.4075,19641751.0,66842903.0,19444232867.9,16486500304.1,-0.02
107,2019-08-30,600008,首创股份,3.35,3.43,3.33,3.4,3.38,-0.03,-0.8876,0.2738,13198754.0,44450156.0,19046251493.5,16149057315.4,-0.01
108,2019-08-29,600008,首创股份,3.38,3.42,3.36,3.42,3.4,-0.02,-0.5882,0.2429,11709500.0,39609137.0,19216814939.7,16293675739.1,-0.01
109,2019-08-28,600008,首创股份,3.4,3.44,3.34,3.35,3.37,0.03,0.8902,0.4278,20621158.0,69989290.0,19330523903.8,16390088021.6,-0.01
110,2019-08-27,600008,首创股份,3.37,3.38,3.32,3.33,3.31,0.06,1.8127,0.2908,14020464.0,47041374.0,19159960457.6,16245469597.9,0.01
111,2019-08-26,600008,首创股份,3.31,3.33,3.28,3.3,3.37,-0.06,-1.7804,0.2187,10544294.0,34914008.0,18818833565.2,15956232750.4,0.03
112,2019-08-23,600008,首创股份,3.37,3.37,3.34,3.37,3.36,0.01,0.2976,0.1982,9553043.0,32110080.0,19159960457.6,16245469597.9,0.01
113,2019-08-22,600008,首创股份,3.36,3.39,3.33,3.38,3.38,-0.02,-0.5917,0.2166,10439744.0,35016008.0,19103105975.5,16197263456.6,0.02
114,2019-08-21,600008,首创股份,3.38,3.38,3.34,3.36,3.34,0.04,1.1976,0.2772,13362654.0,44940174.0,19216814939.7,16293675739.1,0.03
115,2019-08-20,600008,首创股份,3.34,3.41,3.34,3.35,3.34,0.0,0.0,0.3319,15998811.0,53809944.0,18989397011.4,16100851174.2,0.03
116,2019-08-19,600008,首创股份,3.34,3.34,3.27,3.27,3.26,0.08,2.454,0.3831,18465868.0,61219569.0,18989397011.4,16100851174.2,0.04
117,2019-08-16,600008,首创股份,3.26,3.29,3.25,3.27,3.27,-0.01,-0.3058,0.1908,9195697.0,30098563.0,18534561154.8,15715202044.2,0.08
118,2019-08-15,600008,首创股份,3.27,3.28,3.2,3.23,3.28,-0.01,-0.3049,0.197,9495720.0,30791322.0,18591415636.9,15763408185.5,0.08
119,2019-08-14,600008,首创股份,3.28,3.32,3.27,3.3,3.27,0.01,0.3058,0.2111,10175700.0,33554774.0,18648270119.0,15811614326.7,0.08
120,2019-08-13,600008,首创股份,3.27,3.27,3.24,3.26,3.29,-0.02,-0.6079,0.1457,7023933.0,22869357.0,18591415636.9,15763408185.5,0.08
121,2019-08-12,600008,首创股份,3.29,3.29,3.24,3.26,3.26,0.03,0.9202,0.1997,9627226.0,31385317.0,18705124601.0,15859820468.0,0.08
122,2019-08-09,600008,首创股份,3.26,3.31,3.24,3.3,3.28,-0.02,-0.6098,0.2192,10568950.0,34571016.0,18534561154.8,15715202044.2,0.08
123,2019-08-08,600008,首创股份,3.28,3.32,3.27,3.28,3.29,-0.01,-0.304,0.2452,11820534.0,38886705.0,18648270119.0,15811614326.7,0.07
124,2019-08-07,600008,首创股份,3.29,3.33,3.28,3.31,3.3,-0.01,-0.303,0.203,9786320.0,32318541.0,18705124601.0,15859820468.0,0.06
125,2019-08-06,600008,首创股份,3.3,3.34,3.24,3.31,3.39,-0.09,-2.6549,0.4569,22025984.0,72588431.0,18761979083.1,15908026609.2,0.05
126,2019-08-05,600008,首创股份,3.39,3.41,3.37,3.4,3.42,-0.03,-0.8772,0.2155,10387242.0,35213327.0,19273669421.7,16341881880.4,0.01
127,2019-08-02,600008,首创股份,3.42,3.42,3.35,3.36,3.42,0.0,0.0,0.3228,15562191.0,52594915.0,19444232867.9,16486500304.1,-0.02
128,2019-08-01,600008,首创股份,3.42,3.46,3.4,3.45,3.46,-0.04,-1.1561,0.2904,13999197.0,47884940.0,19444232867.9,16486500304.1,-0.01
129,2019-07-31,600008,首创股份,3.46,3.5,3.44,3.5,3.51,-0.05,-1.4245,0.3008,14501900.0,50265983.0,19671650796.2,16679324869.0,-0.02
130,2019-07-30,600008,首创股份,3.51,3.53,3.49,3.49,3.5,0.01,0.2857,0.2106,10151800.0,35687390.0,19955923206.6,16920355575.2,-0.04
131,2019-07-29,600008,首创股份,3.5,3.52,3.48,3.49,3.51,-0.01,-0.2849,0.1821,8778740.0,30684203.0,19899068724.5,16872149434.0,-0.05
132,2019-07-26,600008,首创股份,3.51,3.52,3.47,3.49,3.5,0.01,0.2857,0.1984,9562018.0,33458250.0,19955923206.6,16920355575.2,-0.04
133,2019-07-25,600008,首创股份,3.5,3.53,3.47,3.51,3.52,-0.02,-0.5682,0.3238,15608344.0,54617574.0,19899068724.5,16872149434.0,-0.04
134,2019-07-24,600008,首创股份,3.52,3.55,3.5,3.5,3.5,0.02,0.5714,0.2888,13922100.0,49169950.0,20012777688.6,16968561716.5,-0.04
135,2019-07-23,600008,首创股份,3.5,3.51,3.47,3.48,3.48,0.02,0.5747,0.2614,12601102.0,44038679.0,19899068724.5,16872149434.0,-0.05
136,2019-07-22,600008,首创股份,3.48,3.64,3.47,3.63,3.64,-0.16,-4.3956,0.644,31043928.0,109071901.0,19785359760.4,16775737151.5,-0.04
137,2019-07-19,600008,首创股份,3.64,3.69,3.63,3.63,3.63,0.01,0.2755,0.4195,20223628.0,73947550.0,20695031473.5,17547035411.4,-0.1
138,2019-07-18,600008,首创股份,3.63,3.66,3.61,3.64,3.61,0.02,0.554,0.4977,23992716.0,87302630.0,20638176991.4,17498829270.1,-0.1
139,2019-07-17,600008,首创股份,3.61,3.67,3.59,3.66,3.67,-0.06,-1.6349,0.4957,23894740.0,86464108.0,20524468027.3,17402416987.6,-0.09
140,2019-07-16,600008,首创股份,3.67,3.68,3.64,3.65,3.68,-0.01,-0.2717,0.3016,14540120.0,53196325.0,20865594919.7,17691653835.1,-0.11
141,2019-07-15,600008,首创股份,3.68,3.69,3.58,3.68,3.67,0.01,0.2725,0.4492,21652981.0,78848564.0,20922449401.8,17739859976.3,-0.11
142,2019-07-12,600008,首创股份,3.67,3.69,3.61,3.61,3.63,0.04,1.1019,0.4358,21009846.0,76905158.0,20865594919.7,17691653835.1,-0.11
143,2019-07-11,600008,首创股份,3.63,3.69,3.59,3.61,3.65,-0.02,-0.5479,0.4576,22058571.0,80129690.0,20638176991.4,17498829270.1,-0.1
144,2019-07-10,600008,首创股份,3.65,3.71,3.59,3.61,3.63,0.02,0.551,0.6108,29442435.0,107381829.0,20751885955.5,17595241552.6,-0.1
145,2019-07-09,600008,首创股份,3.63,3.68,3.57,3.66,3.64,-0.01,-0.2747,0.5737,27653761.0,99766747.0,20638176991.4,17498829270.1,-0.09
146,2019-07-08,600008,首创股份,3.64,3.79,3.63,3.77,3.83,-0.19,-4.9608,1.0646,51321302.0,188638098.0,20695031473.5,17547035411.4,-0.07
147,2019-07-05,600008,首创股份,3.83,3.87,3.78,3.84,3.92,-0.09,-2.2959,1.3426,64720423.0,247388918.0,21775266632.8,18462952094.9,-0.11
148,2019-07-04,600008,首创股份,3.92,4.2,3.9,4.05,3.94,-0.02,-0.5076,3.4778,167649196.0,676527525.0,22286956971.4,18896807366.1,-0.13
149,2019-07-03,600008,首创股份,3.94,3.94,3.6,3.6,3.58,0.36,10.0559,1.0801,52069648.0,202075045.0,22400665935.6,18993219648.6,-0.12
150,2019-07-02,600008,首创股份,3.58,3.61,3.56,3.59,3.62,-0.04,-1.105,0.3857,18594796.0,66629026.0,20353904581.1,17257798563.9,-0.02
151,2019-07-01,600008,首创股份,3.62,3.63,3.56,3.6,3.52,0.1,2.8409,0.5163,24891199.0,89699920.0,20581322509.3,17450623128.9,-0.03
152,2019-06-28,600008,首创股份,3.52,3.56,3.48,3.53,3.55,-0.03,-0.8451,0.3087,14882883.0,52265258.0,20012777688.6,16968561716.5,-0.0
153,2019-06-27,600008,首创股份,3.55,3.6,3.52,3.53,3.52,0.03,0.8523,0.4069,19616081.0,69942562.0,20183341134.8,17113180140.2,-0.01
154,2019-06-26,600008,首创股份,3.52,3.58,3.51,3.52,3.55,-0.03,-0.8451,0.3041,14660078.0,51943112.0,20012777688.6,16968561716.5,0.0
155,2019-06-25,600008,首创股份,3.55,3.61,3.48,3.6,3.6,-0.05,-1.3889,0.5743,27685897.0,97840666.0,20183341134.8,17113180140.2,-0.01
156,2019-06-24,600008,首创股份,3.6,3.67,3.57,3.63,3.62,-0.02,-0.5525,0.5905,28465134.0,102597928.0,20467613545.2,17354210846.4,-0.03
157,2019-06-21,600008,首创股份,3.62,3.75,3.56,3.61,3.59,0.03,0.8357,1.1229,54132778.0,197268634.0,20581322509.3,17450623128.9,0.01
158,2019-06-20,600008,首创股份,3.59,3.62,3.37,3.37,3.36,0.23,6.8452,1.4697,70848709.0,249626304.0,20410759063.1,17306004705.2,0.01
159,2019-06-19,600008,首创股份,3.36,3.38,3.33,3.34,3.29,0.07,2.1277,0.3895,18775586.0,62952566.0,19103105975.5,16197263456.6,0.07
160,2019-06-18,600008,首创股份,3.29,3.32,3.26,3.29,3.31,-0.02,-0.6042,0.2185,10530722.0,34603658.0,18705124601.0,15859820468.0,0.12
161,2019-06-17,600008,首创股份,3.31,3.33,3.3,3.31,3.3,0.01,0.303,0.2051,9885461.0,32736018.0,18818833565.2,15956232750.4,0.11
162,2019-06-14,600008,首创股份,3.3,3.4,3.3,3.39,3.39,-0.09,-2.6549,0.4543,21901364.0,73093341.0,18761979083.1,15908026609.2,0.11
163,2019-06-13,600008,首创股份,3.39,3.41,3.36,3.39,3.4,-0.01,-0.2941,0.2638,12716757.0,43091227.0,19273669421.7,16341881880.4,0.07
164,2019-06-12,600008,首创股份,3.4,3.44,3.38,3.42,3.42,-0.02,-0.5848,0.2794,13467971.0,45946267.0,19330523903.8,16390088021.6,0.07
165,2019-06-11,600008,首创股份,3.42,3.43,3.28,3.28,3.32,0.1,3.012,0.3713,17897798.0,60467551.0,19444232867.9,16486500304.1,0.06
166,2019-06-10,600008,首创股份,3.32,3.36,3.27,3.33,3.33,-0.01,-0.3003,0.28,13497049.0,44729643.0,18875688047.2,16004438891.7,0.1
167,2019-06-06,600008,首创股份,3.33,3.42,3.33,3.4,3.41,-0.08,-2.346,0.2591,12490694.0,41807122.0,18932542529.3,16052645032.9,0.15
168,2019-06-05,600008,首创股份,3.41,3.46,3.41,3.45,3.42,-0.01,-0.2924,0.2355,11352300.0,38940030.0,19387378385.9,16438294162.8,0.15
