,Unnamed: 0,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,yield
0,0,300262.SZ,20200403,4.23,4.25,4.17,4.2,4.25,-0.05,-1.1765,36990.69,15539.533000000001,
1,1,300262.SZ,20200402,4.13,4.32,4.13,4.25,4.18,0.07,1.6746,49563.27,20795.301,
2,2,300262.SZ,20200401,4.24,4.27,4.17,4.18,4.24,-0.06,-1.4151,29750.9,12550.75,
3,3,300262.SZ,20200331,4.28,4.31,4.23,4.24,4.24,0.0,0.0,27102.5,11545.478000000001,
4,4,300262.SZ,20200330,4.3,4.3,4.19,4.24,4.36,-0.12,-2.7523,45441.63,19193.07,
5,5,300262.SZ,20200327,4.36,4.44,4.35,4.36,4.32,0.04,0.9259,45744.46,20087.71,
6,6,300262.SZ,20200326,4.38,4.4,4.32,4.32,4.4,-0.08,-1.8182,36430.3,15862.028999999999,
7,7,300262.SZ,20200325,4.36,4.44,4.34,4.4,4.3,0.1,2.3256,52467.66,23034.655,
8,8,300262.SZ,20200324,4.3,4.34,4.21,4.3,4.22,0.08,1.8957,41506.0,17747.935,
9,9,300262.SZ,20200323,4.3,4.37,4.19,4.22,4.42,-0.2,-4.5249,53696.4,23011.924,
10,10,300262.SZ,20200320,4.4,4.44,4.35,4.42,4.33,0.09,2.0785,41402.68,18178.522,
11,11,300262.SZ,20200319,4.33,4.4,4.24,4.33,4.35,-0.02,-0.4598,64483.5,27933.257,
12,12,300262.SZ,20200318,4.61,4.63,4.35,4.35,4.55,-0.2,-4.3956,106765.8,47795.773,
13,13,300262.SZ,20200317,4.6,4.71,4.38,4.55,4.63,-0.08,-1.7279,114989.87,52352.223,
14,14,300262.SZ,20200316,4.82,5.02,4.61,4.63,4.76,-0.13,-2.7311,174085.13,84410.32,
15,15,300262.SZ,20200313,4.55,4.82,4.47,4.76,4.8,-0.04,-0.8333,132247.8,61719.808,
16,16,300262.SZ,20200312,4.76,4.9,4.71,4.8,4.77,0.03,0.6289,132676.13,63585.837,
17,17,300262.SZ,20200311,4.69,4.89,4.68,4.77,4.68,0.09,1.9231,127683.62,61188.529,
18,18,300262.SZ,20200310,4.58,4.69,4.44,4.68,4.63,0.05,1.0799,96816.37,44213.352,
19,19,300262.SZ,20200309,4.72,4.81,4.62,4.63,4.83,-0.2,-4.1408,92163.11,43270.872,
20,20,300262.SZ,20200306,4.82,4.88,4.76,4.83,4.88,-0.05,-1.0246,96899.0,46639.367,-0.13043478260869562
21,21,300262.SZ,20200305,4.77,4.9,4.71,4.88,4.75,0.13,2.7368,171037.58,82185.11200000001,-0.12909836065573768
22,22,300262.SZ,20200304,4.67,4.87,4.66,4.75,4.59,0.16,3.4858,163410.36,77483.088,-0.12000000000000006
23,23,300262.SZ,20200303,4.57,4.64,4.53,4.59,4.49,0.1,2.2272,95228.16,43642.155,-0.07625272331154677
24,24,300262.SZ,20200302,4.36,4.54,4.36,4.49,4.36,0.13,2.9817,79686.46,35733.212999999996,-0.05567928730512249
25,25,300262.SZ,20200228,4.58,4.58,4.35,4.36,4.69,-0.33,-7.0362,135225.0,60307.133,0.0
26,26,300262.SZ,20200227,4.63,4.75,4.54,4.69,4.61,0.08,1.7354,118225.11,55120.972,-0.07889125799573563
27,27,300262.SZ,20200226,4.52,4.69,4.48,4.61,4.56,0.05,1.0965,124453.6,57304.380999999994,-0.045553145336225585
28,28,300262.SZ,20200225,4.56,4.62,4.4,4.56,4.67,-0.11,-2.3555,120481.4,54465.210999999996,-0.05701754385964908
29,29,300262.SZ,20200224,4.72,4.72,4.6,4.67,4.71,-0.04,-0.8493,91957.03,42787.645,-0.09635974304068526
30,30,300262.SZ,20200221,4.7,4.78,4.64,4.71,4.69,0.02,0.4264,107849.65,50637.912000000004,-0.06157112526539279
31,31,300262.SZ,20200220,4.55,4.72,4.54,4.69,4.55,0.14,3.0769,136108.22,63440.075,-0.07675906183368876
32,32,300262.SZ,20200219,4.6,4.66,4.55,4.55,4.62,-0.07,-1.5152,77696.04,35693.019,-0.043956043956043994
33,33,300262.SZ,20200218,4.6,4.64,4.53,4.62,4.58,0.04,0.8734,89285.07,40988.616,-0.015151515151515213
34,34,300262.SZ,20200217,4.4,4.61,4.4,4.58,4.4,0.18,4.0909,93267.82,42237.472,0.01091703056768555
35,35,300262.SZ,20200214,4.41,4.47,4.37,4.4,4.42,-0.02,-0.4525,67234.98,29659.02,0.08181818181818168
36,36,300262.SZ,20200213,4.51,4.51,4.38,4.42,4.5,-0.08,-1.7778,54884.9,24348.585,0.085972850678733
37,37,300262.SZ,20200212,4.47,4.51,4.43,4.5,4.46,0.04,0.8969,58671.08,26273.872000000003,0.05999999999999991
38,38,300262.SZ,20200211,4.61,4.61,4.45,4.46,4.62,-0.16,-3.4632,80367.0,36249.428,0.049327354260089634
39,39,300262.SZ,20200210,4.64,4.75,4.53,4.62,4.62,0.0,0.0,100818.19,46543.584,0.002164502164502118
40,40,300262.SZ,20200207,4.58,4.63,4.37,4.62,4.44,0.18,4.0541,121119.57,54256.64,0.04545454545454545
41,41,300262.SZ,20200206,4.22,4.51,4.18,4.44,4.22,0.22,5.2133,125728.51,54975.4,0.09909909909909898
42,42,300262.SZ,20200205,4.13,4.32,4.12,4.22,4.13,0.09,2.1792,77034.79,32560.816000000003,0.12559241706161145
43,43,300262.SZ,20200204,3.88,4.24,3.88,4.13,4.31,-0.18,-4.1763,94714.54,38859.401,0.11138014527845036
44,44,300262.SZ,20200203,4.31,4.31,4.31,4.31,4.79,-0.48,-10.0209,20015.0,8626.465,0.04176334106728553
45,45,300262.SZ,20200123,4.97,4.98,4.75,4.79,4.99,-0.2,-4.008,67552.22,32745.656000000003,-0.08977035490605421
46,46,300262.SZ,20200122,4.94,5.01,4.84,4.99,4.97,0.02,0.4024,58819.73,28957.493,-0.06012024048096189
47,47,300262.SZ,20200121,5.05,5.05,4.96,4.97,5.05,-0.08,-1.5842,50852.85,25407.486,-0.07243460764587514
48,48,300262.SZ,20200120,5.0,5.05,4.96,5.05,5.0,0.05,1.0,46654.03,23381.068,-0.09702970297029707
49,49,300262.SZ,20200117,5.05,5.07,4.99,5.0,5.06,-0.06,-1.1858,60096.54,30159.879,-0.06600000000000002
50,50,300262.SZ,20200116,5.14,5.14,5.03,5.06,5.15,-0.09,-1.7476,77040.3,39088.907,-0.06916996047430823
51,51,300262.SZ,20200115,5.23,5.24,5.1,5.15,5.26,-0.11,-2.0913,137411.66,70647.383,-0.08932038834951456
52,52,300262.SZ,20200114,5.04,5.29,5.03,5.26,5.05,0.21,4.1584,211801.18,109826.746,-0.13498098859315588
53,53,300262.SZ,20200113,5.04,5.05,4.98,5.05,5.04,0.01,0.1984,60714.4,30446.391,-0.0851485148514851
54,54,300262.SZ,20200110,5.07,5.09,5.0,5.04,5.06,-0.02,-0.3953,51135.87,25755.665,-0.09126984126984126
55,55,300262.SZ,20200109,5.01,5.07,5.0,5.06,4.97,0.09,1.8109,76425.49,38480.483,-0.1304347826086955
56,56,300262.SZ,20200108,5.07,5.07,4.95,4.97,5.08,-0.11,-2.1654,110627.0,55453.651,-0.1106639839034205
57,57,300262.SZ,20200107,5.04,5.09,5.0,5.08,5.01,0.07,1.3972,101111.63,51031.505999999994,-0.11417322834645671
58,58,300262.SZ,20200106,4.97,5.04,4.93,5.01,4.99,0.02,0.4008,99319.41,49545.857,-0.10978043912175646
59,59,300262.SZ,20200103,4.95,5.03,4.93,4.99,4.94,0.05,1.0121,93297.63,46465.584,-0.07414829659318639
60,60,300262.SZ,20200102,4.9,4.95,4.85,4.94,4.85,0.09,1.8557,84727.99,41589.366,-0.06477732793522273
61,61,300262.SZ,20191231,4.81,4.86,4.8,4.85,4.8,0.05,1.0417,62867.49,30384.6,-0.08453608247422666
62,62,300262.SZ,20191230,4.76,4.81,4.64,4.8,4.77,0.03,0.6289,74971.21,35412.405,-0.12083333333333335
63,63,300262.SZ,20191227,4.8,4.85,4.76,4.77,4.79,-0.02,-0.4175,68079.24,32753.909,-0.13417190775681337
64,64,300262.SZ,20191226,4.8,4.82,4.75,4.79,4.8,-0.01,-0.2083,62973.5,30136.27,-0.10020876826722347
65,65,300262.SZ,20191225,4.86,4.86,4.79,4.8,4.86,-0.06,-1.2346,53503.67,25773.901,-0.002083333333333289
66,66,300262.SZ,20191224,4.83,4.86,4.79,4.86,4.79,0.07,1.4614,48645.12,23492.967,0.026748971193415613
