,Unnamed: 0,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,yield
0,0,600272.SH,20200403,6.8,6.87,6.76,6.82,6.81,0.01,0.1468,11568.97,7866.844,
1,1,600272.SH,20200402,6.7,6.81,6.66,6.81,6.74,0.07,1.0386,14808.61,9993.907,
2,2,600272.SH,20200401,6.92,6.97,6.71,6.74,6.94,-0.2,-2.8818,25537.35,17471.565,
3,3,600272.SH,20200331,6.91,6.98,6.87,6.94,6.88,0.06,0.8721,15112.77,10466.429,
4,4,600272.SH,20200330,7.1,7.18,6.87,6.88,7.24,-0.36,-4.9724,34181.84,23862.909,
5,5,600272.SH,20200327,7.43,7.5,7.23,7.24,7.38,-0.14,-1.8969999999999998,25953.15,19090.191000000003,
6,6,600272.SH,20200326,7.32,7.41,7.3,7.38,7.43,-0.05,-0.6729,24588.05,18056.449,
7,7,600272.SH,20200325,7.29,7.46,7.19,7.43,7.2,0.23,3.1944,39123.86,28671.702,
8,8,600272.SH,20200324,7.16,7.28,7.01,7.2,7.16,0.04,0.5587,28064.62,20068.664,
9,9,600272.SH,20200323,7.0,7.4,6.91,7.16,7.14,0.02,0.2801,41606.1,29578.301,
10,10,600272.SH,20200320,7.04,7.2,7.04,7.14,7.06,0.08,1.1331,31630.48,22503.395,
11,11,600272.SH,20200319,7.1,7.21,7.0,7.06,7.37,-0.31,-4.2062,50841.21,35996.955,
12,12,600272.SH,20200318,7.6,7.89,7.23,7.37,7.65,-0.28,-3.6601,84696.07,63781.670999999995,
13,13,600272.SH,20200317,8.38,8.42,7.61,7.65,7.77,-0.12,-1.5444,130663.31,104962.502,
14,14,600272.SH,20200316,7.06,7.77,7.02,7.77,7.06,0.71,10.0567,35489.16,27251.63,
15,15,600272.SH,20200313,6.8,7.06,6.75,7.06,7.03,0.03,0.4267,20632.22,14151.854,
16,16,600272.SH,20200312,7.14,7.22,6.99,7.03,7.21,-0.18,-2.4965,19837.49,14051.428,
17,17,600272.SH,20200311,7.25,7.45,7.16,7.21,7.23,-0.02,-0.2766,30829.45,22512.67,
18,18,600272.SH,20200310,7.05,7.23,6.91,7.23,7.13,0.1,1.4025,22871.84,16216.552,
19,19,600272.SH,20200309,7.21,7.29,7.1,7.13,7.3,-0.17,-2.3288,19621.03,14100.658000000001,
20,20,600272.SH,20200306,7.17,7.35,7.15,7.3,7.21,0.09,1.2483,28950.73,21043.94,-0.06575342465753418
21,21,600272.SH,20200305,7.13,7.25,7.09,7.21,7.06,0.15,2.1246,22022.93,15794.322,-0.05547850208044388
22,22,600272.SH,20200304,6.91,7.06,6.91,7.06,7.05,0.01,0.1418,13961.97,9769.035,-0.045325779036827114
23,23,600272.SH,20200303,7.01,7.08,6.96,7.05,6.99,0.06,0.8584,14000.75,9838.209,-0.015602836879432544
24,24,600272.SH,20200302,6.78,7.0,6.78,6.99,6.78,0.21,3.0973,15197.83,10527.808,-0.015736766809728228
25,25,600272.SH,20200228,7.12,7.13,6.76,6.78,7.15,-0.37,-5.1748,26851.03,18550.892,0.06784660766961652
26,26,600272.SH,20200227,7.15,7.2,7.06,7.15,7.16,-0.01,-0.1397,18610.0,13273.507,0.0321678321678321
27,27,600272.SH,20200226,7.12,7.23,7.01,7.16,7.13,0.03,0.4208,21434.03,15260.615,0.03770949720670385
28,28,600272.SH,20200225,7.27,7.27,6.91,7.13,7.27,-0.14,-1.9257,20545.68,14555.711000000001,0.009817671809256702
29,29,600272.SH,20200224,7.24,7.36,7.21,7.27,7.28,-0.01,-0.1374,20574.96,15008.083999999999,-0.015130674002750954
30,30,600272.SH,20200221,7.33,7.35,7.26,7.28,7.31,-0.03,-0.4104,16844.38,12298.633,-0.019230769230769308
31,31,600272.SH,20200220,7.22,7.33,7.16,7.31,7.2,0.11,1.5278,19915.57,14484.251,-0.03419972640218878
32,32,600272.SH,20200219,7.35,7.41,7.17,7.2,7.24,-0.04,-0.5525,18642.05,13562.91,0.0236111111111111
33,33,600272.SH,20200218,7.22,7.35,7.2,7.24,7.23,0.01,0.1383,14852.72,10791.982,0.05662983425414366
34,34,600272.SH,20200217,7.04,7.28,6.99,7.23,7.04,0.19,2.6989,14373.19,10356.818000000001,0.0746887966804978
35,35,600272.SH,20200214,7.08,7.2,7.02,7.04,7.09,-0.05,-0.7052,11655.86,8279.016,0.0028409090909090303
36,36,600272.SH,20200213,7.25,7.27,7.07,7.09,7.25,-0.16,-2.2069,9521.6,6812.25,-0.008462623413258055
