ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,yield
002417.SZ,20180102,13.1,13.16,12.98,13.13,13.03,0.1,0.77,8705.59,11374.336000000001,-0.17
002417.SZ,20180103,13.13,13.29,13.05,13.2,13.13,0.07,0.53,13437.12,17684.752,-0.18
002417.SZ,20180104,13.2,13.2,12.95,13.04,13.2,-0.16,-1.21,13703.2,17894.417,-0.25
002417.SZ,20180105,13.05,13.07,12.28,12.78,13.04,-0.26,-1.99,16603.32,21153.92,-0.22
002417.SZ,20180108,12.65,12.84,12.65,12.73,12.78,-0.05,-0.39,8991.75,11451.603000000001,-0.21
002417.SZ,20180109,12.78,12.84,12.49,12.52,12.73,-0.21,-1.65,14932.79,18797.683,-0.21
002417.SZ,20180110,12.37,12.55,12.08,12.25,12.52,-0.27,-2.16,14778.0,18252.786,-0.18
002417.SZ,20180111,12.31,12.75,12.25,12.74,12.25,0.49,4.0,19002.23,23897.043999999998,-0.2
002417.SZ,20180112,12.69,12.8,12.52,12.56,12.74,-0.18,-1.41,10440.53,13189.553,-0.16
002417.SZ,20180115,12.55,12.62,12.27,12.39,12.56,-0.17,-1.35,11423.53,14190.175,-0.15
002417.SZ,20180116,12.45,12.51,12.26,12.31,12.39,-0.08,-0.65,10031.4,12401.936000000002,-0.09
002417.SZ,20180117,12.4,12.65,12.31,12.6,12.31,0.29,2.36,17611.59,22014.896,-0.12
002417.SZ,20180118,12.62,12.7,12.42,12.45,12.6,-0.15,-1.19,9407.59,11768.877,-0.12
002417.SZ,20180119,12.45,12.55,12.22,12.22,12.45,-0.23,-1.85,11599.93,14360.812,-0.09
002417.SZ,20180122,12.19,12.24,11.73,12.1,12.22,-0.12,-0.98,15950.5,19125.627,-0.08
002417.SZ,20180123,12.07,12.18,11.89,11.95,12.1,-0.15,-1.24,11179.96,13407.767,-0.08
002417.SZ,20180124,11.94,12.05,11.8,11.95,11.95,0.0,0.0,17306.61,20630.162,-0.1
002417.SZ,20180125,11.98,12.05,11.85,11.85,11.95,-0.1,-0.84,14387.6,17168.26,-0.08
002417.SZ,20180126,11.87,11.95,11.76,11.76,11.85,-0.09,-0.76,10625.35,12565.136999999999,-0.08
002417.SZ,20180129,11.76,11.84,11.35,11.36,11.76,-0.4,-3.4,21277.23,24451.596,-0.01
002417.SZ,20180130,11.36,11.56,10.8,10.9,11.36,-0.46,-4.05,32115.7,35680.323,0.03
002417.SZ,20180131,11.0,11.16,10.53,10.82,10.9,-0.08,-0.73,28597.2,30960.1,0.02
002417.SZ,20180201,10.76,10.9,9.74,9.74,10.82,-1.08,-9.98,87779.66,89931.9,0.14
002417.SZ,20180202,9.75,10.0,9.62,10.0,9.74,0.26,2.67,21131.55,20835.164,0.12
002417.SZ,20180205,10.01,10.24,9.85,10.0,10.0,0.0,0.0,16095.55,16175.145,0.13
002417.SZ,20180206,9.86,10.18,9.77,9.9,10.0,-0.1,-1.0,21731.29,21798.717,0.12
002417.SZ,20180207,9.88,10.17,9.87,10.1,9.9,0.2,2.02,33925.86,34074.607,0.09
002417.SZ,20180208,10.12,10.35,10.05,10.17,10.1,0.07,0.69,17087.15,17386.19,0.03
002417.SZ,20180209,10.22,11.18,10.03,10.5,10.17,0.33,3.24,51044.99,54413.46599999999,0.02
002417.SZ,20180212,10.21,10.71,10.21,10.53,10.5,0.03,0.29,26857.69,28134.077999999998,-0.0
002417.SZ,20180213,10.47,11.27,10.43,11.17,10.53,0.64,6.08,41823.85,45711.415,-0.06
002417.SZ,20180214,11.1,11.3,10.88,11.1,11.17,-0.07,-0.63,21101.98,23411.941000000003,0.04
002417.SZ,20180222,11.12,11.25,10.95,10.96,11.1,-0.14,-1.26,16406.62,18209.943,0.08
002417.SZ,20180223,11.04,11.16,10.92,11.11,10.96,0.15,1.37,16973.13,18733.389,-0.04
002417.SZ,20180226,11.17,11.23,10.86,11.18,11.11,0.07,0.63,18987.86,21009.171000000002,0.05
002417.SZ,20180227,11.17,11.17,10.92,10.94,11.18,-0.24,-2.15,12580.0,13814.969,0.19
002417.SZ,20180228,10.9,10.93,10.71,10.78,10.94,-0.16,-1.46,14603.56,15797.598,0.17
002417.SZ,20180301,10.79,10.92,10.7,10.85,10.78,0.07,0.65,14880.92,16107.46,0.11
002417.SZ,20180302,10.8,10.86,10.69,10.8,10.85,-0.05,-0.46,16086.0,17364.773999999998,0.12
002417.SZ,20180305,10.8,11.5,10.76,11.26,10.8,0.46,4.26,33335.34,37175.862,0.06
002417.SZ,20180306,11.2,11.31,11.15,11.22,11.26,-0.04,-0.36,15078.03,16919.523,0.07
002417.SZ,20180307,11.21,11.21,10.97,11.01,11.22,-0.21,-1.87,11137.0,12349.663999999999,0.05
002417.SZ,20180308,11.18,11.2,11.01,11.06,11.01,0.05,0.45,8610.0,9543.463,0.05
002417.SZ,20180309,11.03,11.27,11.03,11.25,11.06,0.19,1.72,16335.0,18257.208,0.03
002417.SZ,20180312,11.26,11.34,11.16,11.28,11.25,0.03,0.27,27113.88,30474.123,0.04
002417.SZ,20180313,11.35,11.35,11.08,11.12,11.28,-0.16,-1.42,22775.0,25500.917999999998,0.06
002417.SZ,20180314,11.19,11.19,10.96,10.97,11.12,-0.15,-1.35,15038.5,16647.636000000002,0.1
002417.SZ,20180315,11.0,11.04,10.25,10.47,10.97,-0.5,-4.56,24531.53,26103.587000000003,0.13
002417.SZ,20180316,10.7,10.92,10.49,10.68,10.47,0.21,2.01,21196.84,22761.497000000003,-0.0
002417.SZ,20180319,10.78,10.78,10.5,10.52,10.68,-0.16,-1.5,13847.32,14648.122,0.01
002417.SZ,20180320,10.46,10.59,10.37,10.5,10.52,-0.02,-0.19,11560.94,12094.157,-0.01
002417.SZ,20180321,10.49,11.55,10.46,11.55,10.5,1.05,10.0,74703.58,84341.515,-0.1
002417.SZ,20180322,11.44,12.07,11.4,11.89,11.55,0.34,2.94,95317.69,111736.59300000001,-0.16
002417.SZ,20180323,11.24,11.48,10.7,10.72,11.89,-1.17,-9.84,58155.98,64546.880999999994,-0.05
002417.SZ,20180326,10.77,11.79,10.62,11.79,10.72,1.07,9.98,23457.32,27323.619,-0.1
002417.SZ,20180327,12.97,12.97,12.57,12.97,11.79,1.18,10.01,113632.22,147187.616,-0.2
002417.SZ,20180328,13.3,13.95,12.59,12.59,12.97,-0.38,-2.93,244479.39,325942.382,-0.18
002417.SZ,20180329,12.16,12.48,11.81,12.05,12.59,-0.54,-4.29,138048.69,167072.272,-0.16
002417.SZ,20180330,11.99,12.39,11.85,12.06,12.05,0.01,0.08,101121.03,122192.70300000001,-0.14
002417.SZ,20180402,11.85,12.36,11.85,11.98,12.06,-0.08,-0.66,74866.32,90448.713,-0.12
002417.SZ,20180403,11.79,12.04,11.53,11.98,11.98,0.0,0.0,61949.18,72824.592,-0.1
002417.SZ,20180404,11.9,12.08,11.61,11.61,11.98,-0.37,-3.09,47411.25,56211.692,-0.08
002417.SZ,20180409,11.61,11.79,11.48,11.65,11.61,0.04,0.34,30537.61,35464.347,-0.07
002417.SZ,20180410,11.65,11.73,11.34,11.55,11.65,-0.1,-0.86,35413.0,40776.156,-0.06
002417.SZ,20180411,11.55,11.95,11.55,11.69,11.55,0.14,1.21,45683.51,53769.59,-0.06
002417.SZ,20180412,11.62,12.08,11.62,11.84,11.69,0.15,1.28,54992.6,65288.549000000006,-0.04
002417.SZ,20180413,11.87,12.48,11.6,12.06,11.84,0.22,1.86,90708.7,108834.36,-0.07
002417.SZ,20180416,11.89,11.97,11.63,11.78,12.06,-0.28,-2.32,49459.62,58249.702000000005,-0.07
002417.SZ,20180417,11.55,11.55,10.6,10.66,11.78,-1.12,-9.51,79887.38,87329.90699999999,0.01
002417.SZ,20180418,10.66,10.74,10.32,10.64,10.66,-0.02,-0.19,40747.91,42818.648,0.03
002417.SZ,20180419,10.56,10.68,10.3,10.44,10.64,-0.2,-1.88,28630.35,30188.701,0.05
002417.SZ,20180420,10.47,10.63,10.32,10.39,10.44,-0.05,-0.48,22363.54,23454.005,0.08
002417.SZ,20180423,10.42,10.48,9.73,10.0,10.39,-0.39,-3.75,33831.89,34157.382000000005,0.11
002417.SZ,20180424,9.93,10.31,9.93,10.22,10.0,0.22,2.2,28965.71,29450.537,0.08
002417.SZ,20180425,10.19,11.23,10.11,10.66,10.22,0.44,4.31,44258.93,47205.481,0.02
002417.SZ,20180426,10.56,10.66,10.32,10.33,10.66,-0.33,-3.1,23960.26,25006.807,0.15
002417.SZ,20180427,10.39,10.55,10.3,10.36,10.33,0.03,0.29,12644.54,13140.175,0.1
002417.SZ,20180502,10.36,10.48,10.01,10.1,10.36,-0.26,-2.51,15604.97,15998.907,0.13
002417.SZ,20180503,10.11,10.35,9.99,10.35,10.1,0.25,2.48,21394.71,21728.415,0.16
002417.SZ,20180504,10.25,10.68,10.25,10.51,10.35,0.16,1.55,25275.29,26636.25,0.11
002417.SZ,20180507,10.45,10.84,10.45,10.75,10.51,0.24,2.28,27946.63,29769.054,0.05
002417.SZ,20180508,10.8,10.8,10.63,10.7,10.75,-0.05,-0.47,18071.52,19356.639,0.08
002417.SZ,20180509,10.69,10.9,10.64,10.78,10.7,0.08,0.75,25921.17,27906.052000000003,0.09
002417.SZ,20180510,10.78,10.96,10.72,10.83,10.78,0.05,0.46,15879.73,17179.596,0.04
002417.SZ,20180511,10.84,11.11,10.83,10.97,10.83,0.14,1.29,28360.42,31109.202999999998,0.02
002417.SZ,20180514,10.95,11.66,10.81,11.4,10.97,0.43,3.92,40089.12,45163.59,-0.06
002417.SZ,20180515,11.31,11.39,11.2,11.22,11.4,-0.18,-1.58,16373.24,18414.251,-0.05
002417.SZ,20180516,11.3,11.3,10.86,10.9,11.22,-0.32,-2.85,17812.76,19734.106,-0.06
002417.SZ,20180517,10.76,10.9,10.68,10.73,10.9,-0.17,-1.56,13913.81,14990.392,-0.05
002417.SZ,20180518,10.76,11.09,10.68,10.93,10.73,0.2,1.86,15789.43,17207.946,-0.08
002417.SZ,20180521,10.9,11.16,10.9,11.01,10.93,0.08,0.73,10352.29,11454.567,-0.15
002417.SZ,20180522,11.01,11.33,10.83,11.18,11.01,0.17,1.54,19967.54,22155.444,-0.14
002417.SZ,20180523,11.09,11.25,11.06,11.08,11.18,-0.1,-0.89,12027.18,13392.526000000002,-0.15
002417.SZ,20180524,11.06,11.17,10.99,11.07,11.08,-0.01,-0.09,7920.93,8765.224,-0.14
002417.SZ,20180525,11.05,11.17,10.82,10.83,11.07,-0.24,-2.17,12006.0,13202.124,-0.12
002417.SZ,20180528,10.8,11.91,10.8,11.91,10.83,1.08,9.97,40643.12,47277.558,-0.19
002417.SZ,20180529,11.91,11.91,11.38,11.38,11.91,-0.53,-4.45,67038.65,78143.745,-0.15
002417.SZ,20180530,11.11,12.15,10.24,11.4,11.38,0.02,0.18,59689.56,66780.72200000001,-0.15
002417.SZ,20180531,11.22,12.16,11.15,11.97,11.4,0.57,5.0,89138.03,105993.105,-0.17
002417.SZ,20180601,11.89,12.0,11.4,11.7,11.97,-0.27,-2.26,51720.6,60270.082,-0.17
002417.SZ,20180604,11.72,11.75,11.31,11.31,11.7,-0.39,-3.33,30095.0,34610.748999999996,-0.14
002417.SZ,20180605,11.35,11.65,11.21,11.54,11.31,0.23,2.03,34622.9,39587.455,-0.16
002417.SZ,20180606,11.48,11.89,11.36,11.73,11.54,0.19,1.65,42684.0,49977.187000000005,-0.2
002417.SZ,20180607,11.72,11.72,11.28,11.3,11.73,-0.43,-3.67,33129.78,37927.021,-0.18
002417.SZ,20180608,11.23,11.49,11.02,11.16,11.3,-0.14,-1.24,21824.67,24483.627,-0.16
002417.SZ,20180611,11.01,11.3,10.61,10.66,11.16,-0.5,-4.48,31206.33,33893.723,-0.13
