,Unnamed: 0,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,yield
0,0,603828.SH,20200403,4.45,4.47,4.37,4.37,4.43,-0.06,-1.3544,22245.9,9810.894,
1,1,603828.SH,20200402,4.37,4.43,4.25,4.43,4.33,0.1,2.3095,22814.26,9988.416,
2,2,603828.SH,20200401,4.4,4.44,4.31,4.33,4.35,-0.02,-0.4598,30285.69,13250.692,
3,3,603828.SH,20200331,4.35,4.44,4.35,4.35,4.31,0.04,0.9281,26602.27,11687.621000000001,
4,4,603828.SH,20200330,4.39,4.41,4.29,4.31,4.44,-0.13,-2.9279,32353.6,14028.011999999999,
5,5,603828.SH,20200327,4.47,4.53,4.44,4.44,4.43,0.01,0.2257,32983.79,14795.318000000001,
6,6,603828.SH,20200326,4.49,4.52,4.43,4.43,4.51,-0.08,-1.7738,29388.28,13155.51,
7,7,603828.SH,20200325,4.49,4.54,4.46,4.51,4.42,0.09,2.0362,47954.62,21569.911,
8,8,603828.SH,20200324,4.41,4.47,4.32,4.42,4.31,0.11,2.5522,43564.23,19153.484,
9,9,603828.SH,20200323,4.41,4.5,4.31,4.31,4.52,-0.21,-4.646,43548.29,19220.338,
10,10,603828.SH,20200320,4.4,4.63,4.4,4.52,4.46,0.06,1.3453,73589.46,33216.469,
11,11,603828.SH,20200319,4.27,4.64,4.21,4.46,4.22,0.24,5.6872,85583.74,37735.709,
12,12,603828.SH,20200318,4.38,4.48,4.2,4.22,4.35,-0.13,-2.9885,54367.68,23731.182,
13,13,603828.SH,20200317,4.39,4.45,4.18,4.35,4.37,-0.02,-0.4577,41838.44,17992.616,
14,14,603828.SH,20200316,4.57,4.6,4.34,4.37,4.51,-0.14,-3.1042,55592.49,25002.978,
15,15,603828.SH,20200313,4.33,4.53,4.25,4.51,4.58,-0.07,-1.5284,72426.09,31996.126,
16,16,603828.SH,20200312,4.7,4.7,4.51,4.58,4.78,-0.2,-4.1841,84548.76,39037.03,
17,17,603828.SH,20200311,4.85,4.94,4.78,4.78,4.86,-0.08,-1.6461,72239.84,35175.689,
18,18,603828.SH,20200310,4.64,4.92,4.64,4.86,4.79,0.07,1.4614,83373.27,39696.89,
19,19,603828.SH,20200309,4.95,4.99,4.78,4.79,5.06,-0.27,-5.336,107392.47,52363.619000000006,
20,20,603828.SH,20200306,5.13,5.2,5.01,5.06,5.26,-0.2,-3.8023,150640.6,76354.223,-0.13636363636363627
21,21,603828.SH,20200305,5.33,5.5,5.22,5.26,5.33,-0.07,-1.3133,155246.72,81845.398,-0.15779467680608367
22,22,603828.SH,20200304,5.4,5.44,5.16,5.33,5.47,-0.14,-2.5594,217088.71,114575.067,-0.18761726078799248
23,23,603828.SH,20200303,5.33,5.75,5.33,5.47,5.23,0.24,4.5889,384185.1,214438.24800000002,-0.2047531992687386
24,24,603828.SH,20200302,4.81,5.23,4.7,5.23,4.75,0.48,10.1053,190627.33,95347.513,-0.17590822179732327
25,25,603828.SH,20200228,4.7,4.97,4.65,4.75,4.83,-0.08,-1.6563,120652.79,57896.562999999995,-0.06526315789473676
26,26,603828.SH,20200227,4.75,5.0,4.68,4.83,4.72,0.11,2.3305,158828.69,77581.625,-0.0828157349896481
27,27,603828.SH,20200226,4.45,4.88,4.41,4.72,4.49,0.23,5.1225,108400.85,50849.700999999994,-0.044491525423728806
28,28,603828.SH,20200225,4.54,4.54,4.39,4.49,4.62,-0.13,-2.8139,59615.64,26665.697999999997,-0.015590200445434362
29,29,603828.SH,20200224,4.69,4.69,4.56,4.62,4.67,-0.05,-1.0707,53324.56,24546.839,-0.0670995670995672
30,30,603828.SH,20200221,4.72,4.73,4.65,4.67,4.71,-0.04,-0.8493,41109.19,19242.177,-0.03211991434689515
31,31,603828.SH,20200220,4.65,4.71,4.58,4.71,4.63,0.08,1.7279,46411.42,21533.593999999997,-0.05307855626326964
32,32,603828.SH,20200219,4.57,4.72,4.54,4.63,4.57,0.06,1.3129,70606.21,32763.892000000003,-0.0885529157667387
33,33,603828.SH,20200218,4.45,4.57,4.44,4.57,4.47,0.1,2.2371,47818.89,21562.782000000003,-0.04814004376367628
34,34,603828.SH,20200217,4.3,4.49,4.3,4.47,4.3,0.17,3.9535,55909.37,24715.287999999997,-0.02237136465324377
35,35,603828.SH,20200214,4.3,4.34,4.27,4.3,4.32,-0.02,-0.46299999999999997,25967.62,11173.59,0.048837209302325574
36,36,603828.SH,20200213,4.42,4.42,4.28,4.32,4.42,-0.1,-2.2624,47573.96,20668.975,0.06018518518518513
37,37,603828.SH,20200212,4.38,4.42,4.35,4.42,4.38,0.04,0.9132,35286.26,15475.958999999999,0.08144796380090505
38,38,603828.SH,20200211,4.37,4.45,4.35,4.38,4.4,-0.02,-0.4545,30627.24,13453.532,0.10958904109589052
39,39,603828.SH,20200210,4.28,4.4,4.25,4.4,4.32,0.08,1.8519,38376.23,16652.256999999998,0.08863636363636355
40,40,603828.SH,20200207,4.38,4.39,4.21,4.32,4.35,-0.03,-0.6897,54126.81,23196.315,0.17129629629629614
41,41,603828.SH,20200206,4.22,4.39,4.21,4.35,4.25,0.1,2.3529,47589.06,20619.902,0.2091954022988506
42,42,603828.SH,20200205,4.18,4.32,4.18,4.25,4.18,0.07,1.6746,38623.08,16441.162,0.25411764705882356
43,43,603828.SH,20200204,4.11,4.36,4.11,4.18,4.57,-0.39,-8.5339,75505.57,31874.836,0.3086124401913876
44,44,603828.SH,20200203,4.57,4.57,4.57,4.57,5.08,-0.51,-10.0394,5979.0,2732.403,0.14442013129102846
45,45,603828.SH,20200123,5.18,5.21,5.04,5.08,5.22,-0.14,-2.682,36230.45,18558.036,-0.06496062992125985
46,46,603828.SH,20200122,5.29,5.33,5.2,5.22,5.3,-0.08,-1.5094,42794.74,22395.773999999998,-0.07471264367816086
47,47,603828.SH,20200121,5.35,5.35,5.29,5.3,5.35,-0.05,-0.9346,21402.3,11378.298,-0.10943396226415096
48,48,603828.SH,20200120,5.33,5.36,5.28,5.35,5.34,0.01,0.1873,29267.43,15526.34,-0.16074766355140177
49,49,603828.SH,20200117,5.43,5.44,5.33,5.34,5.42,-0.08,-1.476,36566.98,19601.42,-0.13483146067415727
50,50,603828.SH,20200116,5.29,5.45,5.27,5.42,5.3,0.12,2.2642,76100.81,40930.526,-0.13837638376383765
51,51,603828.SH,20200115,5.32,5.35,5.28,5.3,5.35,-0.05,-0.9346,35938.02,19047.131,-0.11132075471698111
52,52,603828.SH,20200114,5.4,5.44,5.33,5.35,5.39,-0.04,-0.7421,44113.19,23699.353,-0.13457943925233642
53,53,603828.SH,20200113,5.37,5.41,5.32,5.39,5.42,-0.03,-0.5535,41527.49,22245.477000000003,-0.15213358070500918
54,54,603828.SH,20200110,5.49,5.51,5.4,5.42,5.51,-0.09,-1.6334,42506.69,23099.72,-0.17527675276752772
55,55,603828.SH,20200109,5.5,5.66,5.46,5.51,5.53,-0.02,-0.3617,85520.66,47328.259000000005,-0.21960072595281308
56,56,603828.SH,20200108,5.5,5.77,5.49,5.53,5.44,0.09,1.6544,131597.93,73405.661,-0.21880650994575043
57,57,603828.SH,20200107,5.37,5.52,5.34,5.44,5.37,0.07,1.3035,72647.64,39506.254,-0.18750000000000008
58,58,603828.SH,20200106,5.25,5.38,5.24,5.37,5.29,0.08,1.5123,70627.55,37510.542,-0.18435754189944137
59,59,603828.SH,20200103,5.23,5.3,5.2,5.29,5.24,0.05,0.9542,53392.81,28075.426,-0.1682419659735349
60,60,603828.SH,20200102,5.2,5.26,5.2,5.24,5.18,0.06,1.1583,53347.22,27882.014,-0.17557251908396945
