,Unnamed: 0,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,yield
0,0,300689.SZ,20200403,37.44,37.44,36.36,36.96,37.5,-0.54,-1.44,6772.46,24940.064,
1,1,300689.SZ,20200402,36.0,37.5,35.3,37.5,36.3,1.2,3.3058,6365.9,23396.031000000003,
2,2,300689.SZ,20200401,35.97,37.16,35.61,36.3,36.03,0.27,0.7494,5911.9,21622.157000000003,
3,3,300689.SZ,20200331,37.17,37.37,35.96,36.03,36.74,-0.71,-1.9325,5632.46,20583.996,
4,4,300689.SZ,20200330,37.9,37.9,36.16,36.74,38.86,-2.12,-5.4555,8092.0,29776.595,
5,5,300689.SZ,20200327,39.31,39.88,38.6,38.86,38.88,-0.02,-0.0514,6657.01,26003.791,
6,6,300689.SZ,20200326,39.0,39.47,38.63,38.88,39.47,-0.59,-1.4948,6528.89,25425.597999999998,
7,7,300689.SZ,20200325,39.41,39.98,39.22,39.47,39.0,0.47,1.2051,7438.0,29460.322999999997,
8,8,300689.SZ,20200324,38.54,39.18,37.32,39.0,38.04,0.96,2.5237,8245.9,31730.632,
9,9,300689.SZ,20200323,39.3,39.51,37.89,38.04,40.15,-2.11,-5.2553,8072.0,31297.488999999998,
10,10,300689.SZ,20200320,40.58,40.64,39.28,40.15,40.22,-0.07,-0.174,9017.0,36014.506,
11,11,300689.SZ,20200319,38.72,40.26,38.72,40.22,38.96,1.26,3.2341,10258.0,40469.571,
12,12,300689.SZ,20200318,40.35,41.0,38.86,38.96,39.89,-0.93,-2.3314,10549.0,42307.347,
13,13,300689.SZ,20200317,40.44,40.49,38.57,39.89,39.64,0.25,0.6307,8723.0,34509.217000000004,
14,14,300689.SZ,20200316,41.9,42.99,39.4,39.64,41.37,-1.73,-4.1818,12582.0,52105.934,
15,15,300689.SZ,20200313,40.01,41.9,39.02,41.37,41.95,-0.58,-1.3826,11010.0,44655.69,
16,16,300689.SZ,20200312,42.0,42.36,41.14,41.95,42.67,-0.72,-1.6874,7961.0,33302.973,
