ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,yield
002787.SZ,20180102,10.94,11.38,10.88,11.21,10.65,0.56,5.26,52359.34,58470.962,0.05
002787.SZ,20180103,11.0,11.16,10.85,11.13,11.21,-0.08,-0.71,39923.06,43869.055,0.09
002787.SZ,20180104,11.0,11.11,10.88,10.91,11.13,-0.22,-1.98,24984.36,27398.859,0.03
002787.SZ,20180105,10.96,10.98,10.81,10.92,10.91,0.01,0.09,21386.52,23277.105,-0.06
002787.SZ,20180108,10.88,11.02,10.74,10.96,10.92,0.04,0.37,23302.88,25306.374,-0.09
002787.SZ,20180109,10.94,10.94,10.72,10.8,10.96,-0.16,-1.46,21357.56,23122.431,-0.17
002787.SZ,20180110,10.76,10.83,10.51,10.62,10.8,-0.18,-1.67,19019.0,20239.861,-0.14
002787.SZ,20180111,10.62,10.74,10.53,10.67,10.62,0.05,0.47,15213.18,16213.946000000002,-0.13
002787.SZ,20180112,10.67,11.06,10.67,10.89,10.67,0.22,2.06,29659.62,32372.062,-0.18
002787.SZ,20180115,10.75,10.79,10.25,10.28,10.89,-0.61,-5.6,23890.22,25222.839,-0.11
002787.SZ,20180116,10.08,10.55,10.08,10.48,10.28,0.2,1.95,19298.38,19990.965,-0.12
002787.SZ,20180117,10.46,10.56,10.27,10.55,10.48,0.07,0.67,14988.0,15601.282,-0.12
002787.SZ,20180118,10.5,10.97,10.42,10.9,10.55,0.35,3.32,27460.96,29534.746,-0.14
002787.SZ,20180119,10.94,11.18,10.88,10.91,10.9,0.01,0.09,36392.32,40192.352999999996,-0.14
002787.SZ,20180122,10.87,11.07,10.6,10.93,10.91,0.02,0.18,19754.66,21375.995,-0.12
002787.SZ,20180123,10.93,12.02,10.93,12.02,10.93,1.09,9.97,96388.06,114250.041,-0.19
002787.SZ,20180124,12.1,12.24,11.61,11.68,12.02,-0.34,-2.83,99938.7,118630.04400000001,-0.17
002787.SZ,20180125,11.6,11.97,11.5,11.63,11.68,-0.05,-0.43,52512.58,61646.037000000004,-0.16
002787.SZ,20180126,11.53,11.59,11.28,11.3,11.63,-0.33,-2.84,33714.36,38521.797,-0.15
002787.SZ,20180129,11.28,11.62,11.24,11.36,11.3,0.06,0.53,24110.0,27483.531000000003,-0.15
002787.SZ,20180130,11.3,11.8,11.21,11.8,11.36,0.44,3.87,44487.68,51546.597,-0.17
002787.SZ,20180131,11.78,12.6,11.61,12.15,11.8,0.35,2.97,91690.06,111736.272,-0.2
002787.SZ,20180201,11.98,12.25,10.94,11.19,12.15,-0.96,-7.9,85121.54,96597.386,-0.11
002787.SZ,20180202,11.06,11.06,10.12,10.3,11.19,-0.89,-7.95,49703.86,52171.747,0.01
002787.SZ,20180205,10.1,10.2,9.9,10.0,10.3,-0.3,-2.91,26758.01,26934.993,0.05
002787.SZ,20180206,9.67,9.78,9.0,9.0,10.0,-1.0,-10.0,46094.22,42399.433,0.15
002787.SZ,20180207,9.28,9.38,8.68,9.09,9.0,0.09,1.0,22975.0,20967.077,0.12
002787.SZ,20180208,9.01,9.4,8.97,9.33,9.09,0.24,2.64,14272.0,13215.028,0.07
