ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,yield
600861.SH,20180102,9.48,9.59,9.45,9.56,9.48,0.08,0.84,13309.77,12677.086000000001,0.01
600861.SH,20180103,9.56,9.82,9.5,9.81,9.56,0.25,2.62,19269.32,18728.047,-0.03
600861.SH,20180104,9.78,9.88,9.71,9.76,9.81,-0.05,-0.51,11620.22,11363.455,-0.08
600861.SH,20180105,9.75,9.93,9.72,9.89,9.76,0.13,1.33,16741.02,16535.173,-0.11
600861.SH,20180108,9.87,9.96,9.84,9.87,9.89,-0.02,-0.2,12706.5,12597.335,-0.12
600861.SH,20180109,9.92,9.92,9.69,9.73,9.87,-0.14,-1.42,18540.9,18114.368000000002,-0.16
600861.SH,20180110,9.74,9.78,9.57,9.6,9.73,-0.13,-1.34,11187.01,10797.241000000002,-0.15
600861.SH,20180111,9.6,9.68,9.51,9.66,9.6,0.06,0.63,8902.35,8537.075,-0.14
600861.SH,20180112,9.67,9.79,9.66,9.68,9.66,0.02,0.21,14402.02,14003.427,-0.17
600861.SH,20180115,9.65,9.69,9.49,9.52,9.68,-0.16,-1.65,15957.04,15317.0,-0.14
600861.SH,20180116,9.51,9.78,9.51,9.71,9.52,0.19,2.0,11848.51,11427.448,-0.16
600861.SH,20180117,9.72,9.76,9.56,9.72,9.71,0.01,0.1,13054.02,12594.155,-0.16
600861.SH,20180118,9.74,9.78,9.68,9.77,9.72,0.05,0.51,11521.09,11214.928999999998,-0.15
600861.SH,20180119,9.74,9.77,9.6,9.62,9.77,-0.15,-1.54,11092.01,10744.378,-0.14
600861.SH,20180122,9.62,9.71,9.55,9.71,9.62,0.09,0.94,10439.01,10078.041,-0.13
600861.SH,20180123,9.72,9.76,9.66,9.72,9.71,0.01,0.1,9134.9,8868.578000000001,-0.14
600861.SH,20180124,9.72,9.76,9.66,9.75,9.72,0.03,0.31,13960.89,13551.616000000002,-0.14
600861.SH,20180125,9.76,9.78,9.7,9.7,9.75,-0.05,-0.51,14208.0,13831.301000000001,-0.1
600861.SH,20180126,9.7,9.72,9.67,9.69,9.7,-0.01,-0.1,10367.09,10051.311,-0.09
600861.SH,20180129,9.69,9.7,9.5,9.51,9.69,-0.18,-1.86,11449.0,10982.438,-0.08
600861.SH,20180130,9.58,9.75,9.52,9.61,9.51,0.1,1.05,15837.0,15303.906,-0.08
600861.SH,20180131,9.57,9.68,9.47,9.53,9.61,-0.08,-0.83,13553.78,13004.723,-0.09
600861.SH,20180201,9.51,9.51,8.88,8.94,9.53,-0.59,-6.19,35939.51,32837.637,-0.03
600861.SH,20180202,8.92,8.96,8.74,8.85,8.94,-0.09,-1.01,12157.0,10751.042,-0.01
600861.SH,20180205,8.7,8.85,8.5,8.66,8.85,-0.19,-2.15,25317.39,21979.939,0.03
600861.SH,20180206,8.47,8.58,8.12,8.19,8.66,-0.47,-5.43,30377.2,25532.29,0.08
600861.SH,20180207,8.35,8.38,8.04,8.2,8.19,0.01,0.12,18827.44,15499.418,0.07
600861.SH,20180208,8.18,8.45,8.11,8.27,8.2,0.07,0.85,8288.87,6863.093000000001,0.04
600861.SH,20180209,8.08,8.13,7.89,8.01,8.27,-0.26,-3.14,23016.01,18399.742,0.11
600861.SH,20180212,8.01,8.17,8.01,8.16,8.01,0.15,1.87,13080.08,10592.918,0.07
600861.SH,20180213,8.18,8.24,8.11,8.2,8.16,0.04,0.49,6838.02,5602.823,0.07
600861.SH,20180214,8.19,8.23,8.13,8.17,8.2,-0.03,-0.37,8650.0,7079.109,0.09
600861.SH,20180222,8.24,8.3,8.2,8.26,8.17,0.09,1.1,10642.8,8790.607,0.11
600861.SH,20180223,8.27,8.35,8.25,8.29,8.26,0.03,0.36,9869.0,8189.896,0.03
600861.SH,20180226,8.31,8.45,8.31,8.45,8.29,0.16,1.93,15560.5,13058.68,0.03
600861.SH,20180227,8.41,8.44,8.38,8.4,8.45,-0.05,-0.59,12662.89,10638.862,0.06
600861.SH,20180228,8.35,8.48,8.32,8.41,8.4,0.01,0.12,13154.7,11042.083,0.04
600861.SH,20180301,8.38,8.76,8.36,8.75,8.41,0.34,4.04,34179.13,29526.986,0.02
600861.SH,20180302,8.74,8.8,8.65,8.77,8.75,0.02,0.23,15265.09,13353.115,0.02
600861.SH,20180305,8.77,8.81,8.67,8.75,8.77,-0.02,-0.23,11673.01,10189.978000000001,0.04
600861.SH,20180306,8.79,8.83,8.7,8.8,8.75,0.05,0.57,10863.89,9533.874,0.03
600861.SH,20180307,8.81,8.81,8.67,8.68,8.8,-0.12,-1.36,8269.0,7215.231,0.04
600861.SH,20180308,8.67,8.77,8.67,8.7,8.68,0.02,0.23,8292.0,7216.604,0.02
600861.SH,20180309,8.68,8.85,8.65,8.79,8.7,0.09,1.03,14613.0,12775.105,0.02
600861.SH,20180312,8.8,8.93,8.79,8.89,8.79,0.1,1.14,16948.73,15023.943000000001,0.01
600861.SH,20180313,8.88,8.93,8.84,8.85,8.89,-0.04,-0.45,12543.0,11142.621000000001,0.01
600861.SH,20180314,8.83,8.86,8.7,8.76,8.85,-0.09,-1.02,12577.08,11052.499,0.02
600861.SH,20180315,8.75,8.81,8.61,8.61,8.76,-0.15,-1.71,11904.67,10346.412,0.02
600861.SH,20180316,8.62,8.93,8.62,8.9,8.61,0.29,3.37,29295.27,25930.554,-0.02
600861.SH,20180319,8.92,8.92,8.68,8.71,8.9,-0.19,-2.13,20265.0,17822.115,0.01
600861.SH,20180320,8.67,8.8,8.61,8.78,8.71,0.07,0.8,13716.8,11969.086000000001,-0.0
600861.SH,20180321,8.75,9.16,8.75,8.89,8.78,0.11,1.25,37035.01,33150.817,-0.05
600861.SH,20180322,8.91,9.23,8.84,9.2,8.89,0.31,3.49,59011.03,53597.627,-0.09
600861.SH,20180323,9.07,9.07,8.41,8.5,9.2,-0.7,-7.61,43163.76,37751.061,0.01
600861.SH,20180326,8.48,8.78,8.23,8.73,8.5,0.23,2.71,27568.74,23536.074,-0.01
600861.SH,20180327,8.74,9.04,8.74,8.89,8.73,0.16,1.83,23894.63,21313.81,-0.05
600861.SH,20180328,8.81,8.93,8.71,8.72,8.89,-0.17,-1.91,13890.2,12240.006000000001,-0.04
600861.SH,20180329,8.75,8.95,8.75,8.89,8.72,0.17,1.95,13841.92,12276.598999999998,-0.06
600861.SH,20180330,8.88,9.05,8.85,8.96,8.89,0.07,0.79,17778.89,15982.936000000002,-0.06
600861.SH,20180402,8.96,9.29,8.86,9.06,8.96,0.1,1.12,31826.24,29018.377999999997,-0.08
600861.SH,20180403,8.95,9.16,8.92,9.06,9.06,0.0,0.0,25349.0,22888.245,-0.05
600861.SH,20180404,9.11,9.11,8.9,9.0,9.06,-0.06,-0.66,18340.0,16549.983,-0.04
600861.SH,20180409,8.99,9.01,8.83,8.9,9.0,-0.1,-1.11,13115.0,11692.971000000001,-0.01
600861.SH,20180410,8.96,8.96,8.84,8.96,8.9,0.06,0.67,13108.0,11665.206,-0.02
600861.SH,20180411,8.97,9.03,8.95,8.99,8.96,0.03,0.33,13357.67,12014.208999999999,-0.04
600861.SH,20180412,9.01,9.06,8.92,8.97,8.99,-0.02,-0.22,22945.18,20642.431,-0.03
600861.SH,20180413,9.03,9.27,8.91,8.93,8.97,-0.04,-0.45,19505.95,17662.542,-0.02
600861.SH,20180416,8.9,8.96,8.75,8.78,8.93,-0.15,-1.68,11342.94,10006.525,-0.01
600861.SH,20180417,8.78,8.85,8.66,8.74,8.78,-0.04,-0.46,15519.01,13582.646,-0.01
600861.SH,20180418,8.78,8.8,8.49,8.76,8.74,0.02,0.23,15150.0,13114.336000000001,-0.01
600861.SH,20180419,8.74,8.84,8.68,8.74,8.76,-0.02,-0.23,8428.0,7389.688,0.0
600861.SH,20180420,8.72,8.76,8.41,8.44,8.74,-0.3,-3.43,13044.07,11252.408000000001,0.03
600861.SH,20180423,8.44,8.55,8.23,8.38,8.44,-0.06,-0.71,12440.23,10369.341,0.04
600861.SH,20180424,8.34,8.57,8.34,8.55,8.38,0.17,2.03,7974.7,6758.789000000001,0.02
600861.SH,20180425,8.52,8.63,8.45,8.6,8.55,0.05,0.58,8425.0,7210.549,0.01
