ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,yield
600436.SH,20180102,63.05,65.69,63.05,65.53,63.2,2.33,3.69,56891.25,369016.41299999994,0.11
600436.SH,20180103,65.92,66.63,65.23,65.69,65.53,0.16,0.24,49539.23,326727.374,0.12
600436.SH,20180104,65.8,67.98,65.8,67.71,65.69,2.02,3.08,64221.11,432861.54799999995,0.05
600436.SH,20180105,67.7,69.0,67.19,67.73,67.71,0.02,0.03,59948.95,407644.917,0.07
600436.SH,20180108,67.75,69.6,67.41,69.08,67.73,1.35,1.99,58103.05,400684.041,0.05
600436.SH,20180109,68.8,72.2,68.8,72.08,69.08,3.0,4.34,98214.8,697411.445,-0.04
600436.SH,20180110,73.3,74.68,71.33,72.43,72.08,0.35,0.49,128992.07,943642.6340000001,-0.05
600436.SH,20180111,72.3,73.2,71.33,72.77,72.43,0.34,0.47,58014.36,419699.148,-0.03
600436.SH,20180112,72.48,74.9,72.2,74.03,72.77,1.26,1.73,67485.76,499541.87100000004,-0.06
600436.SH,20180115,74.16,74.98,72.31,72.94,74.03,-1.09,-1.47,64443.55,474358.614,-0.0
600436.SH,20180116,72.72,76.0,71.77,74.95,72.94,2.01,2.76,77013.34,572928.636,-0.04
600436.SH,20180117,74.75,75.44,72.01,72.47,74.95,-2.48,-3.31,64694.08,473598.13200000004,-0.0
600436.SH,20180118,73.0,74.96,72.63,73.75,72.47,1.28,1.77,46558.5,343801.934,-0.0
600436.SH,20180119,73.64,74.47,72.7,72.93,73.75,-0.82,-1.11,33736.79,246858.843,0.02
600436.SH,20180122,73.0,76.88,73.0,76.68,72.93,3.75,5.14,69128.42,521046.45700000005,-0.03
600436.SH,20180123,77.56,77.77,75.63,76.63,76.68,-0.05,-0.07,53947.44,412257.971,-0.03
600436.SH,20180124,76.2,76.98,75.38,75.96,76.63,-0.67,-0.87,39812.23,302383.18,-0.04
600436.SH,20180125,75.99,76.98,74.1,75.21,75.96,-0.75,-0.99,55301.55,417362.088,-0.03
600436.SH,20180126,74.75,76.9,74.4,76.35,75.21,1.14,1.52,48412.62,367102.088,-0.03
600436.SH,20180129,76.05,77.06,73.03,73.41,76.35,-2.94,-3.85,71188.19,528825.012,0.05
600436.SH,20180130,73.3,73.74,72.53,72.95,73.41,-0.46,-0.63,33089.23,241681.294,0.08
600436.SH,20180131,72.64,73.98,72.64,73.29,72.95,0.34,0.47,36632.26,268732.114,0.09
600436.SH,20180201,73.06,73.49,70.28,70.79,73.29,-2.5,-3.41,58924.51,419935.69700000004,0.17
600436.SH,20180202,71.14,72.68,69.91,72.62,70.79,1.83,2.59,38992.03,278745.13300000003,0.13
600436.SH,20180205,71.84,73.67,71.8,72.42,72.62,-0.2,-0.28,35798.08,260696.147,0.13
600436.SH,20180206,71.0,71.0,68.5,69.17,72.42,-3.25,-4.49,59036.62,412283.61,0.16
600436.SH,20180207,71.4,71.58,68.5,68.74,69.17,-0.43,-0.62,45617.83,318571.689,0.16
600436.SH,20180208,68.0,70.42,67.8,70.31,68.74,1.57,2.28,34592.89,241238.24800000002,0.17
600436.SH,20180209,69.0,69.91,67.0,69.78,70.31,-0.53,-0.75,54500.26,373207.495,0.15
600436.SH,20180212,69.5,72.99,69.1,72.62,69.78,2.84,4.07,55108.12,395497.859,0.12
600436.SH,20180213,72.7,73.99,71.51,71.93,72.62,-0.69,-0.95,43575.25,317161.648,0.17
600436.SH,20180214,71.95,72.66,71.8,72.37,71.93,0.44,0.61,26334.46,190002.865,0.16
