ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,yield
002431.SZ,20180102,8.4,8.51,8.39,8.48,8.4,0.08,0.95,110434.17,93395.521,-0.01
002431.SZ,20180103,8.55,9.25,8.51,8.94,8.48,0.46,5.42,435856.72,387529.56700000004,-0.08
002431.SZ,20180104,8.9,9.0,8.76,8.79,8.94,-0.15,-1.68,248661.67,219644.61800000002,-0.11
002431.SZ,20180105,8.94,9.08,8.88,8.9,8.79,0.11,1.25,261816.53,234553.89,-0.17
002431.SZ,20180108,8.87,8.92,8.77,8.88,8.9,-0.02,-0.22,148247.06,131114.066,-0.17
002431.SZ,20180109,8.88,8.95,8.71,8.73,8.88,-0.15,-1.69,159437.11,140417.706,-0.24
002431.SZ,20180110,8.75,8.86,8.73,8.79,8.73,0.06,0.69,118924.77,104448.15699999999,-0.24
002431.SZ,20180111,8.78,8.79,8.64,8.75,8.79,-0.04,-0.46,102189.92,88982.655,-0.22
002431.SZ,20180112,8.74,8.87,8.66,8.67,8.75,-0.08,-0.91,114750.4,100312.12400000001,-0.19
002431.SZ,20180115,8.62,8.72,8.28,8.35,8.67,-0.32,-3.69,158730.46,135355.905,-0.16
002431.SZ,20180116,8.35,8.47,8.33,8.44,8.35,0.09,1.08,98588.67,82730.024,-0.16
002431.SZ,20180117,8.42,8.8,8.26,8.56,8.44,0.12,1.42,157580.45,133366.619,-0.17
002431.SZ,20180118,8.51,8.76,8.5,8.74,8.56,0.18,2.1,195873.36,169707.78699999998,-0.17
002431.SZ,20180119,8.74,8.78,8.6,8.65,8.74,-0.09,-1.03,116332.39,100840.57400000001,-0.15
002431.SZ,20180122,8.65,8.68,8.45,8.62,8.65,-0.03,-0.35,111249.67,95475.073,-0.13
002431.SZ,20180123,8.62,8.77,8.57,8.67,8.62,0.05,0.58,141661.96,122896.189,-0.14
002431.SZ,20180124,8.68,8.76,8.58,8.69,8.67,0.02,0.23,148505.23,128973.50300000001,-0.14
002431.SZ,20180125,8.72,8.76,8.63,8.63,8.69,-0.06,-0.69,109920.06,95626.911,-0.14
002431.SZ,20180126,8.6,8.67,8.5,8.5,8.63,-0.13,-1.51,113513.32,97359.65800000001,-0.13
002431.SZ,20180129,8.51,8.6,8.39,8.45,8.5,-0.05,-0.59,112810.67,95780.36,-0.13
002431.SZ,20180130,8.45,8.53,8.4,8.43,8.45,-0.02,-0.24,82154.32,69517.646,-0.12
002431.SZ,20180131,8.4,8.42,8.19,8.19,8.43,-0.24,-2.85,131367.61,108492.605,-0.11
002431.SZ,20180201,8.25,8.25,7.72,7.8,8.19,-0.39,-4.76,215893.97,170315.23100000003,-0.02
002431.SZ,20180202,7.79,7.79,7.08,7.35,7.8,-0.45,-5.77,189563.59,140163.324,0.04
002431.SZ,20180205,7.38,7.48,7.21,7.37,7.35,0.02,0.27,81568.5,60364.644,0.04
002431.SZ,20180206,7.25,7.27,6.63,6.64,7.37,-0.73,-9.91,234984.03,164315.929,0.15
002431.SZ,20180207,6.8,6.95,6.51,6.72,6.64,0.08,1.2,198287.0,133932.953,0.12
002431.SZ,20180208,6.74,6.88,6.68,6.82,6.72,0.1,1.49,109396.23,74488.313,0.13
002431.SZ,20180209,6.56,7.07,6.52,7.0,6.82,0.18,2.64,264621.83,181199.56,0.09
002431.SZ,20180212,6.98,7.12,6.95,7.03,7.0,0.03,0.43,143033.47,100600.275,0.08
002431.SZ,20180213,7.04,7.17,6.98,7.13,7.03,0.1,1.42,136309.31,96719.457,0.07
002431.SZ,20180214,7.09,7.16,7.07,7.12,7.13,-0.01,-0.14,68289.0,48595.765999999996,0.06
002431.SZ,20180222,7.22,7.3,7.16,7.24,7.12,0.12,1.69,98636.86,71456.607,0.03
002431.SZ,20180223,7.36,7.55,7.28,7.39,7.24,0.15,2.07,182519.21,135688.698,0.0
002431.SZ,20180226,7.6,7.68,7.45,7.51,7.39,0.12,1.62,168732.06,127040.991,-0.01
002431.SZ,20180227,7.5,7.51,7.38,7.42,7.51,-0.09,-1.2,127563.18,94665.634,0.02
002431.SZ,20180228,7.38,7.5,7.27,7.43,7.42,0.01,0.13,108118.72,80220.679,0.03
002431.SZ,20180301,7.38,7.5,7.35,7.46,7.43,0.03,0.4,98044.37,73004.811,0.03
002431.SZ,20180302,7.4,7.45,7.36,7.36,7.46,-0.1,-1.34,103706.08,76753.517,0.05
002431.SZ,20180305,7.37,7.42,7.32,7.33,7.36,-0.03,-0.41,86196.3,63490.867999999995,0.04
002431.SZ,20180306,7.35,7.46,7.33,7.46,7.33,0.13,1.77,152553.17,113083.354,0.01
002431.SZ,20180307,7.47,7.48,7.31,7.32,7.46,-0.14,-1.88,121012.44,89254.815,0.01
002431.SZ,20180308,7.31,7.77,7.27,7.62,7.32,0.3,4.1,356651.8,267837.75,-0.02
002431.SZ,20180309,7.58,7.65,7.52,7.62,7.62,0.0,0.0,231224.3,175509.164,-0.02
002431.SZ,20180312,7.64,7.7,7.6,7.65,7.62,0.03,0.39,186388.78,142553.954,-0.05
002431.SZ,20180313,7.66,7.77,7.63,7.66,7.65,0.01,0.13,181580.62,139769.693,-0.07
002431.SZ,20180314,7.65,7.69,7.47,7.53,7.66,-0.13,-1.7,147426.67,111387.33,-0.05
002431.SZ,20180315,7.7,8.06,7.61,7.71,7.53,0.18,2.39,324738.26,253260.956,-0.08
002431.SZ,20180316,7.7,7.71,7.55,7.63,7.71,-0.08,-1.04,150824.71,115099.722,-0.06
002431.SZ,20180319,7.57,7.65,7.54,7.57,7.63,-0.06,-0.79,98286.89,74605.067,-0.05
002431.SZ,20180320,7.59,7.77,7.55,7.65,7.57,0.08,1.06,175230.94,134445.7,-0.05
002431.SZ,20180321,7.68,7.77,7.56,7.57,7.65,-0.08,-1.05,171000.54,131281.586,-0.03
002431.SZ,20180322,7.6,7.63,7.43,7.43,7.57,-0.14,-1.85,133916.53,100631.031,-0.02
002431.SZ,20180323,7.27,7.58,6.93,7.41,7.43,-0.02,-0.27,291731.01,211678.93600000002,-0.02
002431.SZ,20180326,7.18,7.45,7.15,7.44,7.41,0.03,0.4,125811.84,92174.08,-0.04
002431.SZ,20180327,7.56,7.64,7.46,7.56,7.44,0.12,1.61,167590.33,126627.186,-0.06
002431.SZ,20180328,7.54,7.86,7.49,7.68,7.56,0.12,1.59,299509.61,230903.337,-0.07
002431.SZ,20180329,7.72,7.79,7.63,7.68,7.68,0.0,0.0,208885.93,161045.66,-0.08
002431.SZ,20180330,7.79,7.83,7.7,7.7,7.68,0.02,0.26,187113.6,144896.372,-0.07
002431.SZ,20180402,7.66,7.76,7.6,7.61,7.7,-0.09,-1.17,177034.36,135962.326,-0.06
002431.SZ,20180403,7.48,7.7,7.43,7.51,7.61,-0.1,-1.31,134421.31,101817.02900000001,-0.04
002431.SZ,20180404,7.58,7.65,7.34,7.36,7.51,-0.15,-2.0,133677.2,99995.261,-0.02
002431.SZ,20180423,7.9,7.9,7.39,7.43,7.36,0.07,0.95,270380.69,206086.453,-0.04
002431.SZ,20180424,7.31,7.57,7.28,7.44,7.43,0.01,0.13,157238.24,117308.996,-0.05
002431.SZ,20180425,7.45,7.55,7.3,7.3,7.44,-0.14,-1.88,143198.65,106438.888,-0.07
002431.SZ,20180426,7.34,7.42,7.05,7.09,7.3,-0.21,-2.88,149819.66,108861.617,-0.04
002431.SZ,20180427,7.15,7.24,7.08,7.18,7.09,0.09,1.27,102185.9,73171.461,-0.06
002431.SZ,20180502,7.19,7.25,7.06,7.12,7.18,-0.06,-0.84,72409.97,51681.648,-0.15
002431.SZ,20180503,7.17,7.24,7.08,7.18,7.12,0.06,0.84,94120.09,67244.38900000001,-0.24
002431.SZ,20180504,7.17,7.38,7.13,7.19,7.18,0.01,0.14,127669.0,92794.616,-0.29
002431.SZ,20180507,7.23,7.3,7.19,7.3,7.19,0.11,1.53,129866.87,94194.409,-0.29
002431.SZ,20180508,7.3,7.38,7.26,7.38,7.3,0.08,1.1,130745.88,95583.37,-0.3
002431.SZ,20180509,7.38,7.38,7.2,7.25,7.38,-0.13,-1.76,106135.0,77472.943,-0.29
002431.SZ,20180510,7.28,7.35,7.27,7.28,7.25,0.03,0.41,109833.82,80282.168,-0.29
002431.SZ,20180511,7.25,7.29,7.12,7.15,7.28,-0.13,-1.79,126506.53,91075.91900000001,-0.3
002431.SZ,20180514,7.1,7.2,7.1,7.14,7.15,-0.01,-0.14,85780.1,61220.55,-0.3
002431.SZ,20180515,7.13,7.16,7.08,7.12,7.14,-0.02,-0.28,76290.82,54221.865,-0.29
002431.SZ,20180516,7.12,7.17,7.08,7.08,7.12,-0.04,-0.56,75470.77,53751.544,-0.29
002431.SZ,20180517,7.11,7.17,7.09,7.16,7.08,0.08,1.13,92949.74,66212.688,-0.31
002431.SZ,20180518,7.11,7.16,7.1,7.13,7.16,-0.03,-0.42,59873.7,42645.371,-0.34
002431.SZ,20180521,7.21,7.3,7.17,7.24,7.13,0.11,1.54,143308.41,103933.584,-0.33
002431.SZ,20180522,7.25,7.27,7.16,7.21,7.24,-0.03,-0.41,126273.56,91083.25099999999,-0.31
002431.SZ,20180523,7.19,7.22,7.09,7.1,7.21,-0.11,-1.53,109870.67,78550.493,-0.3
002431.SZ,20180524,7.1,7.15,7.0,7.07,7.1,-0.03,-0.42,105846.27,74821.02,-0.3
002431.SZ,20180525,7.06,7.07,6.78,6.82,7.07,-0.25,-3.54,161648.1,111288.244,-0.28
002431.SZ,20180528,6.82,6.93,6.82,6.84,6.82,0.02,0.29,88471.56,60739.075,-0.28
002431.SZ,20180529,6.95,6.95,6.72,6.74,6.84,-0.1,-1.46,78613.68,53432.86,-0.29
002431.SZ,20180830,6.04,6.04,6.04,6.04,6.71,-0.67,-9.9851,35349.0,21350.796000000002,-0.2
002431.SZ,20180831,5.44,5.64,5.44,5.44,6.04,-0.6,-9.9338,437660.8,240810.1,-0.14
002431.SZ,20180903,5.31,5.39,4.98,5.08,5.44,-0.36,-6.6176,308143.78,157451.30599999998,-0.08
002431.SZ,20180904,5.07,5.23,5.06,5.18,5.08,0.1,1.9685,156041.48,80802.304,-0.04
002431.SZ,20180905,5.18,5.25,5.12,5.14,5.18,-0.04,-0.7722,102025.02,52955.085999999996,-0.13
002431.SZ,20180906,5.18,5.37,5.14,5.16,5.14,0.02,0.3891,132716.9,69722.219,-0.18
002431.SZ,20180907,5.1,5.22,5.1,5.17,5.16,0.01,0.1938,104147.23,53775.018,-0.26
002431.SZ,20180910,5.19,5.19,5.0,5.02,5.17,-0.15,-2.9014,92826.9,47064.801,-0.25
002431.SZ,20180911,5.01,5.05,4.92,4.98,5.02,-0.04,-0.7968,93184.34,46348.359000000004,-0.23
002431.SZ,20180912,4.99,5.04,4.98,5.02,4.98,0.04,0.8032,57760.45,28952.881,-0.27
002431.SZ,20180913,5.04,5.09,4.98,5.03,5.02,0.01,0.1992,59586.03,29925.097999999998,-0.26
002431.SZ,20180914,5.03,5.06,4.91,4.91,5.03,-0.12,-2.3857,73413.76,36506.136,-0.21
002431.SZ,20180917,4.9,4.91,4.61,4.69,4.91,-0.22,-4.4807,122614.41,58176.675,-0.17
002431.SZ,20180918,4.72,4.83,4.69,4.83,4.69,0.14,2.9851,98299.42,46870.692,-0.2
002431.SZ,20180919,4.83,5.03,4.8,4.96,4.83,0.13,2.6915,146293.61,72247.572,-0.24
002431.SZ,20180920,4.96,5.02,4.93,4.98,4.96,0.02,0.4032,83423.33,41448.402,-0.23
002431.SZ,20180921,5.0,5.04,4.93,4.98,4.98,0.0,0.0,104813.48,52320.447,-0.25
002431.SZ,20180925,4.98,5.0,4.9,4.91,4.98,-0.07,-1.4056,79669.05,39297.302,-0.22
002431.SZ,20180926,4.94,4.97,4.91,4.93,4.91,0.02,0.4073,81711.34,40367.129,-0.22
002431.SZ,20180927,4.95,4.97,4.77,4.77,4.93,-0.16,-3.2454,110306.79,53430.768,-0.18
002431.SZ,20180928,4.77,4.9,4.77,4.86,4.77,0.09,1.8868,94134.65,45823.235,-0.17
002431.SZ,20181008,4.81,4.81,4.66,4.69,4.86,-0.17,-3.4979,80172.22,38060.518,-0.13
002431.SZ,20181009,4.73,4.75,4.64,4.65,4.69,-0.04,-0.8529,70489.83,32961.86,-0.13
002431.SZ,20181010,4.81,5.12,4.8,4.96,4.65,0.31,6.6667,348133.97,174390.422,-0.18
002431.SZ,20181011,4.71,4.72,4.46,4.46,4.96,-0.5,-10.0806,296438.75,133936.573,-0.1
002431.SZ,20181012,4.33,4.36,4.01,4.23,4.46,-0.23,-5.157,263889.51,109982.024,-0.04
002431.SZ,20181015,4.02,4.16,3.81,3.85,4.23,-0.38,-8.9835,262101.77,103844.015,0.08
002431.SZ,20181016,3.87,3.94,3.7,3.77,3.85,-0.08,-2.0779,152686.6,58523.630999999994,0.15
002431.SZ,20181017,3.83,3.89,3.7,3.81,3.77,0.04,1.061,122040.5,46312.35400000001,0.15
002431.SZ,20181018,3.75,3.79,3.64,3.65,3.81,-0.16,-4.1995,129352.55,48008.272000000004,0.2
002431.SZ,20181019,3.58,3.77,3.53,3.73,3.65,0.08,2.1918,121811.77,44836.46400000001,0.17
002431.SZ,20181022,3.79,3.95,3.76,3.89,3.73,0.16,4.2895,180516.68,69813.086,0.18
002431.SZ,20181023,3.89,3.99,3.84,3.87,3.89,-0.02,-0.5141,180586.98,70765.74900000001,0.11
002431.SZ,20181024,3.83,3.92,3.83,3.86,3.87,-0.01,-0.2584,96761.08,37410.297,0.11
002431.SZ,20181025,3.61,3.81,3.6,3.78,3.86,-0.08,-2.0725,145339.67,53879.132000000005,0.13
002431.SZ,20181026,3.82,3.94,3.79,3.81,3.78,0.03,0.7937,130507.97,50218.414000000004,0.05
002431.SZ,20181029,3.81,3.83,3.74,3.74,3.81,-0.07,-1.8373,74959.0,28380.749,0.08
002431.SZ,20181030,3.73,3.87,3.72,3.81,3.74,0.07,1.8717,82611.32,31318.891,0.07
002431.SZ,20181031,3.88,3.91,3.83,3.85,3.81,0.04,1.0499,131541.71,50978.632000000005,0.06
002431.SZ,20181101,3.91,3.97,3.87,3.89,3.85,0.04,1.0390000000000001,152537.26,59880.657999999996,0.02
002431.SZ,20181102,3.97,4.08,3.93,4.03,3.89,0.14,3.5989999999999998,209395.82,84050.08099999999,-0.02
002431.SZ,20181105,4.07,4.12,4.02,4.08,4.03,0.05,1.2407,195979.57,79664.953,-0.0
002431.SZ,20181106,4.08,4.11,3.99,4.03,4.08,-0.05,-1.2255,110006.7,44297.139,0.02
002431.SZ,20181107,4.05,4.13,4.03,4.05,4.03,0.02,0.4963,153168.95,62493.824,0.01
002431.SZ,20181108,4.1,4.12,3.99,4.0,4.05,-0.05,-1.2346,107610.01,43612.22,-0.01
