,Unnamed: 0,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,yield
0,0,600268.SH,20200403,5.9,6.14,5.82,6.02,5.9,0.12,2.0339,260563.43,156257.555,
1,1,600268.SH,20200402,5.67,5.92,5.61,5.9,5.73,0.17,2.9668,195688.65,113664.516,
2,2,600268.SH,20200401,5.83,6.02,5.69,5.73,5.87,-0.14,-2.385,159960.82,93315.84199999999,
3,3,600268.SH,20200331,6.06,6.09,5.83,5.87,6.07,-0.2,-3.2949,172731.61,102771.088,
4,4,600268.SH,20200330,5.98,6.2,5.62,6.07,6.02,0.05,0.8306,260543.42,155040.509,
5,5,600268.SH,20200327,5.95,6.18,5.94,6.02,5.87,0.15,2.5554,251048.72,152022.99,
6,6,600268.SH,20200326,6.24,6.25,5.85,5.87,6.31,-0.44,-6.9731,321065.32,193155.068,
7,7,600268.SH,20200325,6.53,6.58,6.27,6.31,6.42,-0.11,-1.7134,337925.42,215370.831,
8,8,600268.SH,20200324,6.28,6.52,6.03,6.42,6.31,0.11,1.7433,434642.05,272853.322,
9,9,600268.SH,20200323,5.82,6.51,5.82,6.31,6.06,0.25,4.1254,505496.32,313529.724,
10,10,600268.SH,20200320,6.01,6.14,5.8,6.06,5.9,0.16,2.7119,336902.57,202278.549,
11,11,600268.SH,20200319,5.7,5.97,5.58,5.9,5.76,0.14,2.4306,271425.61,155908.268,
12,12,600268.SH,20200318,6.09,6.18,5.75,5.76,5.97,-0.21,-3.5176,346480.08,207776.28699999998,
13,13,600268.SH,20200317,5.75,6.08,5.45,5.97,5.7,0.27,4.7368,390793.1,228061.238,
14,14,600268.SH,20200316,6.3,6.35,5.68,5.7,6.28,-0.58,-9.2357,380173.38,228283.64,
15,15,600268.SH,20200313,5.53,6.46,5.5,6.28,5.89,0.39,6.6214,492342.34,299315.98600000003,
16,16,600268.SH,20200312,6.0,6.18,5.81,5.89,6.3,-0.41,-6.5079,311410.57,186837.37300000002,
17,17,600268.SH,20200311,6.48,6.79,6.27,6.3,6.51,-0.21,-3.2258,404675.0,263571.601,
18,18,600268.SH,20200310,6.31,6.63,5.86,6.51,6.5,0.01,0.1538,489728.41,305973.722,
19,19,600268.SH,20200309,6.23,7.01,6.22,6.5,6.62,-0.12,-1.8127,557082.3,367174.43299999996,
20,20,600268.SH,20200306,6.65,7.08,6.44,6.62,6.59,0.03,0.4552,705529.72,480654.787,-0.09063444108761337
21,21,600268.SH,20200305,6.22,6.59,6.14,6.59,5.99,0.6,10.0167,652898.31,419965.22,-0.10470409711684363
22,22,600268.SH,20200304,5.9,6.08,5.8,5.99,6.12,-0.13,-2.1242,431766.88,255949.853,-0.043405676126878096
23,23,600268.SH,20200303,6.68,6.88,6.02,6.12,6.29,-0.17,-2.7027,778170.04,503490.05299999996,-0.04084967320261438
24,24,600268.SH,20200302,5.7,6.29,5.62,6.29,5.72,0.57,9.965,434930.67,264656.596,-0.03497615262321141
25,25,600268.SH,20200228,5.6,6.22,5.45,5.72,5.68,0.04,0.7042,763390.96,447338.843,0.05244755244755242
26,26,600268.SH,20200227,5.24,5.68,5.1,5.68,5.16,0.52,10.0775,304910.81,170688.13199999998,0.033450704225352186
27,27,600268.SH,20200226,5.06,5.29,5.04,5.16,5.14,0.02,0.3891,145105.43,75095.084,0.22286821705426346
28,28,600268.SH,20200225,5.04,5.16,4.9,5.14,5.21,-0.07,-1.3436,173492.95,87827.903,0.24902723735408566
29,29,600268.SH,20200224,5.12,5.3,5.07,5.21,5.2,0.01,0.1923,166552.64,86356.141,0.21113243761996153
30,30,600268.SH,20200221,5.1,5.34,5.03,5.2,5.11,0.09,1.7613,223552.05,116510.463,0.16538461538461527
