ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,yield
601989.SH,20180102,6.0,6.11,6.0,6.04,6.03,0.01,0.17,922429.63,557680.355,0.03
601989.SH,20180103,6.04,6.13,6.03,6.13,6.04,0.09,1.49,1174692.36,714623.834,0.01
601989.SH,20180104,6.12,6.13,6.07,6.09,6.13,-0.04,-0.65,829677.98,505344.29,-0.02
601989.SH,20180105,6.09,6.12,6.04,6.1,6.09,0.01,0.16,977885.97,594066.555,0.0
601989.SH,20180108,6.09,6.1,6.04,6.08,6.1,-0.02,-0.33,888177.18,538462.541,-0.0
601989.SH,20180109,6.08,6.23,6.07,6.16,6.08,0.08,1.32,1515987.09,933237.8979999999,-0.05
601989.SH,20180110,6.14,6.14,6.05,6.08,6.16,-0.08,-1.3,997738.23,607108.9739999999,-0.03
601989.SH,20180111,6.06,6.13,6.05,6.1,6.08,0.02,0.33,748717.01,455650.67299999995,-0.02
601989.SH,20180112,6.09,6.19,6.06,6.12,6.1,0.02,0.33,982282.85,600835.72,-0.12
601989.SH,20180115,6.09,6.1,5.92,5.95,6.12,-0.17,-2.78,1275237.86,765787.902,-0.09
601989.SH,20180116,5.93,6.01,5.92,5.99,5.95,0.04,0.67,857052.13,510476.261,-0.09
601989.SH,20180117,5.97,6.06,5.91,6.02,5.99,0.03,0.5,893609.22,535223.731,-0.1
601989.SH,20180118,6.0,6.11,5.99,6.07,6.02,0.05,0.83,1002999.97,607021.552,-0.09
601989.SH,20180119,6.1,6.25,6.09,6.2,6.07,0.13,2.14,2256284.44,1395575.501,-0.11
601989.SH,20180122,6.2,6.25,6.15,6.21,6.2,0.01,0.16,1209123.14,748882.575,-0.1
601989.SH,20180123,6.21,6.25,6.16,6.24,6.21,0.03,0.48,1230027.83,763312.272,-0.1
601989.SH,20180124,6.24,6.45,6.21,6.37,6.24,0.13,2.08,2315344.12,1462367.148,-0.1
601989.SH,20180125,6.35,6.54,6.32,6.39,6.37,0.02,0.31,2608682.09,1680345.267,-0.11
601989.SH,20180126,6.34,6.39,6.31,6.35,6.39,-0.04,-0.63,1159527.57,736494.916,-0.11
601989.SH,20180129,6.36,6.43,6.2,6.22,6.35,-0.13,-2.05,1635786.33,1030469.03,-0.1
601989.SH,20180130,6.23,6.3,6.18,6.24,6.22,0.02,0.32,1019429.94,635897.46,-0.09
601989.SH,20180131,6.21,6.34,6.19,6.22,6.24,-0.02,-0.32,1488956.76,931587.6290000001,-0.1
601989.SH,20180201,6.21,6.24,5.96,5.99,6.22,-0.23,-3.7,1816047.34,1103562.264,-0.07
601989.SH,20180202,5.94,6.13,5.9,6.12,5.99,0.13,2.17,1165008.12,702234.6329999999,-0.08
601989.SH,20180205,6.04,6.1,6.01,6.07,6.12,-0.05,-0.82,821953.39,497489.30299999996,-0.07
601989.SH,20180206,5.99,6.14,5.85,5.87,6.07,-0.2,-3.29,1416673.89,850190.8829999999,-0.05
601989.SH,20180207,5.96,6.03,5.77,5.91,5.87,0.04,0.68,1148737.51,680010.766,-0.07
601989.SH,20180208,5.9,6.01,5.85,5.95,5.91,0.04,0.68,817679.63,485982.661,-0.07
601989.SH,20180209,5.84,5.85,5.36,5.4,5.95,-0.55,-9.24,1931925.87,1076095.278,0.01
