,Unnamed: 0,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,yield
0,0,603079.SH,20200403,38.97,42.31,38.06,42.31,38.46,3.85,10.0104,52838.11,213022.4,
1,1,603079.SH,20200402,37.61,38.69,36.93,38.46,37.62,0.84,2.2329,31644.37,119557.50300000001,
2,2,603079.SH,20200401,38.33,39.25,37.4,37.62,38.72,-1.1,-2.8409,26115.66,99770.645,
3,3,603079.SH,20200331,38.54,39.76,38.03,38.72,38.29,0.43,1.123,27552.63,107163.289,
4,4,603079.SH,20200330,39.9,39.94,37.88,38.29,39.8,-1.51,-3.7939999999999996,39423.14,151922.885,
5,5,603079.SH,20200327,40.8,40.93,39.64,39.8,40.2,-0.4,-0.995,29845.76,119922.862,
6,6,603079.SH,20200326,41.18,41.19,39.86,40.2,41.58,-1.38,-3.3189,27803.33,112690.632,
7,7,603079.SH,20200325,41.4,41.58,40.11,41.58,40.03,1.55,3.8721,25084.27,102789.625,
8,8,603079.SH,20200324,40.97,41.2,37.5,40.03,39.78,0.25,0.6285,31482.9,124577.319,
9,9,603079.SH,20200323,40.76,42.47,39.26,39.78,42.19,-2.41,-5.7123,22341.72,91207.516,
10,10,603079.SH,20200320,41.91,42.9,41.13,42.19,41.2,0.99,2.4029,28269.97,118665.334,
11,11,603079.SH,20200319,40.05,42.48,40.05,41.2,40.6,0.6,1.4778,31088.19,128310.616,
12,12,603079.SH,20200318,41.76,42.83,40.52,40.6,40.8,-0.2,-0.4902,29424.4,122417.55900000001,
13,13,603079.SH,20200317,42.0,42.98,40.06,40.8,42.0,-1.2,-2.8571,27133.88,111900.69300000001,
14,14,603079.SH,20200316,46.11,46.77,41.29,42.0,45.88,-3.88,-8.4568,35800.51,155856.668,
15,15,603079.SH,20200313,43.51,46.16,42.55,45.88,45.99,-0.11,-0.2392,31625.98,141149.34900000002,
16,16,603079.SH,20200312,45.0,47.0,44.52,45.99,45.88,0.11,0.2398,36056.78,165457.013,
17,17,603079.SH,20200311,47.47,47.49,45.01,45.88,46.9,-1.02,-2.1748,40253.86,185730.247,
18,18,603079.SH,20200310,45.55,47.09,44.26,46.9,46.3,0.6,1.2959,38900.82,178513.943,
19,19,603079.SH,20200309,48.61,48.8,45.98,46.3,49.3,-3.0,-6.0852,50263.97,236785.41100000002,
20,20,603079.SH,20200306,48.22,50.48,47.8,49.3,49.74,-0.44,-0.8846,58851.57,292035.19,-0.14178498985801208
21,21,603079.SH,20200305,52.72,54.19,48.86,49.74,52.42,-2.68,-5.1126,82574.79,418833.408,-0.2267792521109771
22,22,603079.SH,20200304,50.5,52.8,49.0,52.42,50.25,2.17,4.3184,58934.07,300735.024,-0.2823349866463183
23,23,603079.SH,20200303,52.02,54.0,49.03,50.25,51.15,-0.9,-1.7595,42927.85,220474.128,-0.22945273631840798
24,24,603079.SH,20200302,50.5,52.5,49.33,51.15,52.29,-1.14,-2.1801,44830.29,230106.53699999998,-0.25141739980449657
