ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,yield
688025.SH,20191031,56.1,68.9,56.1,58.66,43.86,14.8,33.7437,145269.9,871981.7059999999,-0.33
688025.SH,20191101,52.28,52.28,48.13,49.23,58.66,-9.43,-16.0757,76036.59,381177.846,-0.18
688025.SH,20191104,49.42,50.53,48.28,49.3,49.23,0.07,0.1422,35208.77,173483.09,-0.2
688025.SH,20191105,48.6,49.0,45.91,46.37,49.3,-2.93,-5.9432,44530.83,207974.074,-0.18
688025.SH,20191106,45.79,46.85,44.95,45.14,46.37,-1.23,-2.6526,25332.48,115958.362,-0.16
688025.SH,20191107,45.3,47.46,45.05,46.26,45.14,1.12,2.4812,37068.41,171599.053,-0.18
688025.SH,20191108,46.35,47.47,45.59,45.66,46.26,-0.6,-1.297,28213.2,131322.909,-0.17
688025.SH,20191111,45.0,45.02,42.88,43.0,45.66,-2.66,-5.8257,30230.41,132521.18300000002,-0.09
688025.SH,20191112,43.0,43.52,42.6,42.69,43.0,-0.31,-0.7209,14226.35,61153.332,-0.03
688025.SH,20191113,42.95,43.55,42.61,42.83,42.69,0.14,0.3279,14010.25,60267.264,-0.05
688025.SH,20191114,42.92,43.84,42.87,43.31,42.83,0.48,1.1207,17790.96,77224.705,-0.06
688025.SH,20191115,42.9,43.0,41.2,41.23,43.31,-2.08,-4.8026,23473.39,98423.701,-0.01
688025.SH,20191118,41.3,41.58,40.68,40.91,41.23,-0.32,-0.7761,12472.2,51187.492,0.01
688025.SH,20191119,40.96,41.73,40.96,41.51,40.91,0.6,1.4666,11899.85,49168.115999999995,0.02
688025.SH,20191120,41.5,41.65,40.59,40.65,41.51,-0.86,-2.0718,14223.63,58478.07,0.07
688025.SH,20191121,40.49,40.49,39.5,39.68,40.65,-0.97,-2.3862,16392.13,65499.273,0.11
688025.SH,20191122,39.7,40.25,38.83,39.15,39.68,-0.53,-1.3357,13278.66,52532.943,0.1
688025.SH,20191125,39.2,39.35,38.38,38.98,39.15,-0.17,-0.4342,10380.12,40232.637,0.05
688025.SH,20191126,38.93,39.38,38.88,39.06,38.98,0.08,0.2052,7399.87,28927.857000000004,0.06
688025.SH,20191127,39.06,39.38,38.9,39.08,39.06,0.02,0.0512,8113.64,31807.895,0.09
688025.SH,20191128,39.06,40.3,39.04,39.58,39.08,0.5,1.2794,13346.95,53050.001,0.09
688025.SH,20191129,39.37,40.25,39.37,40.2,39.58,0.62,1.5664,10419.85,41538.211,0.05
688025.SH,20191202,40.11,40.45,39.02,39.28,40.2,-0.92,-2.2886,10814.73,42965.045,0.06
688025.SH,20191203,39.03,39.03,37.7,38.07,39.28,-1.21,-3.0804,14845.03,56591.63,0.11
688025.SH,20191204,38.08,38.33,37.8,37.98,38.07,-0.09,-0.2364,9440.95,35874.067,0.13
688025.SH,20191205,37.98,38.38,37.93,38.06,37.98,0.08,0.2106,8724.86,33241.735,0.14
688025.SH,20191206,38.09,38.38,37.98,38.12,38.06,0.06,0.1576,10173.13,38793.678,0.13
688025.SH,20191209,38.27,39.28,38.2,39.13,38.12,1.01,2.6495,16284.72,63132.848,0.12
688025.SH,20191210,39.1,42.39,38.81,41.51,39.13,2.38,6.0823,39867.88,163503.928,0.1
688025.SH,20191211,40.98,41.9,40.38,40.58,41.51,-0.93,-2.2404,18643.47,76397.613,0.14
688025.SH,20191212,40.77,41.44,40.46,40.77,40.58,0.19,0.4682,13977.54,57374.057,0.14
688025.SH,20191213,41.0,41.36,40.2,40.76,40.77,-0.01,-0.0245,11948.31,48546.539000000004,0.16
688025.SH,20191216,41.0,41.3,40.83,41.23,40.76,0.47,1.1531,11232.1,46178.134000000005,0.15
688025.SH,20191217,41.15,42.17,41.15,42.14,41.23,0.91,2.2071,18132.4,75461.719,0.09
688025.SH,20191218,42.2,43.88,42.2,43.39,42.14,1.25,2.9663,27834.77,120263.50099999999,0.09
688025.SH,20191219,43.7,44.99,43.3,44.0,43.39,0.61,1.4059,30760.37,136223.125,0.14
688025.SH,20191220,44.0,44.05,42.98,43.05,44.0,-0.95,-2.1591,16846.66,73341.484,0.2
688025.SH,20191223,42.8,42.98,40.8,40.86,43.05,-2.19,-5.0871,19322.58,80330.74799999999,0.22
688025.SH,20191224,40.99,41.49,40.81,41.45,40.86,0.59,1.444,12271.37,50497.996,0.26
688025.SH,20191225,41.52,42.76,41.22,42.44,41.45,0.99,2.3884,16583.43,70037.103,0.17
688025.SH,20191226,42.67,43.56,42.6,43.13,42.44,0.69,1.6258,18196.04,78501.494,-0.08
688025.SH,20191227,43.12,43.33,42.18,42.22,43.13,-0.91,-2.1099,16050.57,68633.757,0.01
688025.SH,20191230,42.0,42.15,40.88,41.78,42.22,-0.44,-1.0422,11169.91,46459.269,0.07
688025.SH,20191231,41.9,42.18,41.56,42.15,41.78,0.37,0.8856,8188.23,34349.708,0.11
688025.SH,20200102,42.38,43.23,42.32,43.08,42.15,0.93,2.2064,12577.7,53876.155999999995,0.14
688025.SH,20200103,43.3,43.58,42.83,43.44,43.08,0.36,0.8357,15143.47,65399.732,0.15
688025.SH,20200106,43.09,43.9,42.7,43.05,43.44,-0.39,-0.8978,16154.28,69945.932,0.1
688025.SH,20200107,43.35,43.97,42.9,43.97,43.05,0.92,2.137,16749.05,72963.192,0.17
688025.SH,20200108,44.25,47.28,43.81,45.6,43.97,1.63,3.7071,37731.17,171004.71600000001,0.14
688025.SH,20200109,45.74,46.86,45.3,46.18,45.6,0.58,1.2719,24048.44,110887.23800000001,0.14
688025.SH,20200110,46.08,46.68,45.45,46.4,46.18,0.22,0.4764,18695.52,86183.55699999999,0.17
688025.SH,20200113,46.42,47.66,46.41,47.45,46.4,1.05,2.2629,21732.57,102555.72300000001,0.15
688025.SH,20200114,47.48,48.48,46.95,47.38,47.45,-0.07,-0.1475,21330.5,101561.38900000001,0.1
688025.SH,20200115,47.1,47.39,45.68,46.08,47.38,-1.3,-2.7438,18668.05,86352.102,0.12
688025.SH,20200116,46.09,47.77,45.79,47.12,46.08,1.04,2.2569,22774.82,106804.32,0.07
688025.SH,20200117,47.46,51.81,47.38,50.15,47.12,3.03,6.4304,42016.95,209103.795,0.01
688025.SH,20200120,50.7,53.69,48.6,51.58,50.15,1.43,2.8514,37679.78,193193.978,-0.04
688025.SH,20200121,51.68,51.69,49.63,49.92,51.58,-1.66,-3.2183,22339.85,112803.75099999999,-0.05
688025.SH,20200122,49.66,52.21,47.51,52.21,49.92,2.29,4.5873,31163.03,156260.321,-0.11
688025.SH,20200123,51.03,53.5,48.6,49.55,52.21,-2.66,-5.0948,33173.65,169991.76100000003,-0.12
688025.SH,20200203,39.7,42.0,39.64,39.64,49.55,-9.91,-20.0,27412.61,109959.04699999999,0.16
