,Unnamed: 0,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,yield
0,0,601900.SH,20200403,10.06,10.08,9.82,9.92,10.13,-0.21,-2.0731,49729.18,49575.297999999995,
1,1,601900.SH,20200402,9.8,10.15,9.72,10.13,9.85,0.28,2.8426,51183.42,51375.859000000004,
2,2,601900.SH,20200401,9.99,10.13,9.82,9.85,10.05,-0.2,-1.99,37275.83,37137.169,
3,3,601900.SH,20200331,9.69,10.07,9.67,10.05,9.59,0.46,4.7967,67952.59,67370.25,
4,4,601900.SH,20200330,9.79,9.81,9.53,9.59,9.88,-0.29,-2.9352,49832.7,47925.710999999996,
5,5,601900.SH,20200327,10.0,10.11,9.83,9.88,9.91,-0.03,-0.3027,59715.59,59765.40900000001,
6,6,601900.SH,20200326,10.02,10.11,9.83,9.91,10.14,-0.23,-2.2682,67281.51,67021.883,
7,7,601900.SH,20200325,9.88,10.19,9.81,10.14,9.75,0.39,4.0,104839.43,105706.555,
8,8,601900.SH,20200324,9.61,9.75,9.42,9.75,9.43,0.32,3.3934,56783.89,54677.997,
9,9,601900.SH,20200323,9.4,9.61,9.33,9.43,9.59,-0.16,-1.6684,47945.03,45478.746,
10,10,601900.SH,20200320,9.52,9.6,9.41,9.59,9.48,0.11,1.1603,44565.95,42413.886,
11,11,601900.SH,20200319,9.21,9.49,9.14,9.48,9.24,0.24,2.5974,52049.53,48471.187000000005,
12,12,601900.SH,20200318,9.4,9.57,9.22,9.24,9.39,-0.15,-1.5974,51708.22,48807.63,
13,13,601900.SH,20200317,9.33,9.47,9.06,9.39,9.36,0.03,0.3205,59563.71,55259.15900000001,
14,14,601900.SH,20200316,9.76,9.82,9.36,9.36,9.7,-0.34,-3.5052,71018.0,68313.15,
15,15,601900.SH,20200313,9.46,9.8,9.38,9.7,9.87,-0.17,-1.7224,73808.38,70894.602,
16,16,601900.SH,20200312,10.08,10.08,9.79,9.87,10.12,-0.25,-2.4704,72011.66,71386.647,
17,17,601900.SH,20200311,10.2,10.35,10.1,10.12,10.25,-0.13,-1.2683,70627.38,72364.553,
18,18,601900.SH,20200310,9.95,10.26,9.9,10.25,10.05,0.2,1.99,65125.11,65880.717,
19,19,601900.SH,20200309,10.51,10.51,10.0,10.05,10.64,-0.59,-5.5451,112744.54,115057.73800000001,
20,20,601900.SH,20200306,10.74,10.8,10.57,10.64,10.85,-0.21,-1.9355,68286.89,72758.061,-0.06766917293233088
21,21,601900.SH,20200305,10.82,10.87,10.66,10.85,10.66,0.19,1.7824,93848.62,100884.134,-0.06635944700460819
22,22,601900.SH,20200304,10.51,10.68,10.42,10.66,10.68,-0.02,-0.1873,94075.23,99265.116,-0.07598499061913701
23,23,601900.SH,20200303,10.75,10.89,10.58,10.68,10.63,0.05,0.4704,127956.07,136950.402,-0.05898876404494373
24,24,601900.SH,20200302,10.42,10.65,10.33,10.63,10.33,0.3,2.9042,125370.98,131796.55800000002,-0.09783631232361249
25,25,601900.SH,20200228,10.86,11.0,10.17,10.33,11.11,-0.78,-7.0207,192763.97,203444.315,-0.04356243949661174
26,26,601900.SH,20200227,11.24,11.39,10.85,11.11,11.22,-0.11,-0.9804,112947.94,125424.524,-0.10801080108010795
27,27,601900.SH,20200226,11.52,11.78,11.12,11.22,11.49,-0.27,-2.3499,167473.44,192473.849,-0.0962566844919786
28,28,601900.SH,20200225,11.06,11.58,10.9,11.49,11.23,0.26,2.3152,245145.97,277385.494,-0.1514360313315927
29,29,601900.SH,20200224,11.02,11.45,10.85,11.23,10.93,0.3,2.7447,265894.43,297324.352,-0.1602849510240428
30,30,601900.SH,20200221,11.15,11.19,10.88,10.93,11.19,-0.26,-2.3235,227973.83,250703.055,-0.12259835315645012
31,31,601900.SH,20200220,11.35,11.44,10.75,11.19,11.48,-0.29,-2.5261,266520.78,295446.037,-0.15281501340482567
32,32,601900.SH,20200219,12.46,12.68,11.48,11.48,12.76,-1.28,-10.0313,369831.36,439522.37100000004,-0.1951219512195122
33,33,601900.SH,20200218,12.35,13.41,12.31,12.76,12.19,0.57,4.676,325431.71,415793.12899999996,-0.2641065830721003
34,34,601900.SH,20200217,12.0,12.39,11.9,12.19,12.15,0.04,0.3292,172565.87,209737.926,-0.2321575061525841
35,35,601900.SH,20200214,12.51,12.96,11.81,12.15,13.12,-0.97,-7.3933,285382.94,353310.544,-0.2016460905349795
36,36,601900.SH,20200213,14.1,14.58,12.8,13.12,14.03,-0.91,-6.4861,374909.97,506404.49299999996,-0.24771341463414637
37,37,601900.SH,20200212,11.48,14.03,11.48,14.03,12.75,1.28,10.0392,520684.45,660806.96,-0.27868852459016397
38,38,601900.SH,20200211,13.53,13.53,12.35,12.75,12.3,0.45,3.6585,712332.7,928010.266,-0.19607843137254902
39,39,601900.SH,20200210,12.3,12.3,12.3,12.3,11.18,1.12,10.0179,72493.77,89167.337,-0.18292682926829268
40,40,601900.SH,20200207,11.18,11.18,11.18,11.18,10.16,1.02,10.0394,80787.94,90320.91699999999,-0.048300536672629624
41,41,601900.SH,20200206,10.16,10.16,9.7,10.16,9.24,0.92,9.9567,69952.65,70971.227,0.0679133858267716
42,42,601900.SH,20200205,8.62,9.3,8.46,9.24,8.61,0.63,7.3171,82564.98,73717.277,0.15367965367965367
43,43,601900.SH,20200204,8.33,8.75,8.32,8.61,8.39,0.22,2.6222,61019.62,51821.572,0.240418118466899
44,44,601900.SH,20200203,8.4,8.49,8.39,8.39,9.32,-0.93,-9.9785,42210.6,35452.155,0.266984505363528
45,45,601900.SH,20200123,9.39,9.6,9.21,9.32,9.51,-0.19,-1.9979,33124.74,31163.869,0.10836909871244632
46,46,601900.SH,20200122,9.57,9.65,9.3,9.51,9.57,-0.06,-0.627,37644.19,35722.329,0.16824395373291268
47,47,601900.SH,20200121,9.81,9.84,9.5,9.57,9.86,-0.29,-2.9412,47265.8,45611.687999999995,0.17241379310344832
48,48,601900.SH,20200120,10.15,10.18,9.7,9.86,10.13,-0.27,-2.6654,63180.37,62215.941,0.16531440162271815
49,49,601900.SH,20200117,10.3,10.38,10.08,10.13,10.46,-0.33,-3.1549,68574.3,69937.273,0.10858835143139187
50,50,601900.SH,20200116,10.0,10.78,10.0,10.46,9.9,0.56,5.6566,120422.27,126237.26199999999,0.04493307839388134
51,51,601900.SH,20200115,9.97,10.06,9.81,9.9,10.0,-0.1,-1.0,29911.9,29651.026,0.1303030303030302
52,52,601900.SH,20200114,9.91,10.02,9.88,10.0,9.9,0.1,1.0101,36520.35,36441.902,0.14800000000000005
53,53,601900.SH,20200113,9.93,9.93,9.75,9.9,9.88,0.02,0.2024,29550.97,29131.625,0.2888888888888888
54,54,601900.SH,20200110,9.89,9.94,9.76,9.88,9.87,0.01,0.1013,31553.55,31069.702999999998,0.23380566801619418
55,55,601900.SH,20200109,9.9,10.04,9.8,9.87,9.85,0.02,0.203,41572.82,41135.992999999995,0.23100303951367795
56,56,601900.SH,20200108,10.1,10.1,9.75,9.85,10.1,-0.25,-2.4752,70786.5,70112.372,0.33197969543147204
57,57,601900.SH,20200107,9.76,10.16,9.72,10.1,9.8,0.3,3.0612,91542.14,91340.659,0.3891089108910891
58,58,601900.SH,20200106,9.61,9.85,9.51,9.8,9.7,0.1,1.0309,71258.38,69323.589,0.3010204081632652
59,59,601900.SH,20200103,9.38,9.9,9.35,9.7,9.34,0.36,3.8544,92649.22,89965.905,0.2680412371134022
60,60,601900.SH,20200102,9.25,9.44,9.2,9.34,9.26,0.08,0.8639,45457.07,42518.419,0.19700214132762311
61,61,601900.SH,20191231,9.17,9.26,9.08,9.26,9.14,0.12,1.3129,30820.27,28288.455,0.09719222462203028
62,62,601900.SH,20191230,9.04,9.15,8.9,9.14,9.15,-0.01,-0.1093,26594.0,24096.147999999997,0.010940919037199084
63,63,601900.SH,20191227,9.16,9.24,9.1,9.15,9.15,0.0,0.0,25059.91,22955.177000000003,-0.05901639344262305
64,64,601900.SH,20191226,9.05,9.15,9.02,9.15,9.05,0.1,1.105,21481.67,19504.692,-0.08306010928961746
65,65,601900.SH,20191225,9.1,9.13,9.04,9.05,9.09,-0.04,-0.44,16201.0,14710.385,0.02983425414364636
66,66,601900.SH,20191224,9.0,9.13,8.97,9.09,8.98,0.11,1.2249,21009.06,19057.476000000002,0.046204620462046195
67,67,601900.SH,20191223,9.07,9.18,8.95,8.98,9.15,-0.17,-1.8579,31545.0,28573.852000000003,0.06570155902004453
68,68,601900.SH,20191220,9.32,9.36,9.14,9.15,9.32,-0.17,-1.824,39960.76,36885.312000000005,0.07759562841530045
69,69,601900.SH,20191219,9.24,9.47,9.21,9.32,9.23,0.09,0.9751,48766.77,45559.247,0.08690987124463524
70,70,601900.SH,20191218,9.23,9.31,9.19,9.23,9.23,0.0,0.0,30276.97,27999.145,0.13326110509209105
71,71,601900.SH,20191217,9.17,9.25,9.06,9.23,9.16,0.07,0.7642,38004.67,34928.917,0.07258938244853737
72,72,601900.SH,20191216,9.16,9.25,9.11,9.16,9.16,0.0,0.0,28222.54,25861.62,0.09170305676855893
73,73,601900.SH,20191213,9.23,9.26,9.13,9.16,9.17,-0.01,-0.1091,27426.1,25175.153,0.08078602620087338
74,74,601900.SH,20191212,9.14,9.3,9.04,9.17,9.14,0.03,0.3282,32703.54,29973.885,0.07742639040348974
75,75,601900.SH,20191211,9.04,9.2,9.02,9.14,9.08,0.06,0.6608,36285.51,33123.897000000004,0.07986870897155346
76,76,601900.SH,20191210,9.0,9.13,8.96,9.08,9.02,0.06,0.6652,35523.75,32168.043999999998,0.0848017621145374
77,77,601900.SH,20191209,8.77,9.04,8.77,9.02,8.77,0.25,2.8506,33591.06,30005.827999999998,0.11973392461197341
78,78,601900.SH,20191206,8.79,8.82,8.67,8.77,8.83,-0.06,-0.6795,14519.0,12698.906,0.1174458380843787
79,79,601900.SH,20191205,8.76,8.84,8.76,8.83,8.79,0.04,0.4551,11372.51,10020.063,0.09852774631936571
80,80,601900.SH,20191204,8.72,8.81,8.71,8.79,8.74,0.05,0.5721,8910.42,7810.616999999999,0.06257110352673502
81,81,601900.SH,20191203,8.73,8.75,8.64,8.74,8.73,0.01,0.1145,11037.69,9607.814,0.05949656750572077
82,82,601900.SH,20191202,8.74,8.82,8.63,8.73,8.75,-0.02,-0.2286,22533.39,19662.593999999997,0.04696449026345935
83,83,601900.SH,20191129,8.77,8.89,8.71,8.75,8.83,-0.08,-0.9059999999999999,13436.07,11790.798,0.045714285714285756
84,84,601900.SH,20191128,8.9,8.95,8.78,8.83,8.86,-0.03,-0.3386,18013.0,15979.323999999999,0.03624009060022653
85,85,601900.SH,20191127,8.78,8.91,8.73,8.86,8.82,0.04,0.4535,19158.52,16937.575,0.021444695259593825
86,86,601900.SH,20191126,8.8,8.87,8.74,8.82,8.8,0.02,0.2273,17227.16,15168.716,0.030612244897959134
87,87,601900.SH,20191125,8.73,8.81,8.65,8.8,8.73,0.07,0.8018,15186.76,13283.88,0.02045454545454542
88,88,601900.SH,20191122,8.85,8.91,8.55,8.73,8.84,-0.11,-1.2443,23122.78,20204.611,0.04810996563573882
89,89,601900.SH,20191121,8.79,8.85,8.74,8.84,8.78,0.06,0.6834,9745.6,8578.065999999999,0.0542986425339367
90,90,601900.SH,20191120,8.94,8.94,8.75,8.78,8.89,-0.11,-1.2373,19536.14,17273.272,0.051252847380410145
91,91,601900.SH,20191119,8.65,8.89,8.65,8.89,8.69,0.2,2.3015,21980.21,19383.373,0.03824521934758154
92,92,601900.SH,20191118,8.79,8.79,8.63,8.69,8.79,-0.1,-1.1377,16967.85,14728.99,0.054085155350978215
93,93,601900.SH,20191115,8.8,8.81,8.53,8.79,8.76,0.03,0.3425,21119.75,18371.326,0.04209328782707634
94,94,601900.SH,20191114,8.78,8.87,8.7,8.76,8.8,-0.04,-0.4545,14969.03,13179.395,0.04680365296803655
95,95,601900.SH,20191113,8.88,8.92,8.7,8.8,8.88,-0.08,-0.9009,25241.01,22272.475,0.038636363636363615
96,96,601900.SH,20191112,8.7,8.93,8.65,8.88,8.77,0.11,1.2543,25680.98,22591.174,0.02252252252252244
97,97,601900.SH,20191111,8.77,8.85,8.64,8.77,8.86,-0.09,-1.0158,33913.79,29603.962000000003,0.028506271379703536
98,98,601900.SH,20191108,8.87,8.95,8.82,8.86,8.82,0.04,0.4535,34115.66,30355.077,-0.010158013544018043
99,99,601900.SH,20191107,8.62,8.85,8.61,8.82,8.56,0.26,3.0374,41431.61,36374.8,0.001133786848072538
100,100,601900.SH,20191106,8.61,8.66,8.51,8.56,8.59,-0.03,-0.3492,30598.66,26328.928,0.026869158878504513
101,101,601900.SH,20191105,8.62,8.64,8.45,8.59,8.57,0.02,0.2334,30998.0,26519.632,0.017462165308498295
102,102,601900.SH,20191104,8.55,8.68,8.46,8.57,8.49,0.08,0.9423,43452.07,37289.237,0.018669778296382746
103,103,601900.SH,20191101,8.35,8.55,8.3,8.49,8.31,0.18,2.1661,46200.0,39224.347,0.030624263839811518
104,104,601900.SH,20191031,8.39,8.45,8.31,8.31,8.38,-0.07,-0.8353,26622.27,22291.87,0.06257521058965097
