ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,yield
603368.SH,20180102,47.8,48.56,47.8,48.16,47.87,0.29,0.61,5627.85,27073.254,-0.03
603368.SH,20180103,48.16,48.17,47.47,47.86,48.16,-0.3,-0.62,8071.95,38558.486000000004,-0.03
603368.SH,20180104,47.9,48.45,47.68,48.03,47.86,0.17,0.36,8508.89,40880.602,-0.07
603368.SH,20180105,47.89,48.16,47.62,47.86,48.03,-0.17,-0.35,5105.3,24434.83,-0.09
603368.SH,20180108,47.67,47.9,47.55,47.82,47.86,-0.04,-0.08,4713.41,22495.585,-0.11
603368.SH,20180109,47.85,48.09,47.63,48.08,47.82,0.26,0.54,7203.77,34451.494,-0.17
603368.SH,20180110,48.1,48.37,47.58,47.67,48.08,-0.41,-0.85,9243.77,44318.575999999994,-0.15
603368.SH,20180111,47.7,48.03,47.31,47.98,47.67,0.31,0.65,5715.36,27294.075,-0.11
603368.SH,20180112,48.35,48.35,47.6,47.71,47.98,-0.27,-0.56,4839.2,23150.001,-0.09
603368.SH,20180115,47.69,47.69,45.0,45.07,47.71,-2.64,-5.53,12918.49,59336.163,-0.04
603368.SH,20180116,45.0,45.97,45.0,45.6,45.07,0.53,1.18,6004.26,27329.248,-0.06
603368.SH,20180117,45.5,45.93,45.13,45.59,45.6,-0.01,-0.02,6646.06,30215.702999999998,-0.05
603368.SH,20180118,45.69,45.86,45.35,45.62,45.59,0.03,0.07,7195.0,32800.054,-0.04
603368.SH,20180119,46.2,48.58,46.2,48.01,45.62,2.39,5.24,20651.05,97675.17199999999,-0.08
603368.SH,20180122,47.85,47.98,47.1,47.7,48.01,-0.31,-0.65,12714.0,60353.237,-0.05
603368.SH,20180123,47.68,47.68,46.88,47.28,47.7,-0.42,-0.88,9948.82,46943.362,-0.04
603368.SH,20180124,47.48,47.62,46.71,47.58,47.28,0.3,0.63,9481.74,44750.85,-0.04
603368.SH,20180125,47.27,47.9,47.11,47.51,47.58,-0.07,-0.15,8803.84,41823.632000000005,-0.03
603368.SH,20180126,47.11,47.49,46.86,47.12,47.51,-0.39,-0.82,6692.37,31575.533,-0.03
603368.SH,20180129,47.23,47.25,46.17,46.24,47.12,-0.88,-1.87,6599.9,30816.977000000003,0.01
603368.SH,20180130,46.0,46.91,45.7,46.87,46.24,0.63,1.36,9303.39,43020.437000000005,0.02
603368.SH,20180131,46.87,46.87,46.0,46.28,46.87,-0.59,-1.26,5472.82,25337.635,0.03
603368.SH,20180201,46.3,46.4,44.51,44.57,46.28,-1.71,-3.69,14165.2,63862.780999999995,0.08
603368.SH,20180202,44.4,44.4,43.2,43.34,44.57,-1.23,-2.76,14050.1,61496.44,0.12
603368.SH,20180205,43.35,43.6,42.0,42.42,43.34,-0.92,-2.12,15479.98,65772.031,0.14
603368.SH,20180206,41.8,41.87,40.0,40.04,42.42,-2.38,-5.61,12504.4,51343.90900000001,0.18
603368.SH,20180207,40.52,40.96,39.8,40.51,40.04,0.47,1.17,6861.58,27757.232999999997,0.17
603368.SH,20180208,40.92,43.26,40.77,42.93,40.51,2.42,5.97,13486.65,57461.916,0.09
603368.SH,20180209,42.03,44.1,41.93,43.32,42.93,0.39,0.91,16789.31,72861.672,0.1
603368.SH,20180212,43.32,43.79,43.1,43.48,43.32,0.16,0.37,7019.3,30490.196,0.1
603368.SH,20180213,43.48,43.79,42.86,42.92,43.48,-0.56,-1.29,5067.26,21922.251,0.13
603368.SH,20180214,42.92,43.37,42.76,43.23,42.92,0.31,0.72,3113.8,13439.763,0.13
603368.SH,20180222,43.56,43.98,43.2,43.94,43.23,0.71,1.64,5188.27,22606.596,0.11
603368.SH,20180223,44.29,44.37,43.68,44.24,43.94,0.3,0.68,7045.61,31091.792999999998,0.05
603368.SH,20180226,44.38,45.65,44.13,45.31,44.24,1.07,2.42,10489.89,47315.753,0.03
603368.SH,20180227,45.31,45.86,45.01,45.55,45.31,0.24,0.53,6458.2,29417.353,0.06
603368.SH,20180228,45.3,46.06,45.1,45.75,45.55,0.2,0.44,7163.02,32664.588,0.03
603368.SH,20180301,45.69,46.55,45.5,46.3,45.75,0.55,1.2,8546.09,39557.622,0.07
603368.SH,20180302,46.3,46.5,45.9,45.94,46.3,-0.36,-0.78,4316.63,19912.999,0.1
603368.SH,20180305,45.94,46.68,45.85,46.63,45.94,0.69,1.5,6029.69,27999.712000000003,0.08
603368.SH,20180306,46.6,48.35,46.6,47.84,46.63,1.21,2.59,18415.21,88257.464,0.05
603368.SH,20180307,47.88,48.17,47.6,47.74,47.84,-0.1,-0.21,4993.2,23894.194,0.1
603368.SH,20180308,47.95,48.48,47.66,48.3,47.74,0.56,1.17,6187.0,29820.182,0.13
603368.SH,20180309,48.02,48.55,48.02,48.51,48.3,0.21,0.43,6775.85,32766.35,0.13
603368.SH,20180312,48.75,49.4,48.28,48.5,48.51,-0.01,-0.02,8907.59,43519.09099999999,0.12
603368.SH,20180313,48.33,48.33,47.18,47.26,48.5,-1.24,-2.56,13555.35,64513.41099999999,0.14
603368.SH,20180314,47.26,47.92,47.13,47.43,47.26,0.17,0.36,7340.76,34967.632000000005,0.12
603368.SH,20180315,47.1,47.3,46.38,46.81,47.43,-0.62,-1.31,8351.35,39161.671,0.13
603368.SH,20180316,46.99,48.21,46.8,47.7,46.81,0.89,1.9,10560.09,50357.847,0.09
603368.SH,20180319,47.7,48.14,47.44,47.79,47.7,0.09,0.19,13376.3,63832.725999999995,0.09
603368.SH,20180320,47.79,48.65,46.88,48.44,47.79,0.65,1.36,27496.38,131102.259,0.06
603368.SH,20180321,48.63,49.71,48.2,48.81,48.44,0.37,0.76,30431.2,149404.828,0.03
603368.SH,20180322,48.76,49.0,48.02,48.79,48.81,-0.02,-0.04,11875.66,57571.857,-0.0
603368.SH,20180323,47.8,48.57,45.8,46.59,48.79,-2.2,-4.51,18603.6,87918.161,0.1
603368.SH,20180326,46.41,46.81,45.75,46.7,46.59,0.11,0.24,14255.11,65947.607,0.11
603368.SH,20180327,47.13,48.68,47.13,48.29,46.7,1.59,3.4,15994.29,76843.098,0.03
603368.SH,20180328,47.83,48.9,47.0,47.03,48.29,-1.26,-2.61,18177.0,87080.984,0.08
603368.SH,20180329,47.1,49.5,47.1,49.36,47.03,2.33,4.95,26311.79,128407.991,0.03
603368.SH,20180330,49.66,50.88,49.66,50.59,49.36,1.23,2.49,28972.61,146272.87699999998,0.01
603368.SH,20180402,50.65,50.89,50.06,50.39,50.59,-0.2,-0.4,18713.74,94428.008,0.04
603368.SH,20180403,49.8,50.5,49.4,50.1,50.39,-0.29,-0.58,13608.1,67966.283,0.06
603368.SH,20180404,50.2,53.1,50.2,52.46,50.1,2.36,4.71,36977.99,192260.28600000002,0.01
603368.SH,20180409,53.01,55.08,53.01,54.58,52.46,2.12,4.04,51954.67,282662.804,-0.33
603368.SH,20180410,54.68,55.36,54.01,54.69,54.58,0.11,0.2,27646.83,151167.411,-0.33
603368.SH,20180411,54.4,54.68,53.42,54.54,54.69,-0.15,-0.27,27225.21,147186.497,-0.33
603368.SH,20180412,54.44,54.7,53.82,53.86,54.54,-0.68,-1.25,15755.74,85441.49,-0.32
603368.SH,20180413,54.28,54.77,52.93,53.08,53.86,-0.78,-1.45,14034.83,75073.475,-0.3
603368.SH,20180416,52.8,53.93,52.76,52.84,53.08,-0.24,-0.45,15183.65,80890.833,-0.31
603368.SH,20180417,53.21,53.61,51.42,51.77,52.84,-1.07,-2.03,12354.84,64988.889,-0.32
603368.SH,20180418,52.55,52.55,50.13,51.98,51.77,0.21,0.41,17138.49,87915.965,-0.33
603368.SH,20180419,51.63,51.88,50.83,51.12,51.98,-0.86,-1.65,17584.58,90020.73199999999,-0.31
603368.SH,20180420,51.17,51.35,49.7,50.08,51.12,-1.04,-2.03,12370.63,62354.320999999996,-0.28
603368.SH,20180423,50.1,50.48,48.13,48.78,50.08,-1.3,-2.6,10591.7,51995.282999999996,-0.26
603368.SH,20180424,48.78,51.56,48.28,51.11,48.78,2.33,4.78,14817.95,74807.335,-0.3
603368.SH,20180425,50.8,52.5,50.69,51.82,51.11,0.71,1.39,16973.35,87453.728,-0.33
603368.SH,20180426,51.76,51.82,49.88,49.95,51.82,-1.87,-3.61,13991.62,70575.428,-0.3
603368.SH,20180427,50.27,51.8,49.78,51.0,49.95,1.05,2.1,14471.06,73952.945,-0.31
603368.SH,20180502,51.07,52.17,50.27,50.79,51.0,-0.21,-0.41,14564.54,74358.602,-0.34
603368.SH,20180503,51.0,51.2,49.61,51.0,50.79,0.21,0.41,12072.8,60820.191,-0.35
603368.SH,20180504,51.01,52.6,50.8,52.53,51.0,1.53,3.0,20172.8,105114.125,-0.37
603368.SH,20180507,52.88,53.52,52.16,53.29,52.53,0.76,1.45,33029.34,175373.461,-0.35
603368.SH,20180508,53.3,53.96,52.01,52.95,53.29,-0.34,-0.64,24813.61,131472.999,-0.34
603368.SH,20180509,37.69,37.69,36.56,36.83,37.35,-0.52,-1.39,14632.62,54210.014,-0.05
603368.SH,20180510,36.75,36.9,36.07,36.39,36.83,-0.44,-1.19,31966.76,116298.69300000001,-0.05
603368.SH,20180511,36.48,37.25,36.11,36.27,36.39,-0.12,-0.33,26211.65,96033.965,-0.05
603368.SH,20180514,36.22,37.01,36.2,36.7,36.27,0.43,1.19,26358.25,96592.319,-0.1
603368.SH,20180515,36.7,37.05,36.35,36.96,36.7,0.26,0.71,18942.92,69766.921,-0.09
603368.SH,20180516,36.82,37.22,36.37,36.46,36.96,-0.5,-1.35,27230.98,100431.019,-0.07
603368.SH,20180517,36.4,36.75,35.39,35.42,36.46,-1.04,-2.85,22430.77,80332.349,-0.05
603368.SH,20180518,35.05,35.47,34.61,35.04,35.42,-0.38,-1.07,30435.14,106354.385,-0.06
603368.SH,20180521,35.12,35.85,35.09,35.48,35.04,0.44,1.26,16777.7,59528.227,-0.12
603368.SH,20180522,35.51,36.48,35.51,36.1,35.48,0.62,1.75,20602.56,74304.63900000001,-0.11
603368.SH,20180523,36.12,36.35,35.75,35.87,36.1,-0.23,-0.64,18580.57,67072.84,-0.11
603368.SH,20180524,35.88,36.21,35.24,35.59,35.87,-0.28,-0.78,19179.57,68405.208,-0.08
603368.SH,20180525,35.5,35.93,34.64,34.8,35.59,-0.79,-2.22,16557.64,58011.3,-0.05
603368.SH,20180528,34.8,35.46,34.33,34.99,34.8,0.19,0.55,16590.35,58004.997,-0.05
603368.SH,20180529,34.99,35.83,34.81,35.11,34.99,0.12,0.34,28444.14,100947.805,-0.06
603368.SH,20180530,34.38,34.55,33.4,33.75,35.11,-1.36,-3.87,30884.89,104756.054,-0.02
603368.SH,20180531,33.9,34.29,32.6,33.23,33.75,-0.52,-1.54,37014.15,123497.19699999999,0.02
603368.SH,20180601,32.88,33.0,31.5,32.89,33.23,-0.34,-1.02,45665.23,146606.56699999998,0.0
603368.SH,20180604,33.3,35.19,33.13,34.62,32.89,1.73,5.26,39872.17,136422.601,-0.06
603368.SH,20180605,34.11,35.13,34.11,34.74,34.62,0.12,0.35,16810.16,58382.499,-0.07
603368.SH,20180606,34.88,34.99,34.51,34.93,34.74,0.19,0.55,12242.18,42564.209,-0.11
603368.SH,20180607,35.0,35.11,34.38,34.52,34.93,-0.41,-1.17,8595.94,29806.322999999997,-0.09
603368.SH,20180608,34.38,34.55,33.89,34.42,34.52,-0.1,-0.29,12115.0,41410.3,-0.03
603368.SH,20180611,34.05,34.33,32.7,32.91,34.42,-1.51,-4.39,16525.49,54953.380999999994,0.03
603368.SH,20180612,32.68,33.66,32.68,33.48,32.91,0.57,1.73,11580.57,38688.02,0.06
603368.SH,20180613,33.73,34.48,33.63,34.09,33.48,0.61,1.82,16741.56,57217.279,0.06
603368.SH,20180614,34.0,34.45,33.41,33.67,34.09,-0.42,-1.23,8485.36,28767.394,0.07
603368.SH,20180615,33.67,33.88,32.71,32.92,33.67,-0.75,-2.23,18105.9,59660.191,0.1
603368.SH,20180619,32.66,32.92,30.85,31.2,32.92,-1.72,-5.22,18189.93,57951.644,0.16
603368.SH,20180620,31.2,32.08,30.9,32.01,31.2,0.81,2.6,20336.74,64158.992999999995,0.1
603368.SH,20180621,32.0,32.95,31.8,32.06,32.01,0.05,0.16,11444.61,37042.746,0.12
603368.SH,20180622,31.98,32.64,31.65,32.59,32.06,0.53,1.65,12579.86,40714.852,0.1
603368.SH,20180625,32.8,33.37,32.61,33.17,32.59,0.58,1.78,15392.06,50901.511,0.08
603368.SH,20180626,32.68,33.26,32.61,33.19,33.17,0.02,0.06,7542.31,24835.761000000002,0.08
603368.SH,20180627,33.21,33.48,32.85,32.94,33.19,-0.25,-0.75,11332.14,37687.672999999995,0.11
603368.SH,20180628,32.8,33.48,32.73,33.13,32.94,0.19,0.58,10537.81,35014.009,0.09
603368.SH,20180629,33.05,33.84,33.03,33.78,33.13,0.65,1.96,8014.09,26937.046000000002,0.06
603368.SH,20180702,33.8,34.04,32.3,33.02,33.78,-0.76,-2.25,11759.31,39089.929,0.06
603368.SH,20180703,33.0,33.19,32.0,32.69,33.02,-0.33,-1.0,17630.62,57459.475,0.06
