,Unnamed: 0,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,yield
0,0,600959.SH,20200403,3.66,3.71,3.62,3.64,3.67,-0.03,-0.8174,77416.8,28237.87,
1,1,600959.SH,20200402,3.59,3.67,3.59,3.67,3.62,0.05,1.3812,63323.3,23044.188,
2,2,600959.SH,20200401,3.62,3.67,3.6,3.62,3.62,0.0,0.0,77444.6,28125.575,
3,3,600959.SH,20200331,3.63,3.66,3.62,3.62,3.64,-0.02,-0.5495,84979.89,30920.565,
4,4,600959.SH,20200330,3.66,3.68,3.6,3.64,3.68,-0.04,-1.087,165955.6,60391.301,
5,5,600959.SH,20200327,3.73,3.74,3.68,3.68,3.7,-0.02,-0.5405,82291.33,30536.062,
6,6,600959.SH,20200326,3.76,3.76,3.7,3.7,3.78,-0.08,-2.1164,106707.3,39765.171,
7,7,600959.SH,20200325,3.81,3.83,3.75,3.78,3.76,0.02,0.5319,138742.69,52501.028,
8,8,600959.SH,20200324,3.73,3.8,3.71,3.76,3.7,0.06,1.6216,128865.9,48355.66099999999,
9,9,600959.SH,20200323,3.69,3.76,3.63,3.7,3.72,-0.02,-0.5376,196601.0,72466.725,
10,10,600959.SH,20200320,3.73,3.73,3.67,3.72,3.71,0.01,0.2695,103970.3,38527.815,
11,11,600959.SH,20200319,3.67,3.73,3.61,3.71,3.66,0.05,1.3661,195614.87,71683.113,
12,12,600959.SH,20200318,3.72,3.76,3.65,3.66,3.69,-0.03,-0.813,131755.75,48814.825,
13,13,600959.SH,20200317,3.71,3.76,3.63,3.69,3.7,-0.01,-0.2703,190358.02,70211.507,
14,14,600959.SH,20200316,3.81,3.83,3.69,3.7,3.79,-0.09,-2.3747,195834.9,73532.659,
15,15,600959.SH,20200313,3.67,3.87,3.63,3.79,3.8,-0.01,-0.2632,238508.41,89100.959,
16,16,600959.SH,20200312,3.78,3.82,3.75,3.8,3.83,-0.03,-0.7833,232463.79,88032.086,
17,17,600959.SH,20200311,3.85,3.88,3.83,3.83,3.86,-0.03,-0.7772,235909.2,90895.741,
18,18,600959.SH,20200310,3.74,3.86,3.73,3.86,3.77,0.09,2.3873,290286.51,110375.957,
19,19,600959.SH,20200309,3.85,3.87,3.77,3.77,3.91,-0.14,-3.5806,259150.0,99033.744,
20,20,600959.SH,20200306,3.91,3.94,3.9,3.91,3.95,-0.04,-1.0127,180380.0,70665.718,-0.0690537084398977
21,21,600959.SH,20200305,3.96,3.99,3.93,3.95,3.93,0.02,0.5089,348540.31,137831.885,-0.07088607594936715
22,22,600959.SH,20200304,3.92,3.97,3.89,3.93,3.98,-0.05,-1.2563,309024.13,121477.855,-0.07888040712468194
23,23,600959.SH,20200303,4.14,4.15,3.94,3.98,3.9,0.08,2.0513,565382.75,229592.69100000002,-0.09045226130653264
24,24,600959.SH,20200302,3.74,3.9,3.74,3.9,3.71,0.19,5.1213,304899.63,116697.69,-0.06666666666666661
25,25,600959.SH,20200228,3.81,3.85,3.69,3.71,3.9,-0.19,-4.8718,357645.29,134697.604,-0.008086253369272184
26,26,600959.SH,20200227,4.01,4.03,3.88,3.9,4.05,-0.15,-3.7037,426091.3,167683.992,-0.05128205128205122
27,27,600959.SH,20200226,4.1,4.29,4.02,4.05,3.9,0.15,3.8462,863113.65,356468.434,-0.06666666666666668
28,28,600959.SH,20200225,3.95,3.97,3.85,3.9,4.01,-0.11,-2.7431,285479.93,111587.649,-0.03589743589743593
29,29,600959.SH,20200224,3.95,4.04,3.91,4.01,3.97,0.04,1.0076,252024.71,100528.772,-0.0773067331670822
30,30,600959.SH,20200221,3.99,4.09,3.95,3.97,3.99,-0.02,-0.5013,258596.76,103617.62,-0.06297229219143577
31,31,600959.SH,20200220,3.88,4.01,3.87,3.99,3.89,0.1,2.5707,355326.39,140641.048,-0.0701754385964913
32,32,600959.SH,20200219,3.94,3.95,3.87,3.89,3.97,-0.08,-2.0151,243709.93,94999.21,-0.05912596401028277
33,33,600959.SH,20200218,3.85,4.0,3.83,3.97,3.87,0.1,2.5839999999999996,387367.87,152168.499,-0.07052896725440812
34,34,600959.SH,20200217,3.74,3.93,3.73,3.87,3.76,0.11,2.9255,307123.78,117524.022,-0.04392764857881135
35,35,600959.SH,20200214,3.72,3.76,3.69,3.76,3.74,0.02,0.5348,181284.3,67464.642,0.007978723404255386
36,36,600959.SH,20200213,3.7,3.83,3.67,3.74,3.73,0.01,0.2681,300391.46,111975.62400000001,0.016042780748662996
37,37,600959.SH,20200212,3.7,3.74,3.65,3.73,3.72,0.01,0.2688,225721.52,83281.06599999999,0.026809651474530856
38,38,600959.SH,20200211,3.69,3.75,3.65,3.72,3.68,0.04,1.087,250232.62,92725.56800000001,0.03763440860215045
39,39,600959.SH,20200210,3.66,3.75,3.63,3.68,3.69,-0.01,-0.271,254834.32,93877.21800000001,0.024456521739130394
40,40,600959.SH,20200207,3.71,3.73,3.61,3.69,3.59,0.1,2.7855,372617.12,136750.661,0.05962059620596211
41,41,600959.SH,20200206,3.52,3.63,3.46,3.59,3.5,0.09,2.5714,313904.18,111522.445,0.10027855153203352
42,42,600959.SH,20200205,3.46,3.52,3.43,3.5,3.44,0.06,1.7442,242660.82,84527.588,0.1228571428571429
43,43,600959.SH,20200204,3.39,3.51,3.36,3.44,3.43,0.01,0.2915,247641.59,85270.466,0.1569767441860465
44,44,600959.SH,20200203,3.43,3.49,3.43,3.43,3.81,-0.38,-9.9738,218673.21,75191.68,0.13702623906705533
45,45,600959.SH,20200123,3.9,3.9,3.78,3.81,3.92,-0.11,-2.8061,244433.7,93692.975,-0.02624671916010501
46,46,600959.SH,20200122,3.88,3.94,3.85,3.92,3.91,0.01,0.2558,161605.57,62848.814000000006,-0.005102040816326535
47,47,600959.SH,20200121,4.03,4.04,3.89,3.91,4.07,-0.16,-3.9312,299570.68,118174.478,0.03580562659846539
48,48,600959.SH,20200120,4.07,4.08,4.03,4.07,4.08,-0.01,-0.2451,97526.6,39564.587999999996,-0.04176904176904186
49,49,600959.SH,20200117,4.06,4.1,4.05,4.08,4.06,0.02,0.4926,97404.7,39705.43,-0.01715686274509811
50,50,600959.SH,20200116,4.09,4.1,4.05,4.06,4.09,-0.03,-0.7335,106949.33,43517.068,-0.022167487684728922
51,51,600959.SH,20200115,4.15,4.15,4.08,4.09,4.15,-0.06,-1.4458,152538.15,62690.933,-0.024449877750611162
52,52,600959.SH,20200114,4.1,4.21,4.09,4.15,4.1,0.05,1.2195,266581.9,110582.95,-0.0626506024096386
53,53,600959.SH,20200113,4.07,4.11,4.03,4.1,4.07,0.03,0.7371,153442.41,62577.297,-0.0317073170731706
54,54,600959.SH,20200110,4.14,4.15,4.06,4.07,4.14,-0.07,-1.6908,200132.0,81773.95,-0.04914004914004918
55,55,600959.SH,20200109,4.13,4.18,4.11,4.14,4.12,0.02,0.4854,199864.5,82741.164,-0.09178743961352655
56,56,600959.SH,20200108,4.13,4.23,4.09,4.12,4.15,-0.03,-0.7229,513037.41,212996.503,-0.09223300970873784
57,57,600959.SH,20200107,4.02,4.16,4.02,4.15,4.02,0.13,3.2338,464381.13,190141.71,-0.10120481927710852
58,58,600959.SH,20200106,4.01,4.07,3.99,4.02,4.03,-0.01,-0.2481,306675.64,123471.21800000001,-0.07462686567164165
59,59,600959.SH,20200103,4.02,4.06,4.0,4.03,4.02,0.01,0.2488,207973.82,83771.188,-0.08684863523573202
60,60,600959.SH,20200102,4.0,4.04,3.98,4.02,3.98,0.04,1.005,311928.73,125215.776,-0.08208955223880589
61,61,600959.SH,20191231,3.95,3.98,3.94,3.98,3.96,0.02,0.5051,135650.2,53766.299000000006,-0.09798994974874375
62,62,600959.SH,20191230,3.91,3.96,3.88,3.96,3.93,0.03,0.7634,135417.1,53130.148,-0.11616161616161616
63,63,600959.SH,20191227,3.93,3.96,3.92,3.93,3.93,0.0,0.0,134682.01,53125.323,-0.12468193384223923
64,64,600959.SH,20191226,3.92,3.93,3.9,3.93,3.92,0.01,0.2551,90489.7,35412.28,-0.1272264631043257
65,65,600959.SH,20191225,3.92,3.94,3.89,3.92,3.92,0.0,0.0,112387.4,43991.71400000001,-0.028061224489795887
66,66,600959.SH,20191224,3.89,3.93,3.89,3.92,3.89,0.03,0.7712,91615.43,35822.71,0.0
67,67,600959.SH,20191223,3.98,3.98,3.89,3.89,3.99,-0.1,-2.5063,192985.16,75936.62,0.005141388174807203
68,68,600959.SH,20191220,4.01,4.03,3.97,3.99,4.03,-0.04,-0.9926,168832.13,67443.213,0.020050125313283224
69,69,600959.SH,20191219,4.0,4.04,3.98,4.03,3.99,0.04,1.0025,209010.49,83902.603,0.012406947890818814
70,70,600959.SH,20191218,3.97,4.01,3.95,3.99,3.97,0.02,0.5038,189874.54,75612.134,0.017543859649122653
71,71,600959.SH,20191217,3.91,4.0,3.9,3.97,3.91,0.06,1.5345,229576.72,90841.59199999999,0.03022670025188908
72,72,600959.SH,20191216,3.87,3.92,3.84,3.91,3.86,0.05,1.2953,161796.96,62876.443,0.061381074168798004
73,73,600959.SH,20191213,3.81,3.87,3.8,3.86,3.79,0.07,1.847,185123.27,70958.28,0.06217616580310875
74,74,600959.SH,20191212,3.84,3.86,3.79,3.79,3.83,-0.04,-1.0444,136220.73,52037.503,0.0738786279683378
75,75,600959.SH,20191211,3.88,3.88,3.82,3.83,3.88,-0.05,-1.2887,144256.21,55595.723,0.08093994778067874
76,76,600959.SH,20191210,3.84,3.9,3.82,3.88,3.84,0.04,1.0417,219291.86,84884.109,0.06185567010309284
77,77,600959.SH,20191209,3.83,3.85,3.81,3.84,3.84,0.0,0.0,127215.37,48785.279,0.0807291666666668
78,78,600959.SH,20191206,3.82,3.85,3.78,3.84,3.82,0.02,0.5236,121740.78,46401.53400000001,0.04687499999999993
79,79,600959.SH,20191205,3.81,3.85,3.81,3.82,3.82,0.0,0.0,120066.8,45951.349,0.0549738219895289
80,80,600959.SH,20191204,3.8,3.82,3.8,3.82,3.82,0.0,0.0,67249.1,25615.522999999997,0.05235602094240831
81,81,600959.SH,20191203,3.82,3.83,3.8,3.82,3.83,-0.01,-0.2611,89645.4,34188.52,0.04188481675392674
82,82,600959.SH,20191202,3.86,3.88,3.81,3.83,3.87,-0.04,-1.0336,98956.11,38066.269,0.03394255874673626
83,83,600959.SH,20191129,3.87,3.88,3.85,3.87,3.86,0.01,0.2591,64138.5,24787.039,0.015503875968992262
84,84,600959.SH,20191128,3.88,3.9,3.86,3.86,3.87,-0.01,-0.2584,53494.1,20726.103,0.01813471502590681
85,85,600959.SH,20191127,3.88,3.91,3.86,3.87,3.88,-0.01,-0.2577,63006.59,24487.616,0.012919896640826828
86,86,600959.SH,20191126,3.91,3.93,3.87,3.88,3.9,-0.02,-0.5128,85815.9,33438.315,0.010309278350515474
87,87,600959.SH,20191125,3.89,3.92,3.87,3.9,3.89,0.01,0.2571,76230.9,29675.911,-0.0025641025641025095
88,88,600959.SH,20191122,3.9,3.97,3.87,3.89,3.9,-0.01,-0.2564,92592.01,36274.969,0.02570694087403601
89,89,600959.SH,20191121,3.87,3.9,3.84,3.9,3.88,0.02,0.5155,55796.69,21607.754,0.03333333333333342
90,90,600959.SH,20191120,3.93,3.93,3.86,3.88,3.93,-0.05,-1.2723,79736.91,31034.808999999997,0.02835051546391761
91,91,600959.SH,20191119,3.86,3.93,3.84,3.93,3.86,0.07,1.8135,84792.75,33072.831,0.010178117048346065
92,92,600959.SH,20191118,3.85,3.87,3.83,3.86,3.87,-0.01,-0.2584,93341.14,35962.539,0.012953367875647739
93,93,600959.SH,20191115,3.85,4.0,3.82,3.87,3.84,0.03,0.7813,156156.24,60941.607,-0.002583979328165434
94,94,600959.SH,20191114,3.84,3.85,3.81,3.84,3.83,0.01,0.2611,45740.87,17528.471,-0.013020833333333287
95,95,600959.SH,20191113,3.86,3.87,3.81,3.83,3.86,-0.03,-0.7772,63788.82,24437.017000000003,0.0
96,96,600959.SH,20191112,3.88,3.88,3.83,3.86,3.86,0.0,0.0,57495.63,22182.397999999997,0.005181347150259072
97,97,600959.SH,20191111,3.97,3.97,3.86,3.86,3.97,-0.11,-2.7708,91874.56,35840.709,-0.005181347150259072
98,98,600959.SH,20191108,3.98,4.0,3.96,3.97,3.97,0.0,0.0,49159.0,19569.518,-0.03274559193954668
99,99,600959.SH,20191107,3.96,3.99,3.93,3.97,3.96,0.01,0.2525,54648.7,21636.613999999998,-0.03778337531486155
100,100,600959.SH,20191106,3.98,4.0,3.95,3.96,3.99,-0.03,-0.7519,56302.3,22371.296000000002,-0.03535353535353539
101,101,600959.SH,20191105,4.0,4.02,3.96,3.99,3.98,0.01,0.2513,50394.08,20107.898,-0.042606516290726905
102,102,600959.SH,20191104,3.99,4.03,3.98,3.98,3.99,-0.01,-0.2506,58889.83,23594.342,-0.03768844221105525
