date,open,high,close,low,volume,p_change
2017-10-09,5.92,5.95,5.86,5.85,329713.28,0.52
2017-10-10,5.85,5.89,5.89,5.85,275980.97,0.51
2017-10-11,5.88,5.92,5.89,5.87,241225.02,0.0
2017-10-12,5.89,5.9,5.88,5.86,174617.23,-0.17
2017-10-13,5.87,5.91,5.9,5.86,212790.59,0.34
2017-10-16,5.9,5.92,5.84,5.83,301938.28,-1.02
2017-10-17,5.85,5.86,5.83,5.81,195662.05,-0.17
2017-10-18,5.82,5.87,5.85,5.81,253895.2,0.34
2017-10-19,5.84,5.85,5.74,5.71,314290.25,-1.88
2017-10-20,5.73,5.76,5.75,5.7,179025.08,0.17
2017-10-23,5.74,5.75,5.73,5.71,126945.75,-0.35
2017-10-24,5.73,5.84,5.82,5.71,449589.44,1.57
2017-10-25,5.82,5.83,5.8,5.78,136073.73,-0.34
2017-10-26,5.79,5.84,5.83,5.76,305585.41,0.52
2017-10-27,5.81,5.82,5.78,5.77,154253.09,-0.86
2017-10-30,5.76,5.77,5.65,5.62,293964.12,-2.25
2017-10-31,5.64,5.67,5.65,5.62,165938.75,0.0
2017-11-01,5.65,5.68,5.6,5.6,216020.84,-0.89
2017-11-02,5.61,5.65,5.65,5.55,341282.25,0.89
2017-11-03,5.63,5.64,5.59,5.56,175867.92,-1.06
2017-11-06,5.57,5.59,5.58,5.53,156824.66,-0.18
2017-11-07,5.58,5.66,5.64,5.57,260185.05,1.07
2017-11-08,5.64,5.78,5.7,5.62,418005.62,1.06
2017-11-09,5.68,5.74,5.69,5.66,212543.52,-0.17
2017-11-10,5.69,5.74,5.69,5.65,221138.8,0.0
2017-11-13,5.71,5.74,5.68,5.66,189096.19,-0.18
2017-11-14,5.68,5.69,5.6,5.6,207948.3,-1.41
2017-11-15,5.61,5.63,5.61,5.58,153286.62,0.18
2017-11-16,5.6,5.63,5.58,5.58,179537.31,-0.54
2017-11-17,5.57,5.64,5.61,5.5,444524.12,0.54
2017-11-20,5.58,5.61,5.57,5.52,221206.52,-0.71
2017-11-21,5.57,5.79,5.71,5.56,674493.12,2.51
2017-11-22,5.68,5.76,5.7,5.64,499416.62,-0.17
2017-11-23,5.69,5.71,5.59,5.55,368909.62,-1.93
2017-11-24,5.54,5.67,5.66,5.53,418299.62,1.25
2017-11-27,5.63,5.69,5.67,5.61,316209.09,0.18
2017-11-28,5.66,5.67,5.66,5.61,137968.11,-0.18
2017-11-29,5.66,5.67,5.66,5.59,174832.66,0.0
2017-11-30,5.64,5.68,5.67,5.59,246856.12,0.18
2017-12-01,5.64,5.66,5.6,5.58,218596.22,-1.24
2017-12-04,5.58,5.6,5.52,5.5,311729.81,-1.43
2017-12-05,5.51,5.6,5.55,5.48,611282.31,0.54
2017-12-06,5.52,5.56,5.54,5.49,226685.77,-0.18
2017-12-07,5.53,5.53,5.5,5.49,137897.08,-0.72
2017-12-08,5.51,5.52,5.51,5.49,146912.61,0.18
2017-12-11,5.51,5.53,5.52,5.49,183920.36,0.18
2017-12-12,5.51,5.52,5.43,5.43,202445.8,-1.63
2017-12-13,5.42,5.44,5.42,5.39,154812.48,-0.18
2017-12-14,5.42,5.44,5.39,5.39,126105.08,-0.55
2017-12-15,5.39,5.4,5.36,5.35,180046.55,-0.56
2017-12-18,5.36,5.37,5.33,5.32,132695.69,-0.56
2017-12-19,5.35,5.37,5.36,5.33,120445.21,0.56
2017-12-20,5.36,5.36,5.3,5.3,162931.77,-1.12
2017-12-21,5.3,5.32,5.29,5.25,197328.56,-0.19
2017-12-22,5.29,5.32,5.27,5.26,101655.43,-0.38
2017-12-25,5.27,5.3,5.19,5.17,184230.55,-1.52
2017-12-26,5.18,5.23,5.22,5.18,185864.56,0.58
2017-12-27,5.21,5.25,5.22,5.16,236366.08,0.0
2017-12-28,5.22,5.34,5.3,5.2,426359.12,1.53
2017-12-29,5.3,5.39,5.37,5.29,398071.56,1.32
2018-01-02,5.37,5.4,5.38,5.33,176648.78,0.19
2018-01-03,5.35,5.42,5.37,5.35,244061.81,-0.19
2018-01-04,5.36,5.37,5.33,5.32,205105.56,-0.74
2018-01-05,5.33,5.38,5.35,5.32,225223.27,0.38
2018-01-08,5.35,5.45,5.4,5.31,352238.41,0.94
2018-01-09,5.39,5.44,5.36,5.35,205026.08,-0.74
2018-01-10,5.36,5.39,5.33,5.31,183575.69,-0.56
2018-01-11,5.33,5.34,5.33,5.31,139232.19,0.0
2018-01-12,5.34,5.37,5.33,5.32,133567.05,0.0
2018-01-15,5.33,5.33,5.26,5.25,239519.23,-1.31
2018-01-16,5.27,5.32,5.32,5.25,172762.08,1.14
2018-01-17,5.32,5.57,5.47,5.32,842122.0,2.82
2018-01-18,5.48,5.54,5.47,5.43,375986.28,0.0
2018-01-19,5.46,5.67,5.59,5.46,826495.75,2.19
2018-01-22,5.56,5.64,5.59,5.52,494231.84,0.0
2018-01-23,5.56,5.64,5.57,5.54,423876.25,-0.36
2018-01-24,5.57,5.7,5.7,5.53,902794.94,2.33
2018-01-25,5.64,5.66,5.56,5.55,628086.62,-2.46
2018-01-26,5.53,5.63,5.6,5.53,410851.53,0.72
2018-01-29,5.58,5.68,5.6,5.56,484108.25,0.0
2018-01-30,5.59,5.6,5.48,5.46,523013.38,-2.14
2018-01-31,5.47,5.47,5.35,5.31,457816.41,-2.37
2018-02-01,5.37,5.39,5.32,5.26,482419.91,-0.56
2018-02-02,5.3,5.38,5.37,5.25,301492.84,0.94
2018-02-05,5.31,5.43,5.37,5.28,298441.97,0.0
2018-02-06,5.31,5.38,5.33,5.28,587234.25,-0.74
2018-02-07,5.36,5.39,5.21,5.17,470106.81,-2.25
2018-02-08,5.21,5.25,5.23,5.18,229853.0,0.38
2018-02-09,5.15,5.16,5.01,4.84,529858.19,-4.21
2018-02-12,5.01,5.04,4.97,4.95,218325.27,-0.8
2018-02-13,4.99,5.03,4.96,4.96,194576.34,-0.2
2018-02-14,4.95,4.98,4.98,4.94,121432.2,0.4
2018-02-22,5.01,5.04,4.99,4.97,277388.0,0.2
2018-02-23,4.99,5.03,5.0,4.98,150518.19,0.2
2018-02-26,5.01,5.09,5.08,4.99,278317.38,1.6
2018-02-27,5.07,5.07,5.04,5.02,233010.8,-0.79
2018-02-28,5.02,5.07,5.02,4.96,227190.06,-0.4
2018-03-01,5.0,5.03,5.03,4.97,164479.66,0.2
2018-03-02,5.0,5.02,4.99,4.98,147678.12,-0.8
2018-03-05,4.98,5.01,5.0,4.98,137010.47,0.2
2018-03-06,5.0,5.06,5.06,4.99,265072.56,1.2
2018-03-07,5.05,5.07,5.0,4.99,215381.88,-1.19
2018-03-08,4.99,5.04,5.03,4.99,155275.2,0.6
2018-03-09,5.03,5.09,5.07,5.02,233861.08,0.8
2018-03-12,5.1,5.14,5.09,5.06,339793.38,0.39
2018-03-13,5.08,5.08,5.04,5.04,208467.92,-0.98
2018-03-14,5.04,5.06,5.03,5.01,159437.44,-0.2
2018-03-15,5.02,5.04,5.0,4.99,151333.56,-0.6
2018-03-16,5.0,5.03,4.99,4.99,165574.11,-0.2
2018-03-19,4.99,5.05,5.04,4.98,204393.34,1.0
2018-03-20,5.03,5.04,5.02,5.0,114612.36,-0.4
2018-03-21,5.02,5.09,5.02,5.01,318157.91,0.0
2018-03-22,5.01,5.05,4.99,4.98,186766.45,-0.6
2018-03-23,4.93,4.98,4.95,4.71,637020.62,-0.8
2018-03-26,4.86,4.91,4.9,4.82,173428.84,-1.01
2018-03-27,4.93,4.95,4.93,4.9,198283.88,0.61
2018-03-28,4.89,4.92,4.91,4.86,136524.3,-0.41
2018-03-29,4.91,5.01,4.95,4.88,280149.97,0.81
2018-03-30,4.95,4.98,4.97,4.94,143485.55,0.4
2018-04-02,4.97,5.05,4.98,4.95,225106.64,0.2
2018-04-03,4.95,4.98,4.93,4.92,159876.88,-1.0
2018-04-04,4.95,4.97,4.9,4.9,132281.17,-0.61
2018-04-09,4.89,4.91,4.87,4.87,136379.39,-0.61
2018-04-10,4.88,4.95,4.92,4.87,175019.42,1.03
2018-04-11,4.94,4.95,4.92,4.91,155480.31,0.0
2018-04-12,4.92,4.94,4.87,4.87,195811.08,-1.02
2018-04-13,4.89,4.91,4.86,4.85,121830.3,-0.2
2018-04-16,4.85,4.86,4.79,4.78,156639.16,-1.44
2018-04-17,4.79,4.85,4.78,4.78,164063.73,-0.21
2018-04-18,4.82,4.83,4.8,4.77,160739.81,0.42
2018-04-19,4.8,4.84,4.8,4.79,184891.62,0.0
2018-04-20,4.79,4.79,4.7,4.7,190936.08,-2.08
2018-04-23,4.71,4.72,4.65,4.64,195570.36,-1.06
2018-04-24,4.65,4.74,4.73,4.65,177153.28,1.72
2018-04-25,4.71,4.72,4.68,4.67,171108.56,-1.06
2018-04-26,4.69,4.69,4.61,4.61,175888.59,-1.5
2018-04-27,4.62,4.67,4.64,4.61,145703.59,0.65
2018-05-02,4.69,4.79,4.76,4.69,445125.59,2.59
2018-05-03,4.76,4.93,4.9,4.75,565386.38,2.94
2018-05-04,4.89,4.91,4.9,4.86,267434.56,0.0
2018-05-07,4.9,4.99,4.92,4.9,328366.25,0.41
2018-05-08,4.92,4.95,4.94,4.89,181158.31,0.41
2018-05-09,4.95,4.95,4.88,4.84,194330.84,-1.22
2018-05-10,4.89,4.94,4.92,4.88,253898.08,0.82
2018-05-11,4.92,4.94,4.9,4.89,165564.56,-0.41
2018-05-14,4.91,4.94,4.92,4.9,161098.36,0.41
2018-05-15,4.93,4.93,4.91,4.88,176877.56,-0.2
2018-05-16,4.89,4.9,4.85,4.84,160065.55,-1.22
2018-05-17,4.85,4.86,4.81,4.81,149644.88,-0.82
2018-05-18,4.81,4.85,4.84,4.8,181368.92,0.62
2018-05-21,4.87,4.92,4.89,4.86,214478.08,1.03
2018-05-22,4.89,4.89,4.87,4.84,159679.89,-0.41
2018-05-23,4.87,4.88,4.84,4.84,143126.78,-0.62
2018-05-24,4.84,4.85,4.77,4.76,168117.84,-1.45
2018-05-25,4.77,4.79,4.72,4.71,157699.31,-1.05
2018-05-28,4.72,4.75,4.72,4.69,120376.5,0.0
2018-05-29,4.71,4.73,4.68,4.65,159530.98,-0.85
2018-05-30,4.64,4.66,4.56,4.53,298577.88,-2.56
2018-05-31,4.57,4.64,4.64,4.57,272245.22,1.75
2018-06-01,4.6,4.72,4.66,4.57,248744.44,0.43
2018-06-04,4.66,4.67,4.62,4.6,133097.3,-0.86
2018-06-05,4.63,4.65,4.65,4.58,155648.83,0.65
2018-06-06,4.63,4.69,4.65,4.62,128633.82,0.0
2018-06-07,4.66,4.74,4.68,4.66,213156.59,0.65
2018-06-08,4.67,4.69,4.65,4.62,257704.34,-0.64
2018-06-11,4.64,4.73,4.69,4.61,250741.48,0.86
2018-06-12,4.7,4.75,4.75,4.68,135555.91,1.28
2018-06-13,4.74,4.77,4.68,4.68,157055.3,-1.47
2018-06-14,4.66,4.73,4.71,4.66,136256.47,0.64
2018-06-15,4.7,4.74,4.68,4.65,144978.31,-0.64
2018-06-19,4.63,4.65,4.32,4.31,334340.84,-7.69
2018-06-20,4.33,4.44,4.41,4.33,242060.88,2.08
