date,open,high,close,low,volume,p_change
2017-10-09,58.05,58.28,56.37,55.72,202379.88,-0.53
2017-10-10,56.15,56.64,54.55,53.51,452868.56,-3.23
2017-10-11,54.2,55.68,55.34,54.05,214219.58,1.45
2017-10-12,55.05,57.5,57.34,55.01,228283.23,3.61
2017-10-13,57.3,58.61,57.96,57.3,213041.19,1.08
2017-10-16,58.0,59.25,58.58,57.45,170953.31,1.07
2017-10-17,58.1,59.2,58.22,57.59,80507.97,-0.61
2017-10-18,58.39,59.68,59.6,57.62,161101.56,2.37
2017-10-19,59.72,60.19,59.95,58.86,147321.45,0.59
2017-10-20,59.19,59.59,58.19,58.12,77147.32,-2.94
2017-10-23,58.56,59.1,58.68,58.04,64262.31,0.84
2017-10-24,58.4,60.77,59.8,58.06,131190.64,1.91
2017-10-25,59.8,60.37,59.68,58.77,76646.0,-0.2
2017-10-26,59.43,61.6,60.26,59.2,164250.7,0.97
2017-10-27,60.27,61.81,60.83,60.27,168163.7,0.95
2017-10-30,61.24,64.6,64.16,61.0,208442.17,5.47
2017-10-31,63.33,65.0,63.92,62.5,132385.28,-0.37
2017-11-01,63.15,66.25,63.26,62.81,188155.45,-1.03
2017-11-02,63.44,64.3,63.56,61.6,132990.73,0.47
2017-11-03,63.45,64.0,62.95,62.06,138815.88,-0.96
2017-11-06,62.86,62.95,61.55,60.51,136809.34,-2.22
2017-11-07,61.36,63.95,62.47,61.05,189576.83,1.5
2017-11-08,62.37,63.38,61.4,60.61,205452.77,-1.71
2017-11-09,61.0,61.87,61.85,60.75,102641.15,0.73
2017-11-10,61.55,68.01,67.42,61.44,377128.16,9.04
2017-11-13,67.3,68.83,67.48,66.81,208578.12,0.19
2017-11-14,68.13,71.29,70.37,66.86,237498.23,4.53
2017-11-15,69.02,70.86,68.28,67.2,187539.95,-2.83
2017-11-16,67.05,70.77,70.15,66.9,221191.09,2.77
2017-11-17,69.59,72.6,71.72,68.94,227688.52,2.31
2017-11-20,70.27,72.58,70.84,68.95,183782.2,-1.23
2017-11-21,70.0,72.68,71.13,69.57,216733.12,0.44
2017-11-22,71.8,73.05,69.18,68.45,180625.84,-2.63
2017-11-23,69.27,69.52,66.41,65.4,178632.78,-4.09
2017-11-24,66.18,66.3,65.75,64.2,176539.55,-0.93
2017-11-27,65.0,65.4,64.3,62.8,172501.34,-2.16
2017-11-28,63.95,64.73,63.68,62.7,133574.02,-0.9
2017-11-29,64.08,65.5,64.36,62.81,154640.64,0.99
2017-11-30,63.55,63.6,62.49,61.8,166191.11,-2.88
2017-12-01,62.33,64.26,62.24,61.84,177584.98,-0.38
2017-12-04,61.89,64.96,64.6,61.85,217164.08,3.89
2017-12-05,63.83,66.55,66.35,63.76,242023.47,2.6
2017-12-06,65.5,65.99,65.21,62.84,180287.69,-1.75
2017-12-07,64.9,64.9,63.05,62.2,186067.95,-3.24
2017-12-08,62.73,64.57,64.18,62.0,171212.34,1.81
2017-12-11,63.98,65.95,65.76,63.1,157285.31,2.46
2017-12-12,65.19,65.65,63.96,63.91,99146.99,-2.66
2017-12-13,63.25,63.9,63.74,62.36,129410.3,-0.42
2017-12-14,63.7,63.74,62.49,62.35,91108.25,-1.93
2017-12-15,62.16,64.12,63.55,62.16,129705.07,1.68
2017-12-18,62.98,64.4,63.85,62.71,59959.97,0.54
2017-12-19,63.5,68.68,68.11,63.4,260374.55,6.71
2017-12-20,67.88,68.6,68.5,67.37,169045.48,0.59
2017-12-21,68.2,69.7,68.62,67.71,128404.96,0.19
2017-12-22,68.31,68.82,67.51,67.2,91418.94,-1.49
2017-12-25,67.68,69.6,67.08,66.28,163590.12,-0.64
2017-12-26,67.45,71.35,70.98,66.8,203983.78,5.78
2017-12-27,70.01,70.28,67.85,67.45,118344.78,-4.41
2017-12-28,67.76,70.44,69.58,66.4,138092.73,2.69
2017-12-29,69.7,71.0,70.19,68.2,102667.5,0.91
2018-01-02,70.21,71.82,70.9,68.97,140363.84,1.0
2018-01-03,70.65,70.88,68.27,67.55,212346.55,-3.71
2018-01-04,68.25,68.44,66.81,66.1,263563.59,-2.15
2018-01-05,66.78,67.04,65.4,65.0,228564.52,-2.11
2018-01-08,64.97,64.97,63.7,62.32,444638.28,-2.57
2018-01-09,63.5,65.05,64.47,63.05,276328.69,1.19
2018-01-10,64.2,64.2,63.34,62.5,238841.19,-1.77
2018-01-11,62.8,64.38,63.58,62.45,195334.25,0.36
2018-01-12,63.6,64.98,64.89,63.03,222679.62,2.0
2018-01-15,64.98,68.0,67.82,64.97,414423.62,4.53
2018-01-16,67.9,68.96,66.59,66.46,295671.38,-1.86
2018-01-17,66.28,68.16,66.68,65.9,211566.2,0.17
2018-01-18,66.98,67.56,63.78,63.52,351934.62,-4.28
2018-01-19,63.82,63.98,63.09,62.49,265404.53,-1.08
2018-01-22,62.89,63.36,60.77,60.3,470913.59,-3.65
2018-01-23,60.77,62.57,61.3,60.76,435121.94,0.92
2018-01-24,61.53,61.88,59.99,59.3,436191.69,-2.12
2018-01-25,59.86,59.86,59.16,58.33,302695.03,-1.33
2018-01-26,59.0,61.26,60.6,58.99,342759.47,2.45
2018-01-29,60.66,60.85,58.5,58.35,258048.78,-3.31
2018-01-30,58.14,59.33,58.95,57.8,141682.31,0.8
2018-01-31,58.62,60.25,60.12,58.6,198831.34,1.95
2018-02-01,60.15,60.71,60.64,59.62,205349.97,0.85
2018-02-02,59.9,61.7,61.41,59.5,210382.09,1.32
2018-02-05,60.6,62.8,62.54,60.36,220570.88,1.86
2018-02-06,61.39,61.94,61.51,60.35,186176.59,-1.66
2018-02-07,61.88,62.33,59.18,57.0,176234.2,-3.76
2018-02-08,58.19,59.0,56.77,55.9,198509.89,-4.07
2018-02-09,55.0,55.0,51.66,51.09,292042.81,-9.0
2018-02-12,51.9,52.15,51.58,49.5,149602.83,-0.1
2018-02-13,52.0,53.54,52.23,52.0,154487.91,1.32
2018-02-14,52.42,52.6,51.92,51.15,94938.75,-0.59
2018-02-22,52.65,54.88,54.58,52.65,125756.19,5.08
2018-02-23,54.75,55.98,55.06,54.01,102105.76,0.88
2018-02-26,55.2,56.23,55.9,55.2,115098.11,1.49
2018-02-27,56.1,56.23,53.96,53.32,168772.72,-3.44
2018-02-28,53.3,53.45,52.77,52.03,146851.19,-2.22
2018-03-01,52.05,53.3,52.61,52.0,132771.91,-0.23
2018-03-02,52.01,52.58,52.01,51.49,98427.71,-1.12
2018-03-05,51.98,52.6,52.19,51.65,91860.69,0.35
2018-03-06,52.51,53.92,53.87,51.72,158369.55,3.24
2018-03-07,53.5,54.88,53.48,53.25,141860.75,-0.72
2018-03-08,53.23,54.79,53.81,53.11,98517.36,0.64
2018-03-09,54.0,54.49,53.93,53.33,95867.29,0.24
2018-03-12,54.05,54.3,53.64,53.03,127673.4,-0.54
2018-03-13,53.62,53.98,52.12,51.95,145508.31,-2.8
2018-03-14,51.8,52.35,52.16,51.7,103174.31,0.19
2018-03-15,52.0,53.1,52.52,51.92,113463.46,0.65
2018-03-16,52.6,53.3,51.97,51.87,153979.05,-1.03
2018-03-19,51.89,52.86,52.77,51.01,147235.94,1.54
2018-03-20,52.0,52.4,51.93,51.65,115318.21,-1.54
2018-03-21,52.5,52.59,49.54,49.08,403162.78,-4.58
2018-03-22,49.16,49.18,47.19,46.9,355115.19,-4.69
2018-03-23,45.04,47.18,47.17,45.0,306313.78,-0.02
2018-03-26,46.4,46.6,45.92,45.2,196961.55,-2.67
2018-03-27,46.57,46.65,46.36,45.66,192756.59,0.98
2018-03-28,45.69,46.59,45.07,44.74,197962.36,-2.68
2018-03-29,45.2,47.3,46.93,44.7,309685.03,4.13
2018-03-30,46.51,46.65,46.03,45.73,218420.02,-1.96
2018-04-02,46.0,46.53,45.42,45.33,199170.62,-1.3
2018-04-03,44.88,45.59,45.14,44.78,132846.55,-0.66
2018-04-04,45.25,46.1,45.5,44.8,180211.94,0.84
2018-04-09,45.31,46.35,46.34,45.03,177016.7,1.85
2018-04-10,46.34,47.57,47.52,46.06,221965.19,2.59
2018-04-11,47.4,47.4,46.7,46.57,184550.44,-1.64
2018-04-12,46.54,46.89,46.07,45.97,123617.25,-1.31
2018-04-13,46.41,46.49,45.2,45.11,138091.81,-1.89
2018-04-16,44.99,45.22,43.08,43.0,236530.86,-4.73
2018-04-17,43.15,43.58,41.7,41.65,235878.5,-3.14
2018-04-18,42.03,42.2,41.74,41.22,222890.16,0.1
2018-04-19,41.9,42.46,41.98,41.74,197524.66,0.57
2018-04-20,41.91,42.17,41.22,40.51,205664.41,-1.86
2018-04-23,41.16,42.23,42.19,40.82,195100.31,2.4
2018-04-24,42.3,44.16,43.92,42.06,375898.12,4.12
2018-04-25,43.5,43.59,43.0,42.88,167696.73,-2.1
2018-04-26,43.18,43.39,41.49,41.2,196298.36,-3.53
2018-04-27,41.9,43.87,43.33,41.27,331346.5,4.51
2018-05-02,43.68,43.69,43.29,42.78,182899.22,-0.02
2018-05-03,43.17,44.69,44.67,42.9,259815.41,3.21
2018-05-04,44.3,44.83,44.01,43.8,186432.55,-1.5
2018-05-07,44.02,45.65,45.51,44.02,231416.58,3.38
2018-05-08,45.26,48.1,46.91,45.26,393497.28,3.01
2018-05-09,46.88,47.53,47.35,46.2,177214.06,0.94
2018-05-10,47.36,47.88,47.01,46.47,146244.09,-0.74
2018-05-11,47.04,47.22,46.72,46.53,109687.1,-0.62
2018-05-14,46.85,48.0,46.44,46.06,179916.06,-0.58
2018-05-15,46.45,46.78,46.77,45.88,146274.09,0.71
2018-05-16,46.45,46.6,44.93,44.8,216927.22,-3.83
2018-05-17,45.2,45.63,45.15,44.94,132188.47,0.51
2018-05-18,45.11,46.56,46.28,44.91,166013.73,2.5
2018-05-21,46.53,46.9,46.7,45.99,156890.91,0.97
2018-05-22,46.5,46.52,45.52,45.12,195589.44,-2.55
2018-05-23,45.34,45.34,44.36,44.33,157127.16,-2.53
2018-05-24,44.05,44.63,43.97,43.74,114635.99,-0.88
2018-05-25,43.8,44.34,43.99,43.59,86350.94,0.3
2018-05-28,44.12,44.78,44.35,43.84,112567.74,0.89
2018-05-29,44.32,44.42,43.85,42.45,186354.25,-1.1
