date,open,high,close,low,volume,p_change
2017-10-09,37.6,38.54,37.98,36.79,90252.64,2.46
2017-10-10,37.95,39.96,39.91,37.88,92765.33,5.08
2017-10-11,39.9,40.88,40.17,39.65,68529.88,0.65
2017-10-12,40.35,40.35,39.66,39.37,39826.16,-1.27
2017-10-13,39.4,39.45,38.55,38.41,79490.33,-2.8
2017-10-16,38.57,39.43,38.76,38.4,68872.9,0.55
2017-10-17,38.89,40.22,39.97,38.7,67115.96,3.12
2017-10-18,39.0,39.37,38.6,38.0,82239.58,-3.43
2017-10-19,38.45,39.85,39.21,38.12,68520.95,1.58
2017-10-20,39.3,40.0,39.67,38.66,53686.27,1.17
2017-10-23,39.49,42.15,42.15,39.42,120361.55,6.25
2017-10-24,42.0,42.96,42.08,41.6,65092.14,-0.17
2017-10-25,42.1,43.86,43.75,41.33,82589.45,3.97
2017-10-26,43.5,45.3,43.25,43.12,89449.12,-1.14
2017-10-27,43.39,44.86,44.6,42.7,69202.3,3.12
2017-10-30,44.6,45.8,44.81,43.87,78440.75,0.47
2017-10-31,44.81,47.24,47.09,44.28,98559.73,5.09
2017-11-01,47.0,48.99,46.68,45.94,115318.49,-0.87
2017-11-02,46.56,47.9,46.24,45.22,69436.32,-0.94
2017-11-03,46.23,47.6,47.5,45.33,74885.44,2.73
2017-11-06,46.43,48.38,48.36,45.3,112739.97,1.81
2017-11-07,48.28,48.97,48.15,47.61,48859.6,-0.43
2017-11-08,48.16,48.52,46.91,46.8,66515.16,-2.58
2017-11-09,46.87,46.87,45.54,45.0,74623.21,-2.92
2017-11-10,45.79,47.9,47.19,45.5,69250.35,3.62
2017-11-13,47.28,47.99,46.48,45.82,73829.56,-1.5
2017-11-14,46.51,48.63,48.32,46.23,81495.68,3.96
2017-11-15,48.29,48.58,46.87,46.12,62367.88,-3.0
2017-11-16,46.98,51.56,51.56,46.89,151142.48,10.01
2017-11-17,52.0,54.08,52.4,51.4,155885.42,1.63
2017-11-20,52.27,55.49,54.8,51.1,97291.55,4.58
2017-11-21,55.1,56.09,54.79,53.92,78514.55,-0.02
2017-11-22,54.69,55.55,53.0,52.38,84123.72,-3.27
2017-11-23,53.5,53.5,50.9,50.01,65878.88,-3.96
2017-11-24,50.9,51.74,50.23,49.66,46521.38,-1.32
2017-11-27,50.23,51.4,48.25,48.0,80493.34,-3.94
2017-11-28,48.8,51.84,51.4,48.32,77055.87,6.53
2017-11-29,51.88,53.2,51.73,50.81,61001.81,0.64
2017-11-30,51.86,52.18,46.95,46.56,113586.38,-9.24
2017-12-01,46.74,48.39,47.07,46.28,68159.19,0.26
2017-12-04,47.2,50.46,49.43,47.16,67476.48,5.01
2017-12-05,49.59,50.83,49.2,48.5,40079.36,-0.47
2017-12-06,49.2,52.17,51.36,49.2,95276.7,4.39
2017-12-07,51.02,51.09,50.44,49.62,53400.5,-1.79
2017-12-08,50.72,53.22,53.07,50.71,102723.69,5.21
2017-12-11,53.11,54.37,53.9,52.63,77751.07,1.56
2017-12-12,53.69,53.69,53.16,52.69,56988.54,-1.37
2017-12-13,52.99,54.17,53.3,52.73,40156.14,0.26
2017-12-14,53.15,54.51,53.4,52.64,50918.46,0.19
2017-12-15,53.4,54.11,53.21,52.5,42524.33,-0.36
2017-12-18,53.55,53.65,51.52,51.28,48973.44,-3.18
2017-12-19,51.54,52.58,52.29,50.7,46821.61,1.5
2017-12-20,52.4,54.84,54.82,52.0,78336.17,4.84
2017-12-21,54.6,55.28,54.95,53.5,56895.34,0.24
2017-12-22,54.51,55.28,54.65,53.65,43959.96,-0.55
2017-12-25,54.9,56.39,53.62,53.61,71980.57,-1.89
2017-12-26,53.33,54.35,54.11,52.1,41973.42,0.91
2017-12-27,53.28,54.09,52.35,52.1,49517.07,-3.25
2017-12-28,52.69,53.8,53.17,52.35,35982.41,1.57
2017-12-29,53.44,53.99,52.86,52.11,36961.14,-0.58
2018-01-02,53.0,53.23,52.93,51.66,48142.33,0.13
2018-01-03,52.23,53.35,52.66,52.23,53236.13,-0.51
2018-01-04,52.66,52.66,52.61,51.8,53243.97,-0.1
2018-01-05,52.6,54.65,53.83,52.22,69388.04,2.32
2018-01-08,54.9,59.21,59.21,54.62,143311.84,9.99
2018-01-09,60.0,60.0,59.61,58.15,100238.63,0.68
2018-01-10,59.13,60.17,59.33,58.33,62233.74,-0.47
2018-01-11,59.2,59.2,58.68,58.0,41566.85,-1.1
2018-01-12,58.31,59.85,58.96,58.3,53561.11,0.48
2018-01-15,59.0,59.57,57.05,56.73,62965.16,-3.24
2018-01-16,57.17,62.74,61.7,57.17,92237.0,8.15
2018-01-17,61.04,62.54,61.3,60.01,67899.93,-0.65
2018-01-18,61.37,61.99,60.35,59.82,52256.04,-1.55
2018-01-19,60.04,61.23,59.95,58.38,44283.61,-0.66
2018-01-22,59.7,62.18,61.61,59.67,37390.69,2.77
2018-01-23,61.4,62.88,62.22,61.38,42407.09,0.99
2018-01-24,62.55,62.78,61.69,61.0,29588.98,-0.85
