date,open,high,close,low,volume,p_change
2017-10-09,8.05,8.07,7.99,7.97,231476.48,-0.37
2017-10-10,8.0,8.02,7.95,7.9,201167.22,-0.5
2017-10-11,7.94,7.95,7.91,7.9,159273.2,-0.5
2017-10-12,7.91,7.92,7.88,7.85,167048.84,-0.38
2017-10-13,7.86,7.95,7.94,7.86,139266.59,0.76
2017-10-16,7.96,7.97,7.9,7.85,164722.2,-0.5
2017-10-17,7.89,8.05,8.0,7.88,261723.7,1.27
2017-10-18,8.02,8.1,8.09,7.96,392479.06,1.12
2017-10-19,8.09,8.15,8.14,7.99,405208.0,0.62
2017-10-20,8.14,8.19,8.09,8.07,277356.72,-0.61
2017-10-23,8.2,8.48,8.16,8.12,585806.19,0.86
2017-10-24,8.07,8.07,8.01,7.95,287280.62,-1.84
2017-10-25,7.98,8.14,8.07,7.93,250628.75,0.75
2017-10-26,8.06,8.38,8.24,8.0,541464.94,2.11
2017-10-27,8.2,8.96,8.69,8.18,1293570.38,5.46
2017-10-30,8.64,9.04,8.9,8.39,1324297.25,2.42
2017-10-31,8.88,9.16,8.98,8.73,1102667.0,0.9
2017-11-01,8.91,9.04,8.7,8.68,1004299.5,-3.12
2017-11-02,8.65,8.68,8.36,8.33,910038.88,-3.91
2017-11-03,8.38,8.43,8.25,8.15,534550.31,-1.32
2017-11-06,8.28,8.34,8.33,8.15,364331.81,0.97
2017-11-07,8.31,8.38,8.25,8.18,522623.53,-0.96
2017-11-08,8.23,8.23,8.1,8.01,509066.25,-1.82
2017-11-09,8.09,8.26,8.24,8.05,405614.28,1.73
2017-11-10,8.2,8.39,8.35,8.09,520440.72,1.33
2017-11-13,8.3,8.37,8.18,8.12,444166.72,-2.04
2017-11-14,8.15,8.18,8.03,8.01,358498.53,-1.71
2017-11-15,8.04,8.09,7.74,7.72,511332.81,-3.61
2017-11-16,7.73,7.74,7.46,7.39,485529.31,-3.49
2017-11-17,7.44,7.54,7.18,7.11,387723.12,-3.62
2017-11-20,7.16,7.27,7.26,6.96,248734.28,1.25
2017-11-21,7.26,7.35,7.22,7.14,264686.91,-0.55
2017-11-22,7.22,7.33,7.25,7.13,240028.95,0.42
2017-11-23,7.23,7.24,7.05,6.99,216782.56,-2.62
2017-11-24,7.01,7.07,7.01,6.95,155746.45,-0.43
2017-11-27,7.0,7.01,6.89,6.87,156309.16,-1.57
2017-11-28,6.88,6.97,6.96,6.88,98290.96,1.16
2017-11-29,6.96,6.96,6.9,6.78,214322.22,-1.0
2017-11-30,6.9,6.97,6.88,6.86,118959.66,-0.29
2017-12-01,6.9,6.93,6.91,6.82,105682.07,0.44
2017-12-04,6.94,6.95,6.94,6.89,113489.65,0.43
2017-12-05,6.92,6.92,6.75,6.71,168296.59,-2.74
2017-12-06,6.73,6.78,6.77,6.63,157197.55,0.3
2017-12-07,6.71,6.91,6.81,6.71,177304.52,0.44
2017-12-08,6.82,6.91,6.88,6.78,126116.46,1.03
2017-12-11,6.9,6.98,6.97,6.9,181707.22,1.31
2017-12-12,6.98,6.99,6.92,6.91,156428.0,-0.72
2017-12-13,6.93,6.93,6.92,6.86,95460.09,0.0
2017-12-14,6.9,6.92,6.85,6.81,109626.87,-0.87
2017-12-15,6.84,6.85,6.74,6.69,133980.88,-1.46
2017-12-18,6.72,6.77,6.65,6.58,141154.06,-1.19
2017-12-19,6.66,6.73,6.73,6.66,124117.71,1.2
2017-12-20,6.79,6.8,6.72,6.71,103457.43,0.0
2017-12-21,6.66,6.72,6.63,6.55,157230.69,-1.34
2017-12-22,6.65,6.68,6.62,6.6,101089.17,-0.15
2017-12-25,6.55,6.64,6.55,6.52,118229.55,-1.06
2017-12-26,6.62,6.63,6.62,6.55,96674.79,1.22
2017-12-27,6.58,6.72,6.66,6.56,142837.67,0.45
2017-12-28,6.72,6.72,6.63,6.63,114234.2,-0.6
2017-12-29,6.65,6.7,6.69,6.65,77614.86,0.91
2018-01-02,6.68,6.9,6.87,6.68,226671.42,2.69
2018-01-03,6.91,6.97,6.93,6.8,210138.02,0.87
2018-01-04,6.93,6.99,6.99,6.87,226525.5,0.87
2018-01-05,6.94,6.96,6.93,6.89,138446.19,-0.72
2018-01-08,6.93,6.93,6.88,6.84,132040.73,-0.72
2018-01-09,6.88,6.92,6.86,6.84,108100.91,-0.29
2018-01-10,6.86,6.9,6.8,6.79,134475.56,-0.73
