date,open,high,close,low,volume,p_change
2017-10-09,3.59,3.82,3.72,3.58,2709271.25,4.49
2017-10-10,3.7,3.74,3.74,3.66,1564838.12,0.54
2017-10-11,3.74,3.75,3.69,3.67,1117259.0,-1.34
2017-10-12,3.68,3.74,3.68,3.66,999578.38,-0.27
2017-10-13,3.67,3.76,3.76,3.66,1805026.75,2.17
2017-10-16,3.78,3.94,3.88,3.74,4517194.0,3.19
2017-10-17,3.84,4.04,4.01,3.79,3753549.0,3.35
2017-10-18,4.01,4.39,4.21,4.01,6263618.0,4.99
2017-10-19,4.2,4.29,4.16,4.13,3622708.75,-1.19
2017-10-20,4.13,4.2,4.09,4.07,3001227.75,-1.68
2017-10-23,4.1,4.34,4.34,4.09,3682864.0,6.11
2017-10-24,4.33,4.35,4.27,4.22,2463675.75,-1.61
2017-10-25,4.28,4.42,4.4,4.24,3541178.0,3.04
2017-10-26,4.4,4.62,4.42,4.35,4557582.0,0.46
2017-10-27,4.42,4.53,4.46,4.28,3750063.0,0.91
2017-10-30,4.44,4.54,4.4,4.38,3483733.75,-1.34
2017-10-31,4.34,4.4,4.34,4.27,2358969.75,-1.36
2017-11-01,4.35,4.36,4.21,4.19,2355521.5,-3.0
2017-11-02,4.2,4.29,4.22,4.13,2038175.0,0.24
2017-11-03,4.21,4.35,4.28,4.2,2212713.0,1.42
2017-11-06,4.27,4.71,4.68,4.25,5468581.0,9.35
2017-11-07,4.71,4.95,4.8,4.68,6184988.0,2.56
2017-11-08,4.83,4.91,4.75,4.73,4329030.5,-1.04
2017-11-09,4.73,5.13,5.01,4.72,4492710.5,5.47
2017-11-10,4.99,5.14,4.98,4.96,4508895.0,-0.6
2017-11-13,5.0,5.08,4.96,4.92,3190841.5,-0.4
2017-11-14,4.92,4.96,4.82,4.75,3449552.0,-2.82
2017-11-15,4.81,4.91,4.83,4.79,2190207.0,0.21
2017-11-16,4.81,4.9,4.86,4.66,2597084.25,0.62
2017-11-17,4.84,4.96,4.68,4.65,2678827.0,-3.7
2017-11-20,4.61,4.72,4.71,4.46,2663357.25,0.64
2017-11-21,4.67,4.85,4.84,4.65,3746724.25,2.76
2017-11-22,4.78,4.84,4.72,4.65,2897427.75,-2.48
2017-11-23,4.61,4.63,4.31,4.26,3696484.5,-8.69
2017-11-24,4.28,4.36,4.2,4.18,2167282.75,-2.55
2017-11-27,4.16,4.2,4.14,4.07,1760528.75,-1.43
2017-11-28,4.15,4.24,4.23,4.15,1376864.12,2.17
2017-11-29,4.23,4.24,4.2,4.12,1259605.62,-0.71
2017-11-30,4.18,4.28,4.18,4.14,1056911.62,-0.48
2017-12-01,4.18,4.22,4.15,4.13,898328.94,-0.72
2017-12-04,4.15,4.27,4.2,4.13,1498602.38,1.21
2017-12-05,4.16,4.24,4.08,4.05,1543370.38,-2.86
2017-12-06,4.06,4.14,4.14,4.0,1467127.38,1.47
2017-12-07,4.12,4.12,4.04,4.04,873029.25,-2.42
2017-12-08,4.05,4.14,4.1,4.02,1302665.25,1.49
2017-12-11,4.1,4.21,4.18,4.08,1393533.75,1.95
2017-12-12,4.17,4.19,4.08,4.07,990576.06,-2.39
2017-12-13,4.08,4.13,4.12,4.03,774230.31,0.98
